2020-09-01 at 00:01:23 | SUCCESS | 消息内容:{'end_time': '1598861073', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598861038', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:55条
2020-09-01 at 16:16:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guonei', 'start_time': '1598948193', 'end_time': '1598948201'}  消息处理总量:16条
2020-09-01 at 16:16:34 | SUCCESS | 消息内容:{'end_time': '1598948200', 'start_time': '1598948200', 'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:1条
2020-09-01 at 16:16:36 | SUCCESS | 消息内容:{'end_time': '1598948205', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598948205', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-09-01 at 16:16:40 | SUCCESS | 消息内容:{'end_time': '1598948226', 'start_time': '1598948225', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 16:16:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598948213', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598948216'}  消息处理总量:6条
2020-09-01 at 16:16:54 | SUCCESS | 消息内容:{'end_time': '1598948223', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598948216'}  消息处理总量:4条
2020-09-01 at 16:16:58 | SUCCESS | 消息内容:{'end_time': '1598948195', 'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1598948195', 'spider_name': 'caijing_591hx_stock_all'}  消息处理总量:1条
2020-09-01 at 16:16:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598948184', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598948219'}  消息处理总量:6条
2020-09-01 at 16:17:06 | SUCCESS | 消息内容:{'end_time': '1598948213', 'start_time': '1598948206', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:8条
2020-09-01 at 16:18:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598948303', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598948317'}  消息处理总量:16条
2020-09-01 at 16:18:32 | SUCCESS | 消息内容:{'end_time': '1598948335', 'start_time': '1598948335', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 16:18:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'start_time': '1598948294', 'end_time': '1598948301'}  消息处理总量:3条
2020-09-01 at 16:18:39 | SUCCESS | 消息内容:{'end_time': '1598948289', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598948259', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:40条
2020-09-01 at 16:18:42 | SUCCESS | 消息内容:{'end_time': '1598948313', 'start_time': '1598948274', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:5条
2020-09-01 at 16:18:56 | SUCCESS | 消息内容:{'end_time': '1598948342', 'start_time': '1598948342', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-09-01 at 16:19:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598948385', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1598948385'}  消息处理总量:1条
2020-09-01 at 16:19:31 | SUCCESS | 消息内容:{'end_time': '1598948334', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1598948333', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-09-01 at 16:19:35 | SUCCESS | 消息内容:{'end_time': '1598948353', 'start_time': '1598948353', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-09-01 at 16:20:10 | SUCCESS | 消息内容:{'end_time': '1598948375', 'spider_name': 'caijing_wabei_chanye', 'collection_name': 'sy_news_finance_wabei_raw', 'start_time': '1598948373'}  消息处理总量:2条
2020-09-01 at 16:20:15 | SUCCESS | 消息内容:{'end_time': '1598948434', 'spider_name': 'caijing_china_house', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598948434'}  消息处理总量:1条
2020-09-01 at 16:20:18 | SUCCESS | 消息内容:{'end_time': '1598948438', 'start_time': '1598948420', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-09-01 at 16:20:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1598948396', 'end_time': '1598948416'}  消息处理总量:35条
2020-09-01 at 16:20:29 | SUCCESS | 消息内容:{'end_time': '1598948448', 'spider_name': 'caijing_21ic_tuijian', 'start_time': '1598948440', 'collection_name': 'sy_news_finance_21ic_raw'}  消息处理总量:3条
2020-09-01 at 16:20:42 | SUCCESS | 消息内容:{'end_time': '1598948464', 'start_time': '1598948463', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-09-01 at 16:21:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_eefocus_raw', 'start_time': '1598948504', 'spider_name': 'hangye_eefocus_news', 'end_time': '1598948505'}  消息处理总量:3条
2020-09-01 at 16:21:39 | SUCCESS | 消息内容:{'end_time': '1598948452', 'spider_name': 'caijing_chinaventure_sysd', 'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1598948452'}  消息处理总量:1条
2020-09-01 at 16:21:59 | SUCCESS | 消息内容:{'end_time': '1598948542', 'start_time': '1598948542', 'spider_name': 'caijing_sohu_xsb', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:1条
2020-09-01 at 16:22:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598948552', 'end_time': '1598948552'}  消息处理总量:1条
2020-09-01 at 16:22:44 | SUCCESS | 消息内容:{'end_time': '1598948587', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598948586'}  消息处理总量:3条
2020-09-01 at 16:23:05 | SUCCESS | 消息内容:{'end_time': '1598948590', 'start_time': '1598948584', 'spider_name': 'caijing_yuncaijing_neican', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:10条
2020-09-01 at 16:23:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598948619', 'end_time': '1598948619'}  消息处理总量:1条
2020-09-01 at 16:23:59 | SUCCESS | 消息内容:{'end_time': '1598948666', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598948666', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-09-01 at 16:24:01 | SUCCESS | 消息内容:{'end_time': '1598948685', 'start_time': '1598948685', 'spider_name': 'hangye_hbzhan_news', 'collection_name': 'sy_news_hangye_hbzhan_raw'}  消息处理总量:1条
2020-09-01 at 16:24:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1598948697', 'end_time': '1598948697'}  消息处理总量:1条
2020-09-01 at 16:24:58 | SUCCESS | 消息内容:{'end_time': '1598948725', 'spider_name': 'caijing_yicai_Agu', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1598948725'}  消息处理总量:1条
2020-09-01 at 16:25:09 | SUCCESS | 消息内容:{'end_time': '1598948700', 'start_time': '1598948695', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:5条
2020-09-01 at 16:25:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1598948723', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1598948725'}  消息处理总量:1条
2020-09-01 at 16:25:51 | SUCCESS | 消息内容:{'end_time': '1598948775', 'spider_name': 'caijing_sina_zq', 'start_time': '1598948775', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-09-01 at 16:25:57 | SUCCESS | 消息内容:{'end_time': '1598948766', 'start_time': '1598948766', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:1条
2020-09-01 at 16:26:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598948796', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598948796'}  消息处理总量:1条
2020-09-01 at 16:26:34 | SUCCESS | 消息内容:{'end_time': '1598948797', 'start_time': '1598948797', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-09-01 at 16:26:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'start_time': '1598948843', 'end_time': '1598948843'}  消息处理总量:1条
2020-09-01 at 16:26:52 | SUCCESS | 消息内容:{'end_time': '1598948827', 'start_time': '1598948825', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:4条
2020-09-01 at 16:27:08 | SUCCESS | 消息内容:{'end_time': '1598948866', 'start_time': '1598948864', 'spider_name': 'hangye_hc360_news', 'collection_name': 'sy_news_hangye_hc360_raw'}  消息处理总量:4条
2020-09-01 at 16:27:12 | SUCCESS | 消息内容:{'end_time': '1598948847', 'start_time': '1598948846', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-09-01 at 16:27:17 | SUCCESS | 消息内容:{'end_time': '1598948836', 'start_time': '1598948836', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-09-01 at 16:27:27 | SUCCESS | 消息内容:{'end_time': '1598948815', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598948766', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:35条
2020-09-01 at 16:27:51 | SUCCESS | 消息内容:{'end_time': '1598948895', 'start_time': '1598948895', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-09-01 at 16:27:59 | SUCCESS | 消息内容:{'end_time': '1598948905', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1598948905', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:2条
2020-09-01 at 16:28:32 | SUCCESS | 消息内容:{'end_time': '1598948881', 'start_time': '1598948823', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:2条
2020-09-01 at 16:28:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598948748', 'end_time': '1598948840'}  消息处理总量:65条
2020-09-01 at 16:29:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598948954', 'start_time': '1598948954'}  消息处理总量:1条
2020-09-01 at 16:30:02 | SUCCESS | 消息内容:{'end_time': '1598948976', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1598948975'}  消息处理总量:2条
2020-09-01 at 16:30:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cjjsp', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598948963', 'start_time': '1598948959'}  消息处理总量:3条
2020-09-01 at 16:30:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598949014', 'start_time': '1598949014'}  消息处理总量:1条
2020-09-01 at 16:30:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598948979', 'start_time': '1598948976'}  消息处理总量:2条
2020-09-01 at 16:30:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598948980', 'start_time': '1598948968'}  消息处理总量:6条
2020-09-01 at 16:30:27 | SUCCESS | 消息内容:{'end_time': '1598949033', 'collection_name': 'sy_news_hangye_cfej_raw', 'spider_name': 'hangye_cfej_news', 'start_time': '1598949024'}  消息处理总量:15条
2020-09-01 at 16:30:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_cj', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1598949056', 'start_time': '1598949055'}  消息处理总量:2条
2020-09-01 at 16:31:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_zq', 'end_time': '1598949073', 'start_time': '1598949073'}  消息处理总量:1条
2020-09-01 at 16:31:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598949077', 'start_time': '1598949075'}  消息处理总量:4条
2020-09-01 at 16:31:13 | SUCCESS | 消息内容:{'start_time': '1598949073', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598949076'}  消息处理总量:4条
2020-09-01 at 16:31:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1598949087', 'start_time': '1598949084'}  消息处理总量:2条
2020-09-01 at 16:31:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598949111', 'start_time': '1598949108'}  消息处理总量:4条
2020-09-01 at 16:31:52 | SUCCESS | 消息内容:{'end_time': '1598949134', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598949133'}  消息处理总量:4条
2020-09-01 at 16:32:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj', 'end_time': '1598949143', 'start_time': '1598949143'}  消息处理总量:1条
2020-09-01 at 16:32:10 | SUCCESS | 消息内容:{'end_time': '1598949155', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598949155'}  消息处理总量:0条
2020-09-01 at 16:32:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598949145', 'start_time': '1598949133'}  消息处理总量:19条
2020-09-01 at 16:32:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598949134', 'start_time': '1598949094'}  消息处理总量:4条
2020-09-01 at 16:32:54 | SUCCESS | 消息内容:{'end_time': '1598949154', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1598949070'}  消息处理总量:26条
2020-09-01 at 16:32:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598949190', 'start_time': '1598949186'}  消息处理总量:6条
2020-09-01 at 16:33:44 | SUCCESS | 消息内容:{'spider_name': 'hangye_petroren_hydt', 'collection_name': 'sy_news_hangye_petroren_raw', 'end_time': '1598949188', 'start_time': '1598949183'}  消息处理总量:8条
2020-09-01 at 16:33:53 | SUCCESS | 消息内容:{'start_time': '1598949274', 'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'end_time': '1598949275'}  消息处理总量:4条
2020-09-01 at 16:34:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598949287', 'start_time': '1598949285'}  消息处理总量:5条
2020-09-01 at 16:34:53 | SUCCESS | 消息内容:{'start_time': '1598949314', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hysk', 'end_time': '1598949314'}  消息处理总量:1条
2020-09-01 at 16:34:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1598949174', 'start_time': '1598949174'}  消息处理总量:1条
2020-09-01 at 16:35:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1598949092', 'start_time': '1598949092'}  消息处理总量:1条
2020-09-01 at 16:35:29 | SUCCESS | 消息内容:{'end_time': '1598949322', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598949315'}  消息处理总量:7条
2020-09-01 at 16:35:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598949346', 'start_time': '1598949346'}  消息处理总量:0条
2020-09-01 at 16:35:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598949324', 'start_time': '1598949324'}  消息处理总量:1条
2020-09-01 at 16:35:55 | SUCCESS | 消息内容:{'end_time': '1598949283', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1598949282'}  消息处理总量:3条
2020-09-01 at 16:35:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'end_time': '1598949379', 'start_time': '1598949378'}  消息处理总量:3条
2020-09-01 at 16:36:01 | SUCCESS | 消息内容:{'start_time': '1598949385', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598949385'}  消息处理总量:1条
2020-09-01 at 16:36:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1598949381', 'start_time': '1598949377'}  消息处理总量:4条
