2020-08-28 at 00:01:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598544124', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598544122'}  消息处理总量:3条
2020-08-28 at 15:48:16 | SUCCESS | 消息内容:{'end_time': '1598600857', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1598600744'}  消息处理总量:31条
2020-08-28 at 15:49:00 | SUCCESS | 消息内容:{'start_time': '1598600983', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1598600983'}  消息处理总量:1条
2020-08-28 at 15:49:01 | SUCCESS | 消息内容:{'start_time': '1598600933', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598600935', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:3条
2020-08-28 at 15:49:21 | SUCCESS | 消息内容:{'start_time': '1598600985', 'end_time': '1598600985', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:1条
2020-08-28 at 15:49:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598600978', 'start_time': '1598600974', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:5条
2020-08-28 at 15:49:26 | SUCCESS | 消息内容:{'start_time': '1598600919', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_jiaoyu', 'end_time': '1598600919'}  消息处理总量:1条
2020-08-28 at 15:49:46 | SUCCESS | 消息内容:{'start_time': '1598600996', 'end_time': '1598600999', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-08-28 at 15:49:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598600996', 'start_time': '1598600984', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:15条
2020-08-28 at 15:50:03 | SUCCESS | 消息内容:{'end_time': '1598600996', 'spider_name': 'caijing_ccidcom_all', 'collection_name': 'sy_news_finance_ccidcom_raw', 'start_time': '1598600996'}  消息处理总量:1条
2020-08-28 at 15:50:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cfi_raw', 'end_time': '1598601037', 'start_time': '1598601037', 'spider_name': 'caijing_cfi_chanjing'}  消息处理总量:1条
2020-08-28 at 15:50:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598601025', 'start_time': '1598601025', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-08-28 at 15:50:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601016', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1598601016'}  消息处理总量:1条
2020-08-28 at 15:50:40 | SUCCESS | 消息内容:{'end_time': '1598601054', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598601054'}  消息处理总量:2条
2020-08-28 at 15:51:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598601067', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598601064'}  消息处理总量:3条
2020-08-28 at 15:51:51 | SUCCESS | 消息内容:{'start_time': '1598601144', 'spider_name': 'hangye_hqew_news', 'collection_name': 'sy_news_hangye_hqew_raw', 'end_time': '1598601144'}  消息处理总量:1条
2020-08-28 at 15:51:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1598601133', 'start_time': '1598601133', 'spider_name': 'caijing_qq_chanye'}  消息处理总量:2条
2020-08-28 at 15:52:04 | SUCCESS | 消息内容:{'end_time': '1598601120', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598601119'}  消息处理总量:2条
2020-08-28 at 15:52:39 | SUCCESS | 消息内容:{'end_time': '1598601169', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598601168'}  消息处理总量:2条
2020-08-28 at 15:53:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cheaa_raw', 'end_time': '1598601210', 'start_time': '1598601206', 'spider_name': 'caijing_cheaa_hangye'}  消息处理总量:2条
2020-08-28 at 15:53:16 | SUCCESS | 消息内容:{'start_time': '1598601209', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601210', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-28 at 15:53:29 | SUCCESS | 消息内容:{'end_time': '1598601179', 'spider_name': 'caijing_sipf_gnjj', 'collection_name': 'sy_news_finance_sipf_raw', 'start_time': '1598601179'}  消息处理总量:1条
2020-08-28 at 15:53:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598601233', 'start_time': '1598601233', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-08-28 at 15:53:39 | SUCCESS | 消息内容:{'start_time': '1598601205', 'end_time': '1598601207', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:2条
2020-08-28 at 15:53:55 | SUCCESS | 消息内容:{'end_time': '1598601256', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598601255'}  消息处理总量:0条
2020-08-28 at 15:54:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_dramx_raw', 'end_time': '1598601284', 'start_time': '1598601284', 'spider_name': 'hangye_dramx_news'}  消息处理总量:1条
2020-08-28 at 15:54:05 | SUCCESS | 消息内容:{'end_time': '1598601235', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'start_time': '1598601221'}  消息处理总量:2条
2020-08-28 at 15:54:45 | SUCCESS | 消息内容:{'start_time': '1598601305', 'end_time': '1598601308', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-28 at 15:54:47 | SUCCESS | 消息内容:{'start_time': '1598601285', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598601291'}  消息处理总量:10条
2020-08-28 at 15:54:50 | SUCCESS | 消息内容:{'end_time': '1598601313', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598601313'}  消息处理总量:1条
2020-08-28 at 15:54:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1598601307', 'start_time': '1598601306', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:4条
2020-08-28 at 15:55:16 | SUCCESS | 消息内容:{'end_time': '1598601333', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_qqdd', 'start_time': '1598601333'}  消息处理总量:1条
2020-08-28 at 15:55:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_ofweek_raw', 'end_time': '1598601374', 'start_time': '1598601374', 'spider_name': 'hangye_ofweek_shichang'}  消息处理总量:1条
2020-08-28 at 15:55:51 | SUCCESS | 消息内容:{'start_time': '1598601345', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1598601345', 'spider_name': 'caijing_stockstar_zqyw'}  消息处理总量:1条
2020-08-28 at 15:56:00 | SUCCESS | 消息内容:{'start_time': '1598601337', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598601352'}  消息处理总量:24条
2020-08-28 at 15:56:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601379', 'start_time': '1598601375', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-08-28 at 15:56:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'end_time': '1598601391', 'start_time': '1598601391', 'spider_name': 'caijing_abi_zixun'}  消息处理总量:1条
2020-08-28 at 15:56:32 | SUCCESS | 消息内容:{'end_time': '1598601414', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all', 'start_time': '1598601414'}  消息处理总量:1条
2020-08-28 at 15:56:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598601398', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598601385'}  消息处理总量:14条
2020-08-28 at 15:56:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598601375', 'start_time': '1598601375', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:2条
2020-08-28 at 15:56:53 | SUCCESS | 消息内容:{'start_time': '1598601415', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598601422', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:11条
2020-08-28 at 15:57:01 | SUCCESS | 消息内容:{'end_time': '1598601426', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598601426'}  消息处理总量:1条
2020-08-28 at 15:57:17 | SUCCESS | 消息内容:{'start_time': '1598601474', 'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1598601478', 'spider_name': 'hangye_autohome_news'}  消息处理总量:4条
2020-08-28 at 15:57:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_blog_raw', 'end_time': '1598601385', 'start_time': '1598601385', 'spider_name': 'caijing_sina_blog'}  消息处理总量:1条
2020-08-28 at 15:57:54 | SUCCESS | 消息内容:{'start_time': '1598601500', 'spider_name': 'caijing_cs_jigou', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598601500'}  消息处理总量:1条
2020-08-28 at 15:58:22 | SUCCESS | 消息内容:{'start_time': '1598601525', 'collection_name': 'sy_news_finance_jiemian_raw', 'end_time': '1598601525', 'spider_name': 'caijing_jiemian_zq'}  消息处理总量:1条
2020-08-28 at 15:58:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601529', 'start_time': '1598601529', 'spider_name': 'caijing_eastmoney_cjjsp'}  消息处理总量:1条
2020-08-28 at 15:58:37 | SUCCESS | 消息内容:{'start_time': '1598601530', 'collection_name': 'sy_news_finance_eccn_raw', 'end_time': '1598601530', 'spider_name': 'caijing_eccn_zxzx'}  消息处理总量:1条
2020-08-28 at 15:58:47 | SUCCESS | 消息内容:{'start_time': '1598601485', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1598601519'}  消息处理总量:3条
2020-08-28 at 15:58:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601542', 'start_time': '1598601533', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:4条
2020-08-28 at 15:58:54 | SUCCESS | 消息内容:{'start_time': '1598601543', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598601545', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:5条
2020-08-28 at 15:59:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598601565', 'start_time': '1598601563', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-08-28 at 15:59:47 | SUCCESS | 消息内容:{'start_time': '1598601524', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin', 'end_time': '1598601526'}  消息处理总量:2条
2020-08-28 at 15:59:58 | SUCCESS | 消息内容:{'start_time': '1598601512', 'collection_name': 'sy_news_finance_chinatimes_raw', 'end_time': '1598601546', 'spider_name': 'caijing_chinatimes_all'}  消息处理总量:6条
2020-08-28 at 16:00:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598601666', 'start_time': '1598601665', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:3条
2020-08-28 at 16:01:11 | SUCCESS | 消息内容:{'start_time': '1598601668', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598601674'}  消息处理总量:10条
2020-08-28 at 16:01:12 | SUCCESS | 消息内容:{'start_time': '1598601682', 'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598601690', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:4条
2020-08-28 at 16:01:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1598601651', 'start_time': '1598601643', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:0条
2020-08-28 at 16:01:47 | SUCCESS | 消息内容:{'start_time': '1598601718', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601720'}  消息处理总量:5条
2020-08-28 at 16:02:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601707', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598601698'}  消息处理总量:16条
2020-08-28 at 16:02:07 | SUCCESS | 消息内容:{'end_time': '1598601746', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598601745'}  消息处理总量:2条
2020-08-28 at 16:02:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598601740', 'start_time': '1598601733', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:13条
2020-08-28 at 16:02:54 | SUCCESS | 消息内容:{'end_time': '1598601798', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598601794'}  消息处理总量:0条
2020-08-28 at 16:03:04 | SUCCESS | 消息内容:{'end_time': '1598601800', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598601774'}  消息处理总量:4条
2020-08-28 at 16:03:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598601785', 'start_time': '1598601776', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:14条
2020-08-28 at 16:03:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1598601815', 'start_time': '1598601815', 'spider_name': 'caijing_nbd_quanshang_all'}  消息处理总量:1条
2020-08-28 at 16:03:21 | SUCCESS | 消息内容:{'start_time': '1598601658', 'end_time': '1598601658', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:1条
2020-08-28 at 16:03:28 | SUCCESS | 消息内容:{'end_time': '1598601825', 'collection_name': 'sy_news_finance_bioon_raw', 'spider_name': 'caijing_bioon_zhyx', 'start_time': '1598601814'}  消息处理总量:3条
2020-08-28 at 16:03:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1598601831', 'start_time': '1598601800', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-08-28 at 16:03:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598601843', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1598601843'}  消息处理总量:1条
2020-08-28 at 16:04:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1598601851', 'start_time': '1598601844', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-08-28 at 16:04:11 | SUCCESS | 消息内容:{'start_time': '1598601785', 'end_time': '1598601785', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:1条
2020-08-28 at 16:04:17 | SUCCESS | 消息内容:{'end_time': '1598601840', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1598601827'}  消息处理总量:22条
2020-08-28 at 16:04:21 | SUCCESS | 消息内容:{'start_time': '1598601884', 'end_time': '1598601884', 'collection_name': 'sy_news_finance_gucheng_raw', 'spider_name': 'caijing_gucheng_gundong'}  消息处理总量:1条
2020-08-28 at 16:04:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598601879', 'start_time': '1598601874', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-08-28 at 16:04:27 | SUCCESS | 消息内容:{'end_time': '1598601874', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598601874'}  消息处理总量:1条
2020-08-28 at 16:04:40 | SUCCESS | 消息内容:{'start_time': '1598601905', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598601905', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-08-28 at 16:04:55 | SUCCESS | 消息内容:{'start_time': '1598601916', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'end_time': '1598601916'}  消息处理总量:3条
2020-08-28 at 16:05:08 | SUCCESS | 消息内容:{'start_time': '1598601930', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598601930', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:2条
2020-08-28 at 16:05:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598601919', 'start_time': '1598601913', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:4条
2020-08-28 at 16:05:17 | SUCCESS | 消息内容:{'end_time': '1598601928', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598601915'}  消息处理总量:7条
2020-08-28 at 16:05:23 | SUCCESS | 消息内容:{'end_time': '1598601930', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1598601927'}  消息处理总量:7条
2020-08-28 at 16:05:39 | SUCCESS | 消息内容:{'end_time': '1598601957', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1598601955'}  消息处理总量:3条
2020-08-28 at 16:05:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'end_time': '1598601929', 'start_time': '1598601929', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-08-28 at 16:05:52 | SUCCESS | 消息内容:{'end_time': '1598601975', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598601975'}  消息处理总量:1条
