2020-06-30 at 09:15:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'end_time': '1592819228', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592819224'}  消息处理总量:6条
2020-06-30 at 11:52:07 | SUCCESS | 消息内容:{'end_time': '1592879464', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1592879463'}  消息处理总量:2条
2020-06-30 at 11:52:09 | SUCCESS | 消息内容:{'end_time': '1592879510', 'spider_name': 'caijing_qq_zhaiquan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1592879510'}  消息处理总量:1条
2020-06-30 at 11:52:16 | SUCCESS | 消息内容:{'end_time': '1592879583', 'spider_name': 'hangye_dramx_news', 'collection_name': 'sy_news_hangye_dramx_raw', 'start_time': '1592879583'}  消息处理总量:2条
2020-06-30 at 11:52:22 | SUCCESS | 消息内容:{'end_time': '1592879608', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1592879608'}  消息处理总量:2条
2020-06-30 at 11:52:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1592879425', 'start_time': '1592879421'}  消息处理总量:8条
2020-06-30 at 11:52:23 | SUCCESS | 消息内容:{'end_time': '1592879489', 'start_time': '1592879484', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:2条
2020-06-30 at 11:52:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1592879583', 'start_time': '1592879583'}  消息处理总量:1条
2020-06-30 at 11:52:39 | SUCCESS | 消息内容:{'end_time': '1592879683', 'start_time': '1592879680', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw'}  消息处理总量:3条
2020-06-30 at 11:52:41 | SUCCESS | 消息内容:{'end_time': '1592879609', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592879608'}  消息处理总量:4条
2020-06-30 at 11:52:44 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592879687', 'start_time': '1592879686'}  消息处理总量:3条
2020-06-30 at 11:52:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'end_time': '1592879724', 'start_time': '1592879724'}  消息处理总量:1条
2020-06-30 at 11:52:54 | SUCCESS | 消息内容:{'spider_name': 'hangye_eefocus_news', 'collection_name': 'sy_news_hangye_eefocus_raw', 'end_time': '1592879763', 'start_time': '1592879763'}  消息处理总量:1条
2020-06-30 at 11:53:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592879763', 'start_time': '1592879763'}  消息处理总量:1条
2020-06-30 at 11:53:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1592879690', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1592879683'}  消息处理总量:5条
2020-06-30 at 11:53:13 | SUCCESS | 消息内容:{'end_time': '1592879717', 'spider_name': 'hangye_szaeia_news', 'collection_name': 'sy_news_hangye_szaeia_raw', 'start_time': '1592879714'}  消息处理总量:5条
2020-06-30 at 11:53:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1592879777', 'start_time': '1592879775'}  消息处理总量:3条
2020-06-30 at 11:53:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1592879832', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1592879834'}  消息处理总量:4条
2020-06-30 at 11:53:34 | SUCCESS | 消息内容:{'end_time': '1592879875', 'spider_name': 'hangye_cbcie_news', 'collection_name': 'sy_news_hangye_cbcie_raw', 'start_time': '1592879872'}  消息处理总量:5条
2020-06-30 at 11:53:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1592879858', 'start_time': '1592879855'}  消息处理总量:6条
2020-06-30 at 11:53:40 | SUCCESS | 消息内容:{'end_time': '1592879863', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1592879863'}  消息处理总量:1条
2020-06-30 at 11:53:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592879892', 'start_time': '1592879892'}  消息处理总量:2条
2020-06-30 at 11:53:53 | SUCCESS | 消息内容:{'end_time': '1592879884', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'start_time': '1592879883'}  消息处理总量:3条
2020-06-30 at 11:53:58 | SUCCESS | 消息内容:{'end_time': '1592879942', 'spider_name': 'hangye_epwho_news', 'collection_name': 'sy_news_hangye_epwho_raw', 'start_time': '1592879942'}  消息处理总量:1条
2020-06-30 at 11:54:04 | SUCCESS | 消息内容:{'end_time': '1592879897', 'spider_name': 'caijing_hexun_zqxw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1592879897'}  消息处理总量:1条
2020-06-30 at 11:54:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1592879869', 'start_time': '1592879865'}  消息处理总量:3条
2020-06-30 at 11:54:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592879994', 'start_time': '1592879994'}  消息处理总量:1条
2020-06-30 at 11:54:25 | SUCCESS | 消息内容:{'end_time': '1592879838', 'spider_name': 'caijing_ocn_shichang', 'collection_name': 'sy_news_finance_ocn_raw', 'start_time': '1592879835'}  消息处理总量:3条
2020-06-30 at 11:54:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1592880033', 'start_time': '1592880032'}  消息处理总量:4条
2020-06-30 at 11:54:30 | SUCCESS | 消息内容:{'end_time': '1592880052', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1592880052'}  消息处理总量:1条
2020-06-30 at 11:54:30 | SUCCESS | 消息内容:{'end_time': '1592879958', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592879917'}  消息处理总量:6条
2020-06-30 at 11:54:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1592880068', 'start_time': '1592880067'}  消息处理总量:2条
2020-06-30 at 11:54:39 | SUCCESS | 消息内容:{'end_time': '1592880073', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1592880072'}  消息处理总量:2条
2020-06-30 at 11:54:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1592880085', 'start_time': '1592880085'}  消息处理总量:1条
2020-06-30 at 11:54:41 | SUCCESS | 消息内容:{'end_time': '1592880095', 'spider_name': 'caijing_eastmoney_chydd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592880094'}  消息处理总量:2条
2020-06-30 at 11:54:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1592880142', 'start_time': '1592880142'}  消息处理总量:1条
2020-06-30 at 11:54:49 | SUCCESS | 消息内容:{'end_time': '1592880103', 'spider_name': 'caijing_jiemian_hg', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1592880102'}  消息处理总量:2条
2020-06-30 at 11:54:49 | SUCCESS | 消息内容:{'end_time': '1592880143', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1592880143'}  消息处理总量:2条
2020-06-30 at 11:54:55 | SUCCESS | 消息内容:{'end_time': '1592880194', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592880194'}  消息处理总量:1条
2020-06-30 at 11:55:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw', 'end_time': '1592880091', 'start_time': '1592880087'}  消息处理总量:2条
2020-06-30 at 11:55:09 | SUCCESS | 消息内容:{'end_time': '1592880202', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1592880202'}  消息处理总量:3条
2020-06-30 at 11:55:14 | SUCCESS | 消息内容:{'end_time': '1592880215', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1592880215'}  消息处理总量:2条
2020-06-30 at 11:55:16 | SUCCESS | 消息内容:{'end_time': '1592880145', 'start_time': '1592880143', 'spider_name': 'caijing_ocn_shichang', 'collection_name': 'sy_news_finance_ocn_raw'}  消息处理总量:4条
2020-06-30 at 11:55:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1592880175', 'start_time': '1592880173'}  消息处理总量:4条
2020-06-30 at 11:55:22 | SUCCESS | 消息内容:{'end_time': '1592880202', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1592880202'}  消息处理总量:1条
2020-06-30 at 11:55:32 | SUCCESS | 消息内容:{'end_time': '1592880230', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592880229'}  消息处理总量:2条
2020-06-30 at 11:55:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1592880304', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1592880304'}  消息处理总量:1条
2020-06-30 at 11:55:53 | SUCCESS | 消息内容:{'end_time': '1592880327', 'start_time': '1592880322', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-06-30 at 11:55:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw', 'end_time': '1592880234', 'start_time': '1592880232'}  消息处理总量:5条
2020-06-30 at 11:55:58 | SUCCESS | 消息内容:{'end_time': '1592880332', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1592880332'}  消息处理总量:1条
2020-06-30 at 11:55:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_cyjj', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1592880351', 'start_time': '1592880351'}  消息处理总量:1条
2020-06-30 at 11:56:06 | SUCCESS | 消息内容:{'end_time': '1592880382', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1592880381'}  消息处理总量:2条
2020-06-30 at 11:56:06 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_chydd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592880405', 'start_time': '1592880405'}  消息处理总量:1条
2020-06-30 at 11:56:11 | SUCCESS | 消息内容:{'end_time': '1592880299', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592880294'}  消息处理总量:9条
2020-06-30 at 11:56:15 | SUCCESS | 消息内容:{'end_time': '1592880404', 'start_time': '1592880402', 'spider_name': 'caijing_jrj_zspl', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-06-30 at 11:56:16 | SUCCESS | 消息内容:{'spider_name': 'hangye_ledinside_news', 'collection_name': 'sy_news_hangye_ledinside_raw', 'end_time': '1592880442', 'start_time': '1592880442'}  消息处理总量:2条
2020-06-30 at 11:56:17 | SUCCESS | 消息内容:{'end_time': '1592880424', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1592880424'}  消息处理总量:1条
2020-06-30 at 11:56:22 | SUCCESS | 消息内容:{'end_time': '1592880452', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1592880452'}  消息处理总量:1条
2020-06-30 at 11:56:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1592880422', 'start_time': '1592880422'}  消息处理总量:2条
2020-06-30 at 11:56:27 | SUCCESS | 消息内容:{'end_time': '1592880463', 'spider_name': 'caijing_jiemian_jt', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1592880463'}  消息处理总量:1条
2020-06-30 at 11:56:27 | SUCCESS | 消息内容:{'end_time': '1592880396', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1592880393'}  消息处理总量:2条
2020-06-30 at 11:56:38 | SUCCESS | 消息内容:{'end_time': '1592880456', 'spider_name': 'caijing_ocn_shichang', 'collection_name': 'sy_news_finance_ocn_raw', 'start_time': '1592880453'}  消息处理总量:2条
2020-06-30 at 11:56:41 | SUCCESS | 消息内容:{'end_time': '1592880437', 'spider_name': 'caijing_iresearch_news', 'collection_name': 'sy_news_finance_iresearch_raw', 'start_time': '1592880432'}  消息处理总量:3条
2020-06-30 at 11:56:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1592880476', 'start_time': '1592880474'}  消息处理总量:4条
2020-06-30 at 11:57:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1592880497', 'start_time': '1592880493'}  消息处理总量:3条
2020-06-30 at 11:57:08 | SUCCESS | 消息内容:{'end_time': '1592880383', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1592880251'}  消息处理总量:6条
2020-06-30 at 11:57:11 | SUCCESS | 消息内容:{'end_time': '1592880529', 'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1592880524'}  消息处理总量:11条
2020-06-30 at 11:57:16 | SUCCESS | 消息内容:{'end_time': '1592880605', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw', 'start_time': '1592880605'}  消息处理总量:1条
2020-06-30 at 11:57:22 | SUCCESS | 消息内容:{'end_time': '1592880605', 'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1592880604'}  消息处理总量:2条
2020-06-30 at 11:57:28 | SUCCESS | 消息内容:{'end_time': '1592880597', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'start_time': '1592880597'}  消息处理总量:1条
2020-06-30 at 11:57:39 | SUCCESS | 消息内容:{'end_time': '1592880664', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw', 'start_time': '1592880663'}  消息处理总量:3条
2020-06-30 at 11:57:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1592880541', 'start_time': '1592880537'}  消息处理总量:9条
2020-06-30 at 11:57:47 | SUCCESS | 消息内容:{'end_time': '1592880643', 'spider_name': 'caijing_jiemian_xiaofei', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1592880643'}  消息处理总量:1条
2020-06-30 at 11:57:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1592880704', 'start_time': '1592880704'}  消息处理总量:1条
2020-06-30 at 11:57:57 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1592880763', 'start_time': '1592880763'}  消息处理总量:1条
2020-06-30 at 11:58:02 | SUCCESS | 消息内容:{'end_time': '1592880627', 'start_time': '1592880622', 'spider_name': 'hangye_mining120_guonei', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:10条
2020-06-30 at 11:58:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw', 'end_time': '1592880746', 'start_time': '1592880746'}  消息处理总量:1条
2020-06-30 at 11:58:08 | SUCCESS | 消息内容:{'end_time': '1592880724', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1592880722'}  消息处理总量:4条
2020-06-30 at 11:58:13 | SUCCESS | 消息内容:{'end_time': '1592880826', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1592880826'}  消息处理总量:2条
2020-06-30 at 11:58:19 | SUCCESS | 消息内容:{'end_time': '1592880823', 'spider_name': 'caijing_jiemian_qiche', 'collection_name': 'sy_news_finance_jiemian_raw', 'start_time': '1592880823'}  消息处理总量:1条
2020-06-30 at 11:58:23 | SUCCESS | 消息内容:{'end_time': '1592880833', 'spider_name': 'caijing_qq_hongguan', 'collection_name': 'sy_news_finance_qq_raw', 'start_time': '1592880833'}  消息处理总量:1条
2020-06-30 at 11:58:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1592880781', 'start_time': '1592880778'}  消息处理总量:4条
2020-06-30 at 11:58:31 | SUCCESS | 消息内容:{'end_time': '1592880805', 'spider_name': 'hangye_mining120_guoji', 'collection_name': 'sy_news_hangye_mining120_raw', 'start_time': '1592880802'}  消息处理总量:7条
2020-06-30 at 11:58:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_zsscdt', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1592880764', 'start_time': '1592880764'}  消息处理总量:1条
2020-06-30 at 11:58:39 | SUCCESS | 消息内容:{'end_time': '1592880804', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1592880796'}  消息处理总量:3条
