2020-06-09 at 05:09:27 | SUCCESS | 消息内容:{'end_time': '1591650543', 'start_time': '1591650543', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-16 at 18:00:43 | SUCCESS | 消息内容:{'end_time': '1592301625', 'start_time': '1592301625', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-16 at 18:01:51 | SUCCESS | 消息内容:{'start_time': '1592301653', 'end_time': '1592301653', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-16 at 18:02:25 | SUCCESS | 消息内容:{'start_time': '1592301772', 'end_time': '1592301772', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-16 at 18:02:31 | SUCCESS | 消息内容:{'start_time': '1592301754', 'end_time': '1592301754', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-06-16 at 18:03:29 | SUCCESS | 消息内容:{'start_time': '1592301795', 'end_time': '1592301809', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:23条
2020-06-16 at 18:04:04 | SUCCESS | 消息内容:{'end_time': '1592301837', 'start_time': '1592301833', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:3条
2020-06-16 at 18:05:28 | SUCCESS | 消息内容:{'start_time': '1592301937', 'end_time': '1592301938', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:3条
2020-06-16 at 18:06:36 | SUCCESS | 消息内容:{'end_time': '1592302001', 'start_time': '1592301993', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:11条
2020-06-16 at 18:07:56 | SUCCESS | 消息内容:{'start_time': '1592302053', 'end_time': '1592302054', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-06-16 at 18:08:36 | SUCCESS | 消息内容:{'start_time': '1592302122', 'end_time': '1592302122', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies'}  消息处理总量:2条
2020-06-16 at 18:10:16 | SUCCESS | 消息内容:{'end_time': '1592302195', 'start_time': '1592302195', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-06-16 at 18:11:44 | SUCCESS | 消息内容:{'end_time': '1592302308', 'start_time': '1592302303', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:8条
2020-06-16 at 18:12:36 | SUCCESS | 消息内容:{'end_time': '1592302362', 'start_time': '1592302362', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-06-16 at 18:13:42 | SUCCESS | 消息内容:{'end_time': '1592302423', 'start_time': '1592302415', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:15条
2020-06-16 at 18:14:06 | SUCCESS | 消息内容:{'end_time': '1592302455', 'start_time': '1592302454', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-16 at 18:14:45 | SUCCESS | 消息内容:{'end_time': '1592302494', 'start_time': '1592302494', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-06-16 at 18:15:36 | SUCCESS | 消息内容:{'start_time': '1592302545', 'end_time': '1592302545', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
2020-06-16 at 18:18:01 | SUCCESS | 消息内容:{'start_time': '1592302673', 'end_time': '1592302674', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-06-16 at 18:18:25 | SUCCESS | 消息内容:{'start_time': '1592302711', 'end_time': '1592302711', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:1条
2020-06-16 at 18:18:51 | SUCCESS | 消息内容:{'start_time': '1592302734', 'end_time': '1592302734', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_chanye'}  消息处理总量:1条
2020-06-16 at 18:19:32 | SUCCESS | 消息内容:{'end_time': '1592302776', 'start_time': '1592302775', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:3条
2020-06-16 at 18:21:51 | SUCCESS | 消息内容:{'end_time': '1592302914', 'start_time': '1592302912', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan'}  消息处理总量:2条
2020-06-16 at 18:23:02 | SUCCESS | 消息内容:{'end_time': '1592302980', 'start_time': '1592302975', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:9条
2020-06-16 at 18:23:21 | SUCCESS | 消息内容:{'end_time': '1592303009', 'start_time': '1592303009', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-16 at 18:24:46 | SUCCESS | 消息内容:{'end_time': '1592303113', 'start_time': '1592303113', 'collection_name': 'sy_news_hangye_opticsky_raw', 'spider_name': 'hangye_opticsky_news'}  消息处理总量:1条
2020-06-16 at 18:25:18 | SUCCESS | 消息内容:{'start_time': '1592302864', 'end_time': '1592302864', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:1条
2020-06-16 at 18:26:37 | SUCCESS | 消息内容:{'end_time': '1592303205', 'start_time': '1592303205', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:2条
2020-06-16 at 18:27:21 | SUCCESS | 消息内容:{'start_time': '1592303233', 'end_time': '1592303242', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:15条
2020-06-16 at 18:28:21 | SUCCESS | 消息内容:{'end_time': '1592303300', 'start_time': '1592303294', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-06-16 at 18:28:56 | SUCCESS | 消息内容:{'start_time': '1592303344', 'end_time': '1592303344', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-06-16 at 18:31:26 | SUCCESS | 消息内容:{'start_time': '1592303403', 'end_time': '1592303403', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:1条
2020-06-16 at 18:33:07 | SUCCESS | 消息内容:{'end_time': '1592303588', 'start_time': '1592303582', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:10条
2020-06-16 at 18:33:43 | SUCCESS | 消息内容:{'start_time': '1592303628', 'end_time': '1592303628', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-06-16 at 18:35:01 | SUCCESS | 消息内容:{'end_time': '1592303690', 'start_time': '1592303633', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:5条
2020-06-16 at 18:35:51 | SUCCESS | 消息内容:{'start_time': '1592303720', 'end_time': '1592303720', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:1条
2020-06-16 at 18:36:42 | SUCCESS | 消息内容:{'start_time': '1592303794', 'end_time': '1592303794', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-16 at 18:37:46 | SUCCESS | 消息内容:{'end_time': '1592303854', 'start_time': '1592303854', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:1条
2020-06-16 at 18:38:51 | SUCCESS | 消息内容:{'start_time': '1592303937', 'end_time': '1592303937', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-16 at 18:40:51 | SUCCESS | 消息内容:{'start_time': '1592304045', 'end_time': '1592304045', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-06-16 at 18:42:35 | SUCCESS | 消息内容:{'start_time': '1592304095', 'end_time': '1592304095', 'collection_name': 'sy_news_finance_chinaventure_raw', 'spider_name': 'caijing_chinaventure_jiankang'}  消息处理总量:1条
2020-06-16 at 18:43:27 | SUCCESS | 消息内容:{'start_time': '1592304202', 'end_time': '1592304206', 'collection_name': 'sy_news_finance_cls_raw', 'spider_name': 'caijing_cls_shendu'}  消息处理总量:2条
2020-06-16 at 18:44:32 | SUCCESS | 消息内容:{'end_time': '1592304277', 'start_time': '1592304276', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-16 at 18:45:36 | SUCCESS | 消息内容:{'start_time': '1592304342', 'end_time': '1592304344', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:4条
2020-06-16 at 18:46:32 | SUCCESS | 消息内容:{'end_time': '1592304398', 'start_time': '1592304395', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:6条
2020-06-16 at 18:47:22 | SUCCESS | 消息内容:{'start_time': '1592304411', 'end_time': '1592304411', 'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye'}  消息处理总量:1条
2020-06-16 at 18:48:21 | SUCCESS | 消息内容:{'start_time': '1592304509', 'end_time': '1592304509', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-06-16 at 18:49:00 | SUCCESS | 消息内容:{'start_time': '1592304539', 'end_time': '1592304539', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-06-16 at 18:49:28 | SUCCESS | 消息内容:{'start_time': '1592304562', 'end_time': '1592304565', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-06-16 at 18:50:44 | SUCCESS | 消息内容:{'start_time': '1592304635', 'end_time': '1592304645', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:8条
2020-06-16 at 18:52:12 | SUCCESS | 消息内容:{'start_time': '1592304725', 'end_time': '1592304725', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-16 at 18:53:56 | SUCCESS | 消息内容:{'end_time': '1592304815', 'start_time': '1592304815', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-16 at 18:55:22 | SUCCESS | 消息内容:{'start_time': '1592304672', 'end_time': '1592304672', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:1条
2020-06-16 at 18:56:25 | SUCCESS | 消息内容:{'start_time': '1592304984', 'end_time': '1592304986', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:6条
2020-06-16 at 18:57:03 | SUCCESS | 消息内容:{'start_time': '1592305025', 'end_time': '1592305028', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:7条
2020-06-16 at 18:57:47 | SUCCESS | 消息内容:{'start_time': '1592305036', 'end_time': '1592305036', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-06-16 at 18:58:27 | SUCCESS | 消息内容:{'end_time': '1592305116', 'start_time': '1592305115', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-06-16 at 18:59:21 | SUCCESS | 消息内容:{'end_time': '1592305153', 'start_time': '1592305153', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-06-16 at 19:00:26 | SUCCESS | 消息内容:{'start_time': '1592305226', 'end_time': '1592305226', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-06-16 at 19:03:30 | SUCCESS | 消息内容:{'end_time': '1592305432', 'start_time': '1592305432', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-16 at 19:04:13 | SUCCESS | 消息内容:{'end_time': '1592305439', 'start_time': '1592305434', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-06-16 at 19:05:51 | SUCCESS | 消息内容:{'start_time': '1592305577', 'end_time': '1592305577', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:1条
2020-06-16 at 19:08:19 | SUCCESS | 消息内容:{'start_time': '1592305684', 'end_time': '1592305697', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:17条
2020-06-16 at 19:09:21 | SUCCESS | 消息内容:{'start_time': '1592305764', 'end_time': '1592305766', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-06-16 at 19:09:58 | SUCCESS | 消息内容:{'start_time': '1592305797', 'end_time': '1592305797', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:1条
2020-06-16 at 19:10:51 | SUCCESS | 消息内容:{'end_time': '1592305853', 'start_time': '1592305853', 'collection_name': 'sy_news_finance_jingjinews_raw', 'spider_name': 'caijing_jingjinews_gongsi'}  消息处理总量:1条
2020-06-16 at 19:12:50 | SUCCESS | 消息内容:{'end_time': '1592305949', 'start_time': '1592305948', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-06-16 at 19:13:48 | SUCCESS | 消息内容:{'start_time': '1592306023', 'end_time': '1592306024', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:2条
2020-06-16 at 19:16:06 | SUCCESS | 消息内容:{'start_time': '1592306174', 'end_time': '1592306175', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:3条
2020-06-16 at 19:16:58 | SUCCESS | 消息内容:{'start_time': '1592306206', 'end_time': '1592306217', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:20条
2020-06-16 at 19:19:06 | SUCCESS | 消息内容:{'start_time': '1592306354', 'end_time': '1592306355', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:4条
2020-06-16 at 19:19:47 | SUCCESS | 消息内容:{'end_time': '1592306394', 'start_time': '1592306394', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-06-16 at 19:21:09 | SUCCESS | 消息内容:{'end_time': '1592306474', 'start_time': '1592306468', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-06-16 at 19:21:46 | SUCCESS | 消息内容:{'start_time': '1592306512', 'end_time': '1592306512', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-06-16 at 19:23:16 | SUCCESS | 消息内容:{'start_time': '1592306532', 'end_time': '1592306532', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-06-16 at 19:24:51 | SUCCESS | 消息内容:{'start_time': '1592306680', 'end_time': '1592306680', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:1条
2020-06-16 at 19:25:48 | SUCCESS | 消息内容:{'start_time': '1592306756', 'end_time': '1592306756', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-06-16 at 19:26:36 | SUCCESS | 消息内容:{'start_time': '1592306794', 'end_time': '1592306799', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:10条
2020-06-16 at 19:27:41 | SUCCESS | 消息内容:{'end_time': '1592306842', 'start_time': '1592306842', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-06-16 at 19:29:08 | SUCCESS | 消息内容:{'end_time': '1592306956', 'start_time': '1592306952', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:8条
2020-06-16 at 19:31:47 | SUCCESS | 消息内容:{'start_time': '1592307115', 'end_time': '1592307115', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_hg'}  消息处理总量:1条
2020-06-16 at 19:33:34 | SUCCESS | 消息内容:{'start_time': '1592307204', 'end_time': '1592307204', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-06-16 at 19:33:56 | SUCCESS | 消息内容:{'end_time': '1592307264', 'start_time': '1592307264', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-06-16 at 19:35:33 | SUCCESS | 消息内容:{'start_time': '1592307264', 'end_time': '1592307337', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:10条
2020-06-16 at 19:36:38 | SUCCESS | 消息内容:{'end_time': '1592307399', 'start_time': '1592307398', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-06-16 at 19:36:55 | SUCCESS | 消息内容:{'start_time': '1592307424', 'end_time': '1592307424', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:1条
