2020-07-21 at 09:32:35 | SUCCESS | 消息内容:{'end_time': '1595232673', 'start_time': '1595232667', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:4条
2020-07-21 at 10:57:49 | SUCCESS | 消息内容:{'end_time': '1595300274', 'start_time': '1595300273', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:3条
2020-07-21 at 10:58:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595300278', 'start_time': '1595300259', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:31条
2020-07-21 at 10:58:43 | SUCCESS | 消息内容:{'end_time': '1595300337', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1595300337', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-21 at 10:59:50 | SUCCESS | 消息内容:{'end_time': '1595300350', 'start_time': '1595300333', 'spider_name': 'caijing_qianlong_jingji', 'collection_name': 'sy_news_finance_qianlong_raw'}  消息处理总量:30条
2020-07-21 at 10:59:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1595300399', 'start_time': '1595300392', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:8条
2020-07-21 at 11:02:28 | SUCCESS | 消息内容:{'end_time': '1595300555', 'spider_name': 'caijing_eastmoney_qqdd', 'start_time': '1595300545', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-21 at 11:04:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595300663', 'start_time': '1595300662', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-21 at 11:05:03 | SUCCESS | 消息内容:{'end_time': '1595300663', 'start_time': '1595300620', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:36条
2020-07-21 at 11:06:41 | SUCCESS | 消息内容:{'end_time': '1595300815', 'start_time': '1595300815', 'spider_name': 'caijing_ce_gsdt', 'collection_name': 'sy_news_finance_ce_raw'}  消息处理总量:1条
2020-07-21 at 11:06:50 | SUCCESS | 消息内容:{'end_time': '1595300752', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1595300734', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:30条
2020-07-21 at 11:07:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'end_time': '1595300831', 'start_time': '1595300831', 'spider_name': 'caijing_chinaventure_zbsc'}  消息处理总量:1条
2020-07-21 at 11:08:32 | SUCCESS | 消息内容:{'end_time': '1595300879', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1595300875', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:3条
2020-07-21 at 11:08:40 | SUCCESS | 消息内容:{'end_time': '1595300928', 'start_time': '1595300927', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-21 at 11:08:47 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1595300935', 'start_time': '1595300934', 'spider_name': 'caijing_china_kj'}  消息处理总量:5条
2020-07-21 at 11:09:05 | SUCCESS | 消息内容:{'end_time': '1595300958', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1595300958', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:2条
2020-07-21 at 11:10:27 | SUCCESS | 消息内容:{'end_time': '1595301018', 'start_time': '1595301012', 'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:10条
2020-07-21 at 11:10:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1595301036', 'start_time': '1595301033', 'spider_name': 'caijing_china_xiaofei'}  消息处理总量:7条
2020-07-21 at 11:10:46 | SUCCESS | 消息内容:{'end_time': '1595301046', 'spider_name': 'caijing_qq_zhaiquan', 'start_time': '1595301046', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-21 at 11:12:11 | SUCCESS | 消息内容:{'end_time': '1595301137', 'start_time': '1595301114', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:6条
2020-07-21 at 11:12:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1595301124', 'start_time': '1595301084', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:5条
2020-07-21 at 11:13:13 | SUCCESS | 消息内容:{'end_time': '1595301143', 'start_time': '1595301143', 'spider_name': 'caijing_cqnews_finance_all', 'collection_name': 'sy_news_finance_cqnews_raw'}  消息处理总量:1条
2020-07-21 at 11:13:21 | SUCCESS | 消息内容:{'end_time': '1595301199', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1595301190', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-21 at 11:13:47 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'end_time': '1595301224', 'start_time': '1595301224', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-21 at 11:14:39 | SUCCESS | 消息内容:{'end_time': '1595301289', 'spider_name': 'caijing_cnstock_ssgs_all', 'start_time': '1595301288', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:3条
2020-07-21 at 11:15:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'end_time': '1595301363', 'start_time': '1595301363', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-07-21 at 11:16:22 | SUCCESS | 消息内容:{'end_time': '1595301365', 'start_time': '1595301344', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:20条
2020-07-21 at 11:16:26 | SUCCESS | 消息内容:{'end_time': '1595301384', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1595301377', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-21 at 11:16:50 | SUCCESS | 消息内容:{'end_time': '1595301444', 'start_time': '1595301444', 'spider_name': 'hangye_ic_ceca_news', 'collection_name': 'sy_news_hangye_ic_ceca_raw'}  消息处理总量:1条
2020-07-21 at 11:17:26 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595301430', 'start_time': '1595301413', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:15条
2020-07-21 at 11:17:40 | SUCCESS | 消息内容:{'end_time': '1595301427', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1595301425', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:2条
2020-07-21 at 11:18:05 | SUCCESS | 消息内容:{'end_time': '1595301479', 'start_time': '1595301462', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:14条
2020-07-21 at 11:20:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1595301593', 'start_time': '1595301593', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-21 at 11:20:43 | SUCCESS | 消息内容:{'end_time': '1595301665', 'spider_name': 'hangye_chinaenvironment_guoji', 'start_time': '1595301662', 'collection_name': 'sy_news_hangye_chinaenvironment_raw'}  消息处理总量:7条
2020-07-21 at 11:21:14 | SUCCESS | 消息内容:{'end_time': '1595301681', 'start_time': '1595301681', 'spider_name': 'caijing_nbd_gongsi_all', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-07-21 at 11:23:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1595301761', 'start_time': '1595301754', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-07-21 at 11:25:29 | SUCCESS | 消息内容:{'end_time': '1595301932', 'spider_name': 'caijing_cnstock_cyjj', 'start_time': '1595301931', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-07-21 at 11:26:05 | SUCCESS | 消息内容:{'end_time': '1595301955', 'start_time': '1595301943', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:12条
2020-07-21 at 11:28:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1595302126', 'start_time': '1595302126', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-07-21 at 11:29:28 | SUCCESS | 消息内容:{'end_time': '1595302156', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1595302142', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:22条
2020-07-21 at 11:30:22 | SUCCESS | 消息内容:{'end_time': '1595302221', 'start_time': '1595302215', 'spider_name': 'caijing_port_hangyezixun_all', 'collection_name': 'sy_news_finance_port_raw'}  消息处理总量:7条
2020-07-21 at 11:31:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_youth_bank', 'end_time': '1595302273', 'start_time': '1595302273', 'collection_name': 'sy_news_finance_youth_raw'}  消息处理总量:1条
2020-07-21 at 11:31:29 | SUCCESS | 消息内容:{'end_time': '1595302281', 'spider_name': 'caijing_sina_guonei', 'start_time': '1595302273', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:13条
2020-07-21 at 11:31:59 | SUCCESS | 消息内容:{'end_time': '1595302316', 'start_time': '1595302314', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-07-21 at 11:32:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1595302333', 'start_time': '1595302333', 'spider_name': 'caijing_gucheng_gundong'}  消息处理总量:2条
2020-07-21 at 11:32:37 | SUCCESS | 消息内容:{'end_time': '1595302356', 'spider_name': 'hangye_mining120_guonei', 'start_time': '1595302345', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:19条
2020-07-21 at 11:34:29 | SUCCESS | 消息内容:{'end_time': '1595302465', 'start_time': '1595302465', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-21 at 11:34:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1595302366', 'start_time': '1595302366', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:1条
2020-07-21 at 11:36:00 | SUCCESS | 消息内容:{'end_time': '1595302566', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1595302564', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:2条
2020-07-21 at 11:36:36 | SUCCESS | 消息内容:{'end_time': '1595302596', 'start_time': '1595302596', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-21 at 11:37:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_youth_raw', 'end_time': '1595302634', 'start_time': '1595302634', 'spider_name': 'caijing_youth_IT'}  消息处理总量:1条
2020-07-21 at 11:37:52 | SUCCESS | 消息内容:{'end_time': '1595302678', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1595302676', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-21 at 11:38:33 | SUCCESS | 消息内容:{'end_time': '1595302698', 'start_time': '1595302684', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:9条
2020-07-21 at 11:39:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_wabei_chanye', 'end_time': '1595302729', 'start_time': '1595302694', 'collection_name': 'sy_news_finance_wabei_raw'}  消息处理总量:2条
2020-07-21 at 11:40:27 | SUCCESS | 消息内容:{'end_time': '1595302819', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1595302815', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-21 at 11:40:55 | SUCCESS | 消息内容:{'end_time': '1595302859', 'start_time': '1595302853', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:3条
2020-07-21 at 11:41:06 | SUCCESS | 消息内容:{'end_time': '1595302867', 'spider_name': 'caijing_thepaper_cjsxy', 'start_time': '1595302865', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:5条
2020-07-21 at 11:41:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595302740', 'start_time': '1595302734', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:10条
2020-07-21 at 11:42:21 | SUCCESS | 消息内容:{'end_time': '1595302943', 'start_time': '1595302937', 'spider_name': 'caijing_investorchina_scgz', 'collection_name': 'sy_news_finance_investorchina_raw'}  消息处理总量:2条
2020-07-21 at 11:43:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_sohu_hs', 'end_time': '1595302994', 'start_time': '1595302993', 'collection_name': 'sy_news_finance_sohu_raw'}  消息处理总量:2条
2020-07-21 at 11:43:12 | SUCCESS | 消息内容:{'end_time': '1595302696', 'spider_name': 'caijing_dahe_cjyw', 'start_time': '1595302692', 'collection_name': 'sy_news_finance_dahe_raw'}  消息处理总量:6条
2020-07-21 at 11:43:52 | SUCCESS | 消息内容:{'end_time': '1595303060', 'start_time': '1595303060', 'spider_name': 'hangye_ofweek_jiguangqi', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-07-21 at 11:44:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1595303060', 'start_time': '1595303037', 'spider_name': 'hangye_bjx_yaowen'}  消息处理总量:34条
2020-07-21 at 11:45:49 | SUCCESS | 消息内容:{'end_time': '1595303136', 'spider_name': 'caijing_10jqka_zqzx', 'start_time': '1595303099', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:7条
2020-07-21 at 11:47:05 | SUCCESS | 消息内容:{'end_time': '1595303222', 'start_time': '1595303218', 'spider_name': 'caijing_pedaily_gundong', 'collection_name': 'sy_news_finance_pedaily_raw'}  消息处理总量:5条
2020-07-21 at 11:47:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'end_time': '1595303213', 'start_time': '1595303212', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:3条
2020-07-21 at 11:48:51 | SUCCESS | 消息内容:{'end_time': '1595303312', 'start_time': '1595303312', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-21 at 11:49:09 | SUCCESS | 消息内容:{'end_time': '1595303355', 'spider_name': 'hangye_cbcie_news', 'start_time': '1595303291', 'collection_name': 'sy_news_hangye_cbcie_raw'}  消息处理总量:15条
2020-07-21 at 11:49:30 | SUCCESS | 消息内容:{'end_time': '1595303343', 'spider_name': 'caijing_10jqka_cjyw', 'start_time': '1595303343', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-21 at 11:49:43 | SUCCESS | 消息内容:{'end_time': '1595303374', 'start_time': '1595303373', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-21 at 11:49:45 | SUCCESS | 消息内容:{'spider_name': 'hangye_cenews_yaowen', 'end_time': '1595303400', 'start_time': '1595303395', 'collection_name': 'sy_news_hangye_cenews_raw'}  消息处理总量:10条
2020-07-21 at 11:50:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'end_time': '1595303414', 'start_time': '1595303407', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:15条
2020-07-21 at 11:50:58 | SUCCESS | 消息内容:{'end_time': '1595303449', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1595303442', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:12条
2020-07-21 at 11:52:14 | SUCCESS | 消息内容:{'end_time': '1595303501', 'start_time': '1595303474', 'spider_name': 'caijing_leju_lejucaijing_all', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:5条
2020-07-21 at 11:52:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_hongzhoukan_hyzx', 'end_time': '1595303573', 'start_time': '1595303544', 'collection_name': 'sy_news_finance_hongzhoukan_raw'}  消息处理总量:6条
2020-07-21 at 11:52:57 | SUCCESS | 消息内容:{'end_time': '1595303586', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1595303583', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:5条
2020-07-21 at 11:54:27 | SUCCESS | 消息内容:{'end_time': '1595303674', 'start_time': '1595303671', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:5条
2020-07-21 at 11:55:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1595303764', 'start_time': '1595303763', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:3条
2020-07-21 at 11:56:22 | SUCCESS | 消息内容:{'end_time': '1595303814', 'spider_name': 'hangye_csia_news', 'start_time': '1595303814', 'collection_name': 'sy_news_hangye_csia_raw'}  消息处理总量:1条
2020-07-21 at 11:56:59 | SUCCESS | 消息内容:{'start_time': '1595303823', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595303825', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:6条
2020-07-21 at 11:57:48 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:57:49 | ERROR | 处理报错消息内容:{'end_time': '1595303895', 'collection_name': 'sy_news_hangye_coal_raw', 'spider_name': 'hangye_coal_news', 'start_time': '1595303888'}  消息处理总量:9条
2020-07-21 at 11:57:54 | ERROR | Traceback (most recent call last):
  File "/database/dwd_news_yq/bin/process_data.py", line 763, in thread_process_data
    if indirectObjName == '':
UnboundLocalError: local variable 'indirectObjName' referenced before assignment

2020-07-21 at 11:57:55 | ERROR | 处理报错消息内容:{'spider_name': 'hangye_coal_news', 'collection_name': 'sy_news_hangye_coal_raw', 'end_time': '1595303895', 'start_time': '1595303888'}  消息处理总量:9条
