2020-08-12 at 21:30:33 | SUCCESS | 消息内容:{'start_time': '1597049745', 'end_time': '1597049745', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_house'}  消息处理总量:1条
2020-08-13 at 00:48:19 | SUCCESS | 消息内容:{'start_time': '1597127556', 'end_time': '1597127568', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-08-13 at 00:48:21 | SUCCESS | 消息内容:{'start_time': '1597127593', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597127595'}  消息处理总量:3条
2020-08-13 at 00:48:27 | SUCCESS | 消息内容:{'start_time': '1597127605', 'end_time': '1597127610', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:3条
2020-08-13 at 00:48:32 | SUCCESS | 消息内容:{'start_time': '1597127643', 'end_time': '1597127643', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-08-13 at 00:48:39 | SUCCESS | 消息内容:{'start_time': '1597127618', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597127630'}  消息处理总量:6条
2020-08-13 at 00:48:46 | SUCCESS | 消息内容:{'start_time': '1597127663', 'end_time': '1597127665', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:3条
2020-08-13 at 00:48:47 | SUCCESS | 消息内容:{'start_time': '1597127643', 'end_time': '1597127649', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:2条
2020-08-13 at 00:48:49 | SUCCESS | 消息内容:{'start_time': '1597127633', 'spider_name': 'caijing_smm_yaowen', 'collection_name': 'sy_news_finance_smm_raw', 'end_time': '1597127633'}  消息处理总量:1条
2020-08-13 at 00:48:51 | SUCCESS | 消息内容:{'start_time': '1597127683', 'end_time': '1597127683', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj'}  消息处理总量:2条
2020-08-13 at 00:48:54 | SUCCESS | 消息内容:{'start_time': '1597127764', 'end_time': '1597127764', 'collection_name': 'sy_news_finance_p5w_raw', 'spider_name': 'caijing_p5w_xsb'}  消息处理总量:1条
2020-08-13 at 00:48:57 | SUCCESS | 消息内容:{'start_time': '1597127743', 'end_time': '1597127748', 'collection_name': 'sy_news_hangye_cena_raw', 'spider_name': 'hangye_cena_news'}  消息处理总量:2条
2020-08-13 at 00:49:02 | SUCCESS | 消息内容:{'start_time': '1597127774', 'end_time': '1597127774', 'collection_name': 'sy_news_hangye_f139_raw', 'spider_name': 'hangye_f139_news'}  消息处理总量:1条
2020-08-13 at 00:49:02 | SUCCESS | 消息内容:{'start_time': '1597127758', 'spider_name': 'caijing_cnal_hyjj', 'collection_name': 'sy_news_finance_cnal_raw', 'end_time': '1597127759'}  消息处理总量:2条
2020-08-13 at 00:49:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597127538', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597127489'}  消息处理总量:36条
2020-08-13 at 00:49:06 | SUCCESS | 消息内容:{'start_time': '1597127825', 'spider_name': 'hangye_semi_org_news', 'collection_name': 'sy_news_hangye_semi_raw', 'end_time': '1597127825'}  消息处理总量:1条
2020-08-13 at 00:49:10 | SUCCESS | 消息内容:{'start_time': '1597127774', 'end_time': '1597127778', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_whdd'}  消息处理总量:2条
2020-08-13 at 00:49:10 | SUCCESS | 消息内容:{'start_time': '1597127805', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw', 'end_time': '1597127805'}  消息处理总量:1条
2020-08-13 at 00:49:19 | SUCCESS | 消息内容:{'start_time': '1597127783', 'end_time': '1597127786', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:4条
2020-08-13 at 00:49:20 | SUCCESS | 消息内容:{'start_time': '1597127825', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1597127825'}  消息处理总量:1条
2020-08-13 at 00:49:27 | SUCCESS | 消息内容:{'start_time': '1597127850', 'end_time': '1597127854', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-13 at 00:49:29 | SUCCESS | 消息内容:{'start_time': '1597127877', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597127877'}  消息处理总量:1条
2020-08-13 at 00:49:34 | SUCCESS | 消息内容:{'start_time': '1597127896', 'spider_name': 'caijing_eastmoney_jigou_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597127896'}  消息处理总量:1条
2020-08-13 at 00:49:34 | SUCCESS | 消息内容:{'start_time': '1597127897', 'end_time': '1597127897', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-13 at 00:49:38 | SUCCESS | 消息内容:{'start_time': '1597127952', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597127952'}  消息处理总量:1条
2020-08-13 at 00:49:41 | SUCCESS | 消息内容:{'start_time': '1597127916', 'end_time': '1597127916', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:1条
2020-08-13 at 00:49:44 | SUCCESS | 消息内容:{'start_time': '1597127967', 'end_time': '1597127969', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-08-13 at 00:49:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597127810', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597127798'}  消息处理总量:19条
2020-08-13 at 00:49:50 | SUCCESS | 消息内容:{'start_time': '1597128004', 'end_time': '1597128004', 'collection_name': 'sy_news_hangye_ofweek_raw', 'spider_name': 'hangye_ofweek_led'}  消息处理总量:1条
2020-08-13 at 00:49:55 | SUCCESS | 消息内容:{'start_time': '1597127966', 'end_time': '1597127967', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:2条
2020-08-13 at 00:50:02 | SUCCESS | 消息内容:{'start_time': '1597128024', 'end_time': '1597128024', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-08-13 at 00:50:07 | SUCCESS | 消息内容:{'start_time': '1597128005', 'end_time': '1597128006', 'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong'}  消息处理总量:3条
2020-08-13 at 00:50:10 | SUCCESS | 消息内容:{'start_time': '1597128047', 'end_time': '1597128053', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:2条
2020-08-13 at 00:50:10 | SUCCESS | 消息内容:{'start_time': '1597128075', 'end_time': '1597128075', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-13 at 00:50:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597127999', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597127989'}  消息处理总量:5条
2020-08-13 at 00:50:16 | SUCCESS | 消息内容:{'start_time': '1597128087', 'end_time': '1597128087', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-13 at 00:50:20 | SUCCESS | 消息内容:{'start_time': '1597128054', 'end_time': '1597128054', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-08-13 at 00:50:20 | SUCCESS | 消息内容:{'start_time': '1597128056', 'end_time': '1597128085', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-08-13 at 00:50:30 | SUCCESS | 消息内容:{'start_time': '1597128027', 'end_time': '1597128059', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun'}  消息处理总量:3条
2020-08-13 at 00:50:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_ccmn_yaowen', 'end_time': '1597128093', 'collection_name': 'sy_news_finance_ccmn_raw', 'start_time': '1597128082'}  消息处理总量:12条
2020-08-13 at 00:50:33 | SUCCESS | 消息内容:{'start_time': '1597128134', 'end_time': '1597128134', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:1条
2020-08-13 at 00:50:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597128159', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597128155'}  消息处理总量:3条
2020-08-13 at 00:50:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597128187', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597128187'}  消息处理总量:1条
2020-08-13 at 00:50:58 | SUCCESS | 消息内容:{'start_time': '1597128108', 'end_time': '1597128121', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:21条
2020-08-13 at 00:50:59 | SUCCESS | 消息内容:{'start_time': '1597128161', 'end_time': '1597128167', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-08-13 at 00:51:01 | SUCCESS | 消息内容:{'start_time': '1597128252', 'end_time': '1597128252', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:1条
2020-08-13 at 00:51:05 | SUCCESS | 消息内容:{'start_time': '1597128306', 'end_time': '1597128306', 'collection_name': 'sy_news_finance_csi_raw', 'spider_name': 'caijing_csi_yeneizixun_all'}  消息处理总量:1条
2020-08-13 at 00:51:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1597128184', 'end_time': '1597128229'}  消息处理总量:8条
2020-08-13 at 00:51:11 | SUCCESS | 消息内容:{'spider_name': 'caijing_ocn_shichang', 'end_time': '1597128337', 'collection_name': 'sy_news_finance_ocn_raw', 'start_time': '1597128337'}  消息处理总量:1条
2020-08-13 at 00:51:12 | SUCCESS | 消息内容:{'start_time': '1597128292', 'end_time': '1597128319', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin'}  消息处理总量:2条
2020-08-13 at 00:51:14 | SUCCESS | 消息内容:{'start_time': '1597128345', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597128345'}  消息处理总量:1条
2020-08-13 at 00:51:16 | SUCCESS | 消息内容:{'start_time': '1597128354', 'end_time': '1597128361', 'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican'}  消息处理总量:3条
2020-08-13 at 00:51:21 | SUCCESS | 消息内容:{'start_time': '1597128392', 'end_time': '1597128392', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-13 at 00:51:23 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597128368', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597128359'}  消息处理总量:4条
2020-08-13 at 00:51:24 | SUCCESS | 消息内容:{'start_time': '1597128367', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597128367'}  消息处理总量:1条
2020-08-13 at 00:51:25 | SUCCESS | 消息内容:{'start_time': '1597128394', 'end_time': '1597128394', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_hg'}  消息处理总量:1条
2020-08-13 at 00:51:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597128368', 'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1597128368'}  消息处理总量:1条
2020-08-13 at 00:51:36 | SUCCESS | 消息内容:{'start_time': '1597128422', 'spider_name': 'hangye_cbcie_news', 'collection_name': 'sy_news_hangye_cbcie_raw', 'end_time': '1597128425'}  消息处理总量:5条
2020-08-13 at 00:51:45 | SUCCESS | 消息内容:{'start_time': '1597128404', 'end_time': '1597128405', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_zq'}  消息处理总量:3条
2020-08-13 at 00:51:51 | SUCCESS | 消息内容:{'start_time': '1597128467', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597128469'}  消息处理总量:3条
2020-08-13 at 00:51:57 | SUCCESS | 消息内容:{'start_time': '1597128446', 'end_time': '1597128446', 'collection_name': 'sy_news_finance_ccidcom_raw', 'spider_name': 'caijing_ccidcom_all'}  消息处理总量:1条
2020-08-13 at 00:52:05 | SUCCESS | 消息内容:{'start_time': '1597128233', 'end_time': '1597128238', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:4条
2020-08-13 at 00:52:08 | SUCCESS | 消息内容:{'start_time': '1597128496', 'end_time': '1597128496', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-08-13 at 00:52:09 | SUCCESS | 消息内容:{'start_time': '1597128520', 'end_time': '1597128520', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_kj'}  消息处理总量:1条
2020-08-13 at 00:52:10 | SUCCESS | 消息内容:{'start_time': '1597128496', 'spider_name': 'caijing_10jqka_cjyw', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1597128496'}  消息处理总量:0条
2020-08-13 at 00:52:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597128434', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597128421'}  消息处理总量:16条
2020-08-13 at 00:52:14 | SUCCESS | 消息内容:{'start_time': '1597128524', 'end_time': '1597128525', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:2条
2020-08-13 at 00:52:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_qianlong_jingji', 'end_time': '1597128531', 'collection_name': 'sy_news_finance_qianlong_raw', 'start_time': '1597128524'}  消息处理总量:3条
2020-08-13 at 00:52:21 | SUCCESS | 消息内容:{'start_time': '1597128552', 'end_time': '1597128552', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-08-13 at 00:52:22 | SUCCESS | 消息内容:{'start_time': '1597128524', 'end_time': '1597128531', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:4条
2020-08-13 at 00:52:24 | SUCCESS | 消息内容:{'start_time': '1597128602', 'end_time': '1597128602', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-08-13 at 00:52:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1597128577', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597128573'}  消息处理总量:3条
2020-08-13 at 00:52:29 | SUCCESS | 消息内容:{'start_time': '1597128588', 'end_time': '1597128588', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:1条
2020-08-13 at 00:52:32 | SUCCESS | 消息内容:{'start_time': '1597128569', 'end_time': '1597128569', 'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen'}  消息处理总量:1条
2020-08-13 at 00:52:33 | SUCCESS | 消息内容:{'start_time': '1597128587', 'end_time': '1597128587', 'collection_name': 'sy_news_finance_gmw_raw', 'spider_name': 'caijing_gmw_yinhang'}  消息处理总量:1条
2020-08-13 at 00:52:39 | SUCCESS | 消息内容:{'start_time': '1597128586', 'end_time': '1597128586', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-13 at 00:52:40 | SUCCESS | 消息内容:{'start_time': '1597128594', 'end_time': '1597128597', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:2条
2020-08-13 at 00:52:42 | SUCCESS | 消息内容:{'start_time': '1597128644', 'end_time': '1597128644', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs'}  消息处理总量:1条
2020-08-13 at 00:52:42 | SUCCESS | 消息内容:{'start_time': '1597128652', 'end_time': '1597128652', 'collection_name': 'sy_news_hangye_c114_raw', 'spider_name': 'hangye_c114_market'}  消息处理总量:1条
2020-08-13 at 00:52:46 | SUCCESS | 消息内容:{'start_time': '1597128651', 'end_time': '1597128651', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-08-13 at 00:52:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597128595', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1597128586'}  消息处理总量:8条
2020-08-13 at 00:52:50 | SUCCESS | 消息内容:{'start_time': '1597128668', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597128669'}  消息处理总量:3条
2020-08-13 at 00:52:54 | SUCCESS | 消息内容:{'start_time': '1597128598', 'end_time': '1597128598', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:1条
2020-08-13 at 00:52:56 | SUCCESS | 消息内容:{'start_time': '1597128696', 'end_time': '1597128698', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
