2020-07-13 at 16:03:24 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinaventure_raw', 'start_time': '1594627326', 'end_time': '1594627331', 'spider_name': 'caijing_chinaventure_tuijian'}  消息处理总量:2条
2020-07-13 at 21:35:26 | SUCCESS | 消息内容:{'end_time': '1594647340', 'spider_name': 'caijing_caijing_industry', 'collection_name': 'sy_news_finance_caijing_raw', 'start_time': '1594647340'}  消息处理总量:1条
2020-07-13 at 21:36:24 | SUCCESS | 消息内容:{'end_time': '1594647379', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594647372', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-13 at 21:36:25 | SUCCESS | 消息内容:{'end_time': '1594647397', 'start_time': '1594647397', 'spider_name': 'caijing_cs_jijin', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-13 at 21:36:46 | SUCCESS | 消息内容:{'end_time': '1594647413', 'spider_name': 'caijing_sina_xsb', 'start_time': '1594647413', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 21:36:50 | SUCCESS | 消息内容:{'start_time': '1594647424', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1594647424'}  消息处理总量:1条
2020-07-13 at 21:36:56 | SUCCESS | 消息内容:{'end_time': '1594647409', 'start_time': '1594647398', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:12条
2020-07-13 at 21:37:51 | SUCCESS | 消息内容:{'start_time': '1594647485', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1594647485', 'spider_name': 'caijing_thepaper_cjsxy'}  消息处理总量:2条
2020-07-13 at 21:38:00 | SUCCESS | 消息内容:{'end_time': '1594647492', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594647492', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-13 at 21:39:26 | SUCCESS | 消息内容:{'start_time': '1594647577', 'end_time': '1594647577', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 21:39:49 | SUCCESS | 消息内容:{'start_time': '1594647580', 'end_time': '1594647587', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:3条
2020-07-13 at 21:40:20 | SUCCESS | 消息内容:{'end_time': '1594647630', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1594647625', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-07-13 at 21:41:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594647675', 'spider_name': 'caijing_jrj_ss', 'start_time': '1594647675'}  消息处理总量:1条
2020-07-13 at 21:41:12 | SUCCESS | 消息内容:{'end_time': '1594647683', 'start_time': '1594647682', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-07-13 at 21:41:24 | SUCCESS | 消息内容:{'end_time': '1594647694', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594647692', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:4条
2020-07-13 at 21:41:50 | SUCCESS | 消息内容:{'end_time': '1594647723', 'start_time': '1594647723', 'spider_name': 'caijing_caixin_companies', 'collection_name': 'sy_news_finance_caixin_raw'}  消息处理总量:1条
2020-07-13 at 21:42:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594647713', 'start_time': '1594647708'}  消息处理总量:10条
2020-07-13 at 21:42:44 | SUCCESS | 消息内容:{'start_time': '1594647759', 'end_time': '1594647764', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-13 at 21:42:48 | SUCCESS | 消息内容:{'end_time': '1594647751', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594647744', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:8条
2020-07-13 at 21:42:51 | SUCCESS | 消息内容:{'start_time': '1594647777', 'end_time': '1594647780', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:6条
2020-07-13 at 21:43:15 | SUCCESS | 消息内容:{'end_time': '1594647773', 'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1594647773', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-13 at 21:44:12 | SUCCESS | 消息内容:{'end_time': '1594647834', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1594647834'}  消息处理总量:1条
2020-07-13 at 21:44:43 | SUCCESS | 消息内容:{'start_time': '1594647876', 'end_time': '1594647883', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:12条
2020-07-13 at 21:45:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594647925', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1594647925'}  消息处理总量:1条
2020-07-13 at 21:45:21 | SUCCESS | 消息内容:{'end_time': '1594647914', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1594647905', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:17条
2020-07-13 at 21:46:00 | SUCCESS | 消息内容:{'end_time': '1594647962', 'start_time': '1594647949', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:7条
2020-07-13 at 21:46:20 | SUCCESS | 消息内容:{'end_time': '1594647992', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594647992', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 21:46:27 | SUCCESS | 消息内容:{'start_time': '1594647965', 'end_time': '1594647973', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:2条
2020-07-13 at 21:47:14 | SUCCESS | 消息内容:{'end_time': '1594648046', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594648044', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:3条
2020-07-13 at 21:47:20 | SUCCESS | 消息内容:{'start_time': '1594648018', 'end_time': '1594648030', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:20条
2020-07-13 at 21:47:48 | SUCCESS | 消息内容:{'start_time': '1594648069', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1594648073'}  消息处理总量:6条
2020-07-13 at 21:48:05 | SUCCESS | 消息内容:{'start_time': '1594648094', 'end_time': '1594648095', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-07-13 at 21:48:31 | SUCCESS | 消息内容:{'end_time': '1594648115', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594648115', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:1条
2020-07-13 at 21:48:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1594648132', 'spider_name': 'caijing_cnfol_cyjj', 'end_time': '1594648132'}  消息处理总量:1条
2020-07-13 at 21:50:42 | SUCCESS | 消息内容:{'end_time': '1594648246', 'start_time': '1594648243', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:6条
2020-07-13 at 21:50:55 | SUCCESS | 消息内容:{'end_time': '1594648267', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594648267', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-13 at 21:51:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1594648301', 'spider_name': 'caijing_jrj_ss', 'start_time': '1594648296'}  消息处理总量:9条
2020-07-13 at 21:51:34 | SUCCESS | 消息内容:{'start_time': '1594648304', 'end_time': '1594648305', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-13 at 21:51:34 | SUCCESS | 消息内容:{'end_time': '1594648277', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1594648276', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-13 at 21:51:45 | SUCCESS | 消息内容:{'start_time': '1594648315', 'end_time': '1594648316', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:4条
2020-07-13 at 21:52:11 | SUCCESS | 消息内容:{'end_time': '1594648330', 'start_time': '1594648318', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:7条
2020-07-13 at 21:52:31 | SUCCESS | 消息内容:{'start_time': '1594648355', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1594648358'}  消息处理总量:5条
2020-07-13 at 21:52:36 | SUCCESS | 消息内容:{'end_time': '1594648341', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594648327', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:21条
2020-07-13 at 21:53:07 | SUCCESS | 消息内容:{'start_time': '1594648394', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1594648395', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-13 at 21:53:36 | SUCCESS | 消息内容:{'end_time': '1594648411', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594648405', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-13 at 21:54:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'end_time': '1594648448', 'spider_name': 'caijing_stcn_gs', 'start_time': '1594648444'}  消息处理总量:7条
2020-07-13 at 21:54:21 | SUCCESS | 消息内容:{'end_time': '1594648476', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1594648476'}  消息处理总量:1条
2020-07-13 at 21:54:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594648487', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594648487'}  消息处理总量:1条
2020-07-13 at 21:54:40 | SUCCESS | 消息内容:{'end_time': '1594648491', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1594648485', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:10条
2020-07-13 at 21:54:49 | SUCCESS | 消息内容:{'end_time': '1594648491', 'start_time': '1594648486', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-07-13 at 21:55:54 | SUCCESS | 消息内容:{'end_time': '1594648558', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594648553', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:9条
2020-07-13 at 21:56:59 | SUCCESS | 消息内容:{'end_time': '1594648594', 'start_time': '1594648594', 'spider_name': 'caijing_stockstar_zqyw', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-07-13 at 21:57:14 | SUCCESS | 消息内容:{'end_time': '1594648613', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1594648613', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-07-13 at 21:57:30 | SUCCESS | 消息内容:{'end_time': '1594648665', 'start_time': '1594648665', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-13 at 21:57:41 | SUCCESS | 消息内容:{'start_time': '1594648638', 'end_time': '1594648650', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:21条
2020-07-13 at 21:58:21 | SUCCESS | 消息内容:{'end_time': '1594648689', 'start_time': '1594648688', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:5条
2020-07-13 at 21:58:31 | SUCCESS | 消息内容:{'end_time': '1594648718', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594648714', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:6条
2020-07-13 at 21:58:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594648731', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594648688'}  消息处理总量:20条
2020-07-13 at 21:59:16 | SUCCESS | 消息内容:{'start_time': '1594648691', 'end_time': '1594648694', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:7条
2020-07-13 at 21:59:29 | SUCCESS | 消息内容:{'end_time': '1594648752', 'collection_name': 'sy_news_finance_cyzone_raw', 'start_time': '1594648748', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:2条
2020-07-13 at 21:59:40 | SUCCESS | 消息内容:{'start_time': '1594648792', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594648792'}  消息处理总量:1条
2020-07-13 at 22:00:02 | SUCCESS | 消息内容:{'end_time': '1594648817', 'spider_name': 'caijing_qq_zhaiquan', 'start_time': '1594648817', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-07-13 at 22:00:08 | SUCCESS | 消息内容:{'end_time': '1594648807', 'start_time': '1594648807', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_jt'}  消息处理总量:1条
2020-07-13 at 22:00:49 | SUCCESS | 消息内容:{'end_time': '1594648861', 'start_time': '1594648855', 'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw'}  消息处理总量:4条
2020-07-13 at 22:01:10 | SUCCESS | 消息内容:{'end_time': '1594648884', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1594648884', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-07-13 at 22:01:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594648871', 'start_time': '1594648853'}  消息处理总量:19条
2020-07-13 at 22:01:53 | SUCCESS | 消息内容:{'end_time': '1594648926', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594648926', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-13 at 22:01:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'end_time': '1594648920', 'start_time': '1594648912', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:10条
2020-07-13 at 22:01:58 | SUCCESS | 消息内容:{'end_time': '1594648902', 'start_time': '1594648895', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-07-13 at 22:02:40 | SUCCESS | 消息内容:{'start_time': '1594648975', 'end_time': '1594648975', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-13 at 22:02:44 | SUCCESS | 消息内容:{'end_time': '1594648956', 'start_time': '1594648946', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:17条
2020-07-13 at 22:03:24 | SUCCESS | 消息内容:{'end_time': '1594649004', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1594648997', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-07-13 at 22:03:30 | SUCCESS | 消息内容:{'start_time': '1594649015', 'end_time': '1594649017', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:5条
2020-07-13 at 22:03:42 | SUCCESS | 消息内容:{'start_time': '1594649029', 'end_time': '1594649032', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-07-13 at 22:03:54 | SUCCESS | 消息内容:{'end_time': '1594649044', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1594649044', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-13 at 22:04:16 | SUCCESS | 消息内容:{'end_time': '1594649036', 'start_time': '1594649036', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-13 at 22:04:23 | SUCCESS | 消息内容:{'start_time': '1594649058', 'end_time': '1594649059', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:2条
2020-07-13 at 22:04:48 | SUCCESS | 消息内容:{'end_time': '1594649098', 'collection_name': 'sy_news_finance_stockstar_raw', 'start_time': '1594649094', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:8条
2020-07-13 at 22:05:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594649105', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594649143'}  消息处理总量:4条
2020-07-13 at 22:06:06 | SUCCESS | 消息内容:{'start_time': '1594649173', 'end_time': '1594649176', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:5条
2020-07-13 at 22:06:10 | SUCCESS | 消息内容:{'end_time': '1594649183', 'collection_name': 'sy_news_finance_sohu_raw', 'start_time': '1594649183', 'spider_name': 'caijing_sohu_xsb'}  消息处理总量:1条
2020-07-13 at 22:06:58 | SUCCESS | 消息内容:{'start_time': '1594649226', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_xsb', 'end_time': '1594649226'}  消息处理总量:1条
2020-07-13 at 22:07:02 | SUCCESS | 消息内容:{'end_time': '1594649232', 'start_time': '1594649230', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-07-13 at 22:07:06 | SUCCESS | 消息内容:{'end_time': '1594649233', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1594649233', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-13 at 22:07:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594649212', 'spider_name': 'caijing_eastmoney_whdd', 'start_time': '1594649212'}  消息处理总量:1条
2020-07-13 at 22:07:34 | SUCCESS | 消息内容:{'end_time': '1594649213', 'start_time': '1594649207', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
