2020-07-09 at 10:40:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_stonesm_raw', 'start_time': '1594259733', 'end_time': '1594259733', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-07-10 at 09:33:12 | SUCCESS | 消息内容:{'start_time': '1594344795', 'collection_name': 'sy_news_finance_xinhuanet_raw', 'spider_name': 'caijing_news_redian', 'end_time': '1594344796'}  消息处理总量:2条
2020-07-10 at 09:33:23 | SUCCESS | 消息内容:{'start_time': '1594344813', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594344813'}  消息处理总量:1条
2020-07-10 at 09:33:33 | SUCCESS | 消息内容:{'end_time': '1594344836', 'start_time': '1594344824', 'spider_name': 'hangye_bjx_yaowen', 'collection_name': 'sy_news_hangye_bjx_raw'}  消息处理总量:20条
2020-07-10 at 09:33:34 | SUCCESS | 消息内容:{'start_time': '1594344786', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594344787'}  消息处理总量:2条
2020-07-10 at 09:33:51 | SUCCESS | 消息内容:{'start_time': '1594344838', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1594344838'}  消息处理总量:3条
2020-07-10 at 09:34:02 | SUCCESS | 消息内容:{'end_time': '1594344852', 'start_time': '1594344851', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-07-10 at 09:34:41 | SUCCESS | 消息内容:{'start_time': '1594344893', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_qihuo', 'end_time': '1594344893'}  消息处理总量:1条
2020-07-10 at 09:34:49 | SUCCESS | 消息内容:{'end_time': '1594344896', 'start_time': '1594344893', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-07-10 at 09:35:23 | SUCCESS | 消息内容:{'start_time': '1594344932', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1594344932'}  消息处理总量:1条
2020-07-10 at 09:35:44 | SUCCESS | 消息内容:{'end_time': '1594344917', 'start_time': '1594344917', 'spider_name': 'caijing_eeo_caijing', 'collection_name': 'sy_news_finance_eeo_raw'}  消息处理总量:1条
2020-07-10 at 09:35:59 | SUCCESS | 消息内容:{'start_time': '1594344924', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1594344941'}  消息处理总量:2条
2020-07-10 at 09:36:05 | SUCCESS | 消息内容:{'end_time': '1594344967', 'start_time': '1594344966', 'spider_name': 'caijing_askci_gcy', 'collection_name': 'sy_news_finance_askci_raw'}  消息处理总量:3条
2020-07-10 at 09:36:56 | SUCCESS | 消息内容:{'start_time': '1594345005', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594345006'}  消息处理总量:2条
2020-07-10 at 09:37:34 | SUCCESS | 消息内容:{'end_time': '1594345064', 'start_time': '1594345064', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:1条
2020-07-10 at 09:37:42 | SUCCESS | 消息内容:{'start_time': '1594345073', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_waihui', 'end_time': '1594345074'}  消息处理总量:2条
2020-07-10 at 09:37:53 | SUCCESS | 消息内容:{'end_time': '1594345085', 'start_time': '1594345085', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-07-10 at 09:38:02 | SUCCESS | 消息内容:{'end_time': '1594345095', 'start_time': '1594345095', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao'}  消息处理总量:1条
2020-07-10 at 09:38:08 | SUCCESS | 消息内容:{'start_time': '1594345073', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji', 'end_time': '1594345075'}  消息处理总量:2条
2020-07-10 at 09:38:32 | SUCCESS | 消息内容:{'start_time': '1594345122', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1594345122'}  消息处理总量:1条
2020-07-10 at 09:38:46 | SUCCESS | 消息内容:{'end_time': '1594345123', 'start_time': '1594345123', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw'}  消息处理总量:1条
2020-07-10 at 09:38:48 | SUCCESS | 消息内容:{'start_time': '1594345095', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594345098'}  消息处理总量:2条
2020-07-10 at 09:38:58 | SUCCESS | 消息内容:{'end_time': '1594345143', 'start_time': '1594345084', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-10 at 09:39:22 | SUCCESS | 消息内容:{'start_time': '1594345174', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_xsb', 'end_time': '1594345174'}  消息处理总量:1条
2020-07-10 at 09:39:31 | SUCCESS | 消息内容:{'end_time': '1594345203', 'start_time': '1594345203', 'collection_name': 'sy_news_hangye_stonesm_raw', 'spider_name': 'hangye_stonesm_news'}  消息处理总量:1条
2020-07-10 at 09:39:51 | SUCCESS | 消息内容:{'start_time': '1594345202', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_qiche', 'end_time': '1594345202'}  消息处理总量:1条
2020-07-10 at 09:40:06 | SUCCESS | 消息内容:{'end_time': '1594345213', 'start_time': '1594345212', 'spider_name': 'caijing_cnfol_gncj', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-07-10 at 09:40:42 | SUCCESS | 消息内容:{'start_time': '1594345243', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594345243', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-10 at 09:40:58 | SUCCESS | 消息内容:{'end_time': '1594345267', 'start_time': '1594345267', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-10 at 09:41:32 | SUCCESS | 消息内容:{'start_time': '1594345302', 'end_time': '1594345302', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-10 at 09:41:33 | SUCCESS | 消息内容:{'end_time': '1594345300', 'start_time': '1594345300', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-10 at 09:42:25 | SUCCESS | 消息内容:{'start_time': '1594345314', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594345314', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:1条
2020-07-10 at 09:42:33 | SUCCESS | 消息内容:{'end_time': '1594345382', 'start_time': '1594345382', 'collection_name': 'sy_news_hangye_cbminfo_raw', 'spider_name': 'hangye_cbminfo_news'}  消息处理总量:1条
2020-07-10 at 09:43:12 | SUCCESS | 消息内容:{'end_time': '1594345426', 'start_time': '1594345426', 'collection_name': 'sy_news_hangye_h2o_china_raw', 'spider_name': 'hangye_h2o_china_news'}  消息处理总量:1条
2020-07-10 at 09:43:18 | SUCCESS | 消息内容:{'start_time': '1594345394', 'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'end_time': '1594345399'}  消息处理总量:7条
2020-07-10 at 09:43:43 | SUCCESS | 消息内容:{'start_time': '1594345412', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1594345412'}  消息处理总量:1条
2020-07-10 at 09:44:09 | SUCCESS | 消息内容:{'end_time': '1594345458', 'start_time': '1594345458', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-10 at 09:45:17 | SUCCESS | 消息内容:{'start_time': '1594345453', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1594345459'}  消息处理总量:8条
2020-07-10 at 09:45:38 | SUCCESS | 消息内容:{'end_time': '1594345536', 'start_time': '1594345533', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:3条
2020-07-10 at 09:47:16 | SUCCESS | 消息内容:{'start_time': '1594345630', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594345630'}  消息处理总量:1条
2020-07-10 at 09:47:45 | SUCCESS | 消息内容:{'end_time': '1594345643', 'start_time': '1594345643', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-10 at 09:47:53 | SUCCESS | 消息内容:{'start_time': '1594345684', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1594345684', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-10 at 09:48:06 | SUCCESS | 消息内容:{'end_time': '1594345697', 'start_time': '1594345697', 'spider_name': 'caijing_cs_gongsi', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-10 at 09:48:12 | SUCCESS | 消息内容:{'end_time': '1594345684', 'start_time': '1594345684', 'spider_name': 'caijing_cs_cjyw', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-10 at 09:48:15 | SUCCESS | 消息内容:{'start_time': '1594345705', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_gupiao', 'end_time': '1594345706'}  消息处理总量:2条
2020-07-10 at 09:48:23 | SUCCESS | 消息内容:{'start_time': '1594345715', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1594345715'}  消息处理总量:2条
2020-07-10 at 09:48:55 | SUCCESS | 消息内容:{'end_time': '1594345763', 'start_time': '1594345762', 'spider_name': 'hangye_smm_news', 'collection_name': 'sy_news_hangye_smm_raw'}  消息处理总量:3条
2020-07-10 at 09:49:04 | SUCCESS | 消息内容:{'start_time': '1594345742', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1594345747', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:7条
2020-07-10 at 09:49:33 | SUCCESS | 消息内容:{'end_time': '1594345773', 'start_time': '1594345767', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:8条
2020-07-10 at 09:50:34 | SUCCESS | 消息内容:{'start_time': '1594345844', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1594345844', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-10 at 09:50:55 | SUCCESS | 消息内容:{'end_time': '1594345863', 'start_time': '1594345862', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-07-10 at 09:51:15 | SUCCESS | 消息内容:{'start_time': '1594345849', 'end_time': '1594345849', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-10 at 09:51:16 | SUCCESS | 消息内容:{'end_time': '1594345887', 'start_time': '1594345887', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:1条
2020-07-10 at 09:51:51 | SUCCESS | 消息内容:{'start_time': '1594345923', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1594345923'}  消息处理总量:1条
2020-07-10 at 09:52:21 | SUCCESS | 消息内容:{'end_time': '1594345936', 'start_time': '1594345935', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-10 at 09:53:42 | SUCCESS | 消息内容:{'start_time': '1594346024', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1594346024'}  消息处理总量:1条
2020-07-10 at 09:53:51 | SUCCESS | 消息内容:{'end_time': '1594346045', 'start_time': '1594346045', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz'}  消息处理总量:1条
2020-07-10 at 09:53:59 | SUCCESS | 消息内容:{'start_time': '1594346045', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1594346046'}  消息处理总量:2条
2020-07-10 at 09:54:03 | SUCCESS | 消息内容:{'end_time': '1594346031', 'start_time': '1594346029', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-07-10 at 09:54:28 | SUCCESS | 消息内容:{'end_time': '1594345994', 'start_time': '1594345994', 'spider_name': 'caijing_chinaventure_jiankang', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:1条
2020-07-10 at 09:54:29 | SUCCESS | 消息内容:{'start_time': '1594346054', 'collection_name': 'sy_news_finance_hongzhoukan_raw', 'spider_name': 'caijing_hongzhoukan_hyzx', 'end_time': '1594346059'}  消息处理总量:4条
2020-07-10 at 09:54:34 | SUCCESS | 消息内容:{'end_time': '1594346053', 'start_time': '1594346053', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-07-10 at 09:54:54 | SUCCESS | 消息内容:{'end_time': '1594346098', 'start_time': '1594346095', 'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:6条
2020-07-10 at 09:55:24 | SUCCESS | 消息内容:{'start_time': '1594346143', 'collection_name': 'sy_news_hangye_hqew_raw', 'spider_name': 'hangye_hqew_news', 'end_time': '1594346143'}  消息处理总量:1条
2020-07-10 at 09:55:41 | SUCCESS | 消息内容:{'end_time': '1594346155', 'start_time': '1594346155', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 09:56:02 | SUCCESS | 消息内容:{'start_time': '1594346196', 'spider_name': 'hangye_oil_news', 'end_time': '1594346196', 'collection_name': 'sy_news_hangye_in_en_raw'}  消息处理总量:1条
2020-07-10 at 09:57:07 | SUCCESS | 消息内容:{'end_time': '1594346233', 'start_time': '1594346233', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-10 at 09:57:28 | SUCCESS | 消息内容:{'start_time': '1594346244', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594346244'}  消息处理总量:1条
2020-07-10 at 09:58:16 | SUCCESS | 消息内容:{'end_time': '1594346304', 'start_time': '1594346303', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:3条
2020-07-10 at 09:58:49 | SUCCESS | 消息内容:{'start_time': '1594346326', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1594346329'}  消息处理总量:6条
2020-07-10 at 09:59:04 | SUCCESS | 消息内容:{'end_time': '1594346354', 'start_time': '1594346353', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:3条
2020-07-10 at 09:59:06 | SUCCESS | 消息内容:{'start_time': '1594346375', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1594346375'}  消息处理总量:3条
2020-07-10 at 09:59:37 | SUCCESS | 消息内容:{'end_time': '1594346387', 'start_time': '1594346387', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-10 at 09:59:40 | SUCCESS | 消息内容:{'start_time': '1594346361', 'end_time': '1594346364', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-10 at 10:00:49 | SUCCESS | 消息内容:{'start_time': '1594346442', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1594346448', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:3条
2020-07-10 at 10:00:52 | SUCCESS | 消息内容:{'start_time': '1594346414', 'collection_name': 'sy_news_finance_iresearch_raw', 'spider_name': 'caijing_iresearch_news', 'end_time': '1594346414'}  消息处理总量:1条
2020-07-10 at 10:00:53 | SUCCESS | 消息内容:{'end_time': '1594346409', 'start_time': '1594346386', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-07-10 at 10:00:59 | SUCCESS | 消息内容:{'start_time': '1594346432', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1594346433'}  消息处理总量:2条
2020-07-10 at 10:01:22 | SUCCESS | 消息内容:{'end_time': '1594346477', 'start_time': '1594346358', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:6条
2020-07-10 at 10:01:45 | SUCCESS | 消息内容:{'start_time': '1594346475', 'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'end_time': '1594346477'}  消息处理总量:2条
2020-07-10 at 10:02:06 | SUCCESS | 消息内容:{'end_time': '1594346554', 'start_time': '1594346554', 'collection_name': 'sy_news_hangye_bmlink_raw', 'spider_name': 'hangye_bmlink_marketnews'}  消息处理总量:1条
2020-07-10 at 10:02:42 | SUCCESS | 消息内容:{'start_time': '1594346554', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1594346555', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-10 at 10:03:27 | SUCCESS | 消息内容:{'end_time': '1594346595', 'start_time': '1594346595', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-07-10 at 10:03:46 | SUCCESS | 消息内容:{'start_time': '1594346635', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_baoxian', 'end_time': '1594346636'}  消息处理总量:4条
2020-07-10 at 10:04:22 | SUCCESS | 消息内容:{'start_time': '1594346672', 'end_time': '1594346672', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
