2020-07-24 at 10:27:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1595557558', 'start_time': '1595557558', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-07-24 at 21:25:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595597131', 'end_time': '1595597139', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:13条
2020-07-24 at 21:26:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1595597183', 'start_time': '1595597182'}  消息处理总量:2条
2020-07-24 at 21:26:45 | SUCCESS | 消息内容:{'start_time': '1595597161', 'end_time': '1595597201', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:4条
2020-07-24 at 21:26:57 | SUCCESS | 消息内容:{'start_time': '1595597232', 'spider_name': 'news_mem_tzgg', 'end_time': '1595597232', 'collection_name': 'sy_news_mem_raw'}  消息处理总量:1条
2020-07-24 at 21:27:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595597241', 'start_time': '1595597240'}  消息处理总量:2条
2020-07-24 at 21:27:31 | SUCCESS | 消息内容:{'start_time': '1595597264', 'end_time': '1595597265', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-07-24 at 21:27:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'end_time': '1595597289', 'start_time': '1595597289'}  消息处理总量:1条
2020-07-24 at 21:27:59 | SUCCESS | 消息内容:{'start_time': '1595597287', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595597290', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-07-24 at 21:28:10 | SUCCESS | 消息内容:{'end_time': '1595597305', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595597305', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-24 at 21:28:19 | SUCCESS | 消息内容:{'start_time': '1595597234', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595597234', 'spider_name': 'caijing_eastmoney_wh'}  消息处理总量:1条
2020-07-24 at 21:28:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1595597308', 'start_time': '1595597303'}  消息处理总量:3条
2020-07-24 at 21:28:40 | SUCCESS | 消息内容:{'start_time': '1595597315', 'end_time': '1595597322', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:11条
2020-07-24 at 21:29:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1595597372', 'start_time': '1595597355'}  消息处理总量:2条
2020-07-24 at 21:29:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1595597376', 'start_time': '1595597376'}  消息处理总量:1条
2020-07-24 at 21:29:59 | SUCCESS | 消息内容:{'start_time': '1595597376', 'end_time': '1595597409', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-07-24 at 21:31:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595597471', 'start_time': '1595597463'}  消息处理总量:14条
2020-07-24 at 21:32:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1595597539', 'start_time': '1595597539'}  消息处理总量:1条
2020-07-24 at 21:33:06 | SUCCESS | 消息内容:{'start_time': '1595597600', 'end_time': '1595597600', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-07-24 at 21:33:34 | SUCCESS | 消息内容:{'start_time': '1595597625', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595597625', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-07-24 at 21:34:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1595597646', 'start_time': '1595597495'}  消息处理总量:14条
2020-07-24 at 21:34:39 | SUCCESS | 消息内容:{'start_time': '1595597696', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595597696', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-07-24 at 21:34:45 | SUCCESS | 消息内容:{'start_time': '1595597675', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595597680', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-07-24 at 21:36:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595597781', 'start_time': '1595597778'}  消息处理总量:5条
2020-07-24 at 21:36:17 | SUCCESS | 消息内容:{'start_time': '1595597794', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595597794', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-07-24 at 21:36:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1595597756', 'start_time': '1595597746'}  消息处理总量:17条
2020-07-24 at 21:37:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1595597833', 'start_time': '1595597833'}  消息处理总量:1条
2020-07-24 at 21:38:20 | SUCCESS | 消息内容:{'start_time': '1595597878', 'end_time': '1595597878', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-07-24 at 21:38:38 | SUCCESS | 消息内容:{'start_time': '1595597935', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1595597935', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-24 at 21:39:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595597947', 'start_time': '1595597910'}  消息处理总量:19条
2020-07-24 at 21:40:05 | SUCCESS | 消息内容:{'start_time': '1595598019', 'end_time': '1595598019', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-24 at 21:40:11 | SUCCESS | 消息内容:{'start_time': '1595597983', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595597983', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-24 at 21:41:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1595598106', 'start_time': '1595598091'}  消息处理总量:3条
2020-07-24 at 21:41:59 | SUCCESS | 消息内容:{'start_time': '1595598132', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595598132', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-24 at 21:42:02 | SUCCESS | 消息内容:{'start_time': '1595598114', 'end_time': '1595598117', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_xinwenhua_all'}  消息处理总量:3条
2020-07-24 at 21:42:37 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1595597684', 'start_time': '1595597684'}  消息处理总量:1条
2020-07-24 at 21:43:18 | SUCCESS | 消息内容:{'end_time': '1595598183', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595598167', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:20条
2020-07-24 at 21:44:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_xsb_all', 'end_time': '1595598265', 'start_time': '1595598263'}  消息处理总量:5条
2020-07-24 at 21:44:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595598245', 'end_time': '1595598254', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:15条
2020-07-24 at 21:45:07 | SUCCESS | 消息内容:{'start_time': '1595598322', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595598322', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-24 at 21:45:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595598296', 'start_time': '1595598296'}  消息处理总量:1条
2020-07-24 at 21:45:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1595598334', 'start_time': '1595598333'}  消息处理总量:2条
2020-07-24 at 21:46:08 | SUCCESS | 消息内容:{'start_time': '1595598386', 'end_time': '1595598386', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:1条
2020-07-24 at 21:46:10 | SUCCESS | 消息内容:{'start_time': '1595598387', 'collection_name': 'sy_news_finance_yicai_raw', 'end_time': '1595598387', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-24 at 21:46:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595598399', 'start_time': '1595598399'}  消息处理总量:1条
2020-07-24 at 21:47:15 | SUCCESS | 消息内容:{'end_time': '1595598447', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595598446', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:3条
2020-07-24 at 21:47:33 | SUCCESS | 消息内容:{'start_time': '1595598457', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595598458', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-07-24 at 21:48:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1595598505', 'start_time': '1595598505'}  消息处理总量:1条
2020-07-24 at 21:48:54 | SUCCESS | 消息内容:{'start_time': '1595598544', 'end_time': '1595598545', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:2条
2020-07-24 at 21:49:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'end_time': '1595598566', 'start_time': '1595598565'}  消息处理总量:2条
2020-07-24 at 21:49:12 | SUCCESS | 消息内容:{'start_time': '1595598556', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1595598560', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-07-24 at 21:50:08 | SUCCESS | 消息内容:{'start_time': '1595598596', 'end_time': '1595598596', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-24 at 21:51:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1595598683', 'end_time': '1595598683', 'spider_name': 'caijing_nbd_gongsi_all'}  消息处理总量:1条
2020-07-24 at 21:52:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595598739', 'start_time': '1595598736'}  消息处理总量:3条
2020-07-24 at 21:53:02 | SUCCESS | 消息内容:{'start_time': '1595598665', 'end_time': '1595598665', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_yunfabu'}  消息处理总量:1条
2020-07-24 at 21:53:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'end_time': '1595598818', 'start_time': '1595598818'}  消息处理总量:2条
2020-07-24 at 21:53:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595598800', 'start_time': '1595598789'}  消息处理总量:18条
2020-07-24 at 21:54:21 | SUCCESS | 消息内容:{'end_time': '1595598867', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595598865', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:7条
2020-07-24 at 21:54:42 | SUCCESS | 消息内容:{'start_time': '1595598855', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1595598872', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:13条
2020-07-24 at 21:56:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1595599034', 'start_time': '1595599034'}  消息处理总量:1条
2020-07-24 at 21:57:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1595599075', 'start_time': '1595599070'}  消息处理总量:2条
2020-07-24 at 21:57:43 | SUCCESS | 消息内容:{'start_time': '1595599017', 'end_time': '1595599056', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:18条
2020-07-24 at 21:58:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_wh', 'end_time': '1595599070', 'start_time': '1595599070'}  消息处理总量:1条
2020-07-24 at 21:59:24 | SUCCESS | 消息内容:{'start_time': '1595599165', 'end_time': '1595599167', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:4条
2020-07-24 at 22:00:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1595599219', 'start_time': '1595599196'}  消息处理总量:6条
2020-07-24 at 22:00:29 | SUCCESS | 消息内容:{'start_time': '1595599156', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595599182', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:37条
2020-07-24 at 22:00:41 | SUCCESS | 消息内容:{'start_time': '1595599253', 'end_time': '1595599253', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:2条
2020-07-24 at 22:02:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595599356', 'start_time': '1595599356'}  消息处理总量:1条
2020-07-24 at 22:03:18 | SUCCESS | 消息内容:{'start_time': '1595599407', 'end_time': '1595599409', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-07-24 at 22:03:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1595599394', 'start_time': '1595599394'}  消息处理总量:1条
2020-07-24 at 22:03:50 | SUCCESS | 消息内容:{'start_time': '1595599445', 'end_time': '1595599445', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_Agu'}  消息处理总量:1条
2020-07-24 at 22:04:25 | SUCCESS | 消息内容:{'start_time': '1595599474', 'end_time': '1595599474', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_xsb'}  消息处理总量:1条
2020-07-24 at 22:04:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1595599466', 'start_time': '1595599457'}  消息处理总量:12条
2020-07-24 at 22:04:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595599505', 'start_time': '1595599505'}  消息处理总量:1条
2020-07-24 at 22:05:14 | SUCCESS | 消息内容:{'end_time': '1595599487', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595599485', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:5条
2020-07-24 at 22:05:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1595599392', 'start_time': '1595599292'}  消息处理总量:149条
2020-07-24 at 22:06:16 | SUCCESS | 消息内容:{'start_time': '1595599576', 'end_time': '1595599576', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-07-24 at 22:06:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595599566', 'end_time': '1595599583', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:10条
2020-07-24 at 22:07:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595599636', 'start_time': '1595599632'}  消息处理总量:6条
2020-07-24 at 22:07:22 | SUCCESS | 消息内容:{'start_time': '1595599636', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595599638', 'spider_name': 'caijing_cs_cjyw'}  消息处理总量:2条
2020-07-24 at 22:07:26 | SUCCESS | 消息内容:{'start_time': '1595599655', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595599656', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:2条
2020-07-24 at 22:08:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595599670', 'start_time': '1595599668'}  消息处理总量:2条
2020-07-24 at 22:08:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595599721', 'start_time': '1595599719'}  消息处理总量:4条
2020-07-24 at 22:09:27 | SUCCESS | 消息内容:{'start_time': '1595599776', 'end_time': '1595599778', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-07-24 at 22:09:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595599784', 'start_time': '1595599754'}  消息处理总量:18条
