2020-04-24 at 15:49:30 | SUCCESS | 消息内容:{'start_time': '1587714514', 'end_time': '1587714515', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-04-25 at 11:33:16 | SUCCESS | 消息内容:{'start_time': '1587785538', 'end_time': '1587785538', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-04-25 at 11:34:33 | SUCCESS | 消息内容:{'end_time': '1587785610', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587785605'}  消息处理总量:9条
2020-04-25 at 11:34:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587785614', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587785616'}  消息处理总量:4条
2020-04-25 at 11:34:49 | SUCCESS | 消息内容:{'start_time': '1587785632', 'end_time': '1587785632', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-04-25 at 11:36:57 | SUCCESS | 消息内容:{'end_time': '1587785761', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587785761'}  消息处理总量:1条
2020-04-25 at 11:39:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587785898', 'end_time': '1587785898'}  消息处理总量:1条
2020-04-25 at 11:40:05 | SUCCESS | 消息内容:{'start_time': '1587785942', 'end_time': '1587785943', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-04-25 at 11:40:56 | SUCCESS | 消息内容:{'end_time': '1587785996', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1587785995'}  消息处理总量:3条
2020-04-25 at 11:42:29 | SUCCESS | 消息内容:{'start_time': '1587786095', 'end_time': '1587786095', 'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_hongguan'}  消息处理总量:2条
2020-04-25 at 11:42:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587786095', 'start_time': '1587786094'}  消息处理总量:2条
2020-04-25 at 11:43:05 | SUCCESS | 消息内容:{'end_time': '1587786125', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587786124'}  消息处理总量:3条
2020-04-25 at 11:43:34 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587786157', 'end_time': '1587786157'}  消息处理总量:1条
2020-04-25 at 11:43:43 | SUCCESS | 消息内容:{'start_time': '1587786237', 'end_time': '1587786237', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-04-25 at 11:44:24 | SUCCESS | 消息内容:{'end_time': '1587786208', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587786208'}  消息处理总量:1条
2020-04-25 at 11:44:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587786211', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587786212'}  消息处理总量:2条
2020-04-25 at 11:44:54 | SUCCESS | 消息内容:{'start_time': '1587786235', 'end_time': '1587786235', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-04-25 at 11:45:28 | SUCCESS | 消息内容:{'end_time': '1587786266', 'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw', 'start_time': '1587786265'}  消息处理总量:3条
2020-04-25 at 11:48:56 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587786467', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587786469'}  消息处理总量:5条
2020-04-25 at 11:49:59 | SUCCESS | 消息内容:{'start_time': '1587786544', 'end_time': '1587786545', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-04-25 at 11:52:48 | SUCCESS | 消息内容:{'end_time': '1587786715', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587786715'}  消息处理总量:1条
2020-04-25 at 11:53:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'start_time': '1587786747', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587786747'}  消息处理总量:2条
2020-04-25 at 11:53:48 | SUCCESS | 消息内容:{'start_time': '1587786842', 'end_time': '1587786842', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-04-25 at 11:55:10 | SUCCESS | 消息内容:{'end_time': '1587786855', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587786854'}  消息处理总量:2条
2020-04-25 at 11:55:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587786872', 'start_time': '1587786872'}  消息处理总量:1条
2020-04-25 at 11:58:38 | SUCCESS | 消息内容:{'start_time': '1587787062', 'end_time': '1587787062', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-04-25 at 11:59:12 | SUCCESS | 消息内容:{'end_time': '1587787093', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587787088'}  消息处理总量:3条
2020-04-25 at 11:59:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1587787144', 'end_time': '1587787144'}  消息处理总量:1条
2020-04-25 at 12:00:26 | SUCCESS | 消息内容:{'start_time': '1587787169', 'end_time': '1587787170', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:2条
2020-04-25 at 12:00:38 | SUCCESS | 消息内容:{'end_time': '1587787181', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587787181'}  消息处理总量:1条
2020-04-25 at 12:01:09 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_czggng', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587787214', 'end_time': '1587787214'}  消息处理总量:1条
2020-04-25 at 12:01:35 | SUCCESS | 消息内容:{'start_time': '1587787235', 'end_time': '1587787236', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:3条
2020-04-25 at 12:02:19 | SUCCESS | 消息内容:{'end_time': '1587787284', 'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587787284'}  消息处理总量:2条
2020-04-25 at 12:02:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587787311', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587787312'}  消息处理总量:2条
2020-04-25 at 12:03:09 | SUCCESS | 消息内容:{'start_time': '1587787335', 'end_time': '1587787335', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-04-25 at 12:03:18 | SUCCESS | 消息内容:{'end_time': '1587787344', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1587787344'}  消息处理总量:1条
2020-04-25 at 12:03:43 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587787365', 'start_time': '1587787365'}  消息处理总量:1条
2020-04-25 at 12:03:57 | SUCCESS | 消息内容:{'start_time': '1587787452', 'end_time': '1587787452', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-04-25 at 12:05:00 | SUCCESS | 消息内容:{'end_time': '1587787402', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587787402'}  消息处理总量:1条
2020-04-25 at 12:05:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587787448', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587787448'}  消息处理总量:1条
2020-04-25 at 12:05:08 | SUCCESS | 消息内容:{'start_time': '1587787512', 'end_time': '1587787516', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guonei'}  消息处理总量:7条
2020-04-25 at 12:05:29 | SUCCESS | 消息内容:{'end_time': '1587787474', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587787474'}  消息处理总量:1条
2020-04-25 at 12:08:26 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guoji', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1587787705', 'start_time': '1587787694'}  消息处理总量:19条
2020-04-25 at 12:08:59 | SUCCESS | 消息内容:{'start_time': '1587787682', 'end_time': '1587787682', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-04-25 at 12:10:08 | SUCCESS | 消息内容:{'end_time': '1587787755', 'spider_name': 'caijing_163_gupiao', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1587787755'}  消息处理总量:1条
2020-04-25 at 12:11:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587787861', 'start_time': '1587787861'}  消息处理总量:1条
2020-04-25 at 12:13:06 | SUCCESS | 消息内容:{'start_time': '1587787904', 'end_time': '1587787915', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:20条
2020-04-25 at 12:13:13 | SUCCESS | 消息内容:{'start_time': '1587787931', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'end_time': '1587787931'}  消息处理总量:1条
2020-04-25 at 12:13:14 | SUCCESS | 消息内容:{'end_time': '1587787935', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587787932'}  消息处理总量:7条
2020-04-25 at 12:13:38 | SUCCESS | 消息内容:{'start_time': '1587787954', 'end_time': '1587787961', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:11条
2020-04-25 at 12:13:57 | SUCCESS | 消息内容:{'end_time': '1587787981', 'spider_name': 'caijing_caixin_companies', 'collection_name': 'sy_news_finance_caixin_raw', 'start_time': '1587787981'}  消息处理总量:1条
2020-04-25 at 12:14:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587787984', 'start_time': '1587787984'}  消息处理总量:1条
2020-04-25 at 12:14:09 | SUCCESS | 消息内容:{'start_time': '1587788063', 'end_time': '1587788063', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:2条
2020-04-25 at 12:14:33 | SUCCESS | 消息内容:{'end_time': '1587788018', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1587788018'}  消息处理总量:1条
2020-04-25 at 12:15:49 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587788083', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587788086'}  消息处理总量:6条
2020-04-25 at 12:16:18 | SUCCESS | 消息内容:{'start_time': '1587788122', 'end_time': '1587788122', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_qiche'}  消息处理总量:1条
2020-04-25 at 12:22:08 | SUCCESS | 消息内容:{'end_time': '1587788474', 'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1587788474'}  消息处理总量:1条
2020-04-25 at 12:23:48 | SUCCESS | 消息内容:{'start_time': '1587788574', 'end_time': '1587788574', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:1条
2020-04-25 at 12:24:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587788524', 'end_time': '1587788552'}  消息处理总量:45条
2020-04-25 at 12:24:18 | SUCCESS | 消息内容:{'end_time': '1587788605', 'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587788605'}  消息处理总量:1条
2020-04-25 at 12:24:53 | SUCCESS | 消息内容:{'start_time': '1587788638', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1587788638'}  消息处理总量:1条
2020-04-25 at 12:25:10 | SUCCESS | 消息内容:{'start_time': '1587788722', 'end_time': '1587788722', 'collection_name': 'sy_news_hangye_ofweek_raw', 'spider_name': 'hangye_ofweek_chanye'}  消息处理总量:1条
2020-04-25 at 12:25:16 | SUCCESS | 消息内容:{'end_time': '1587788653', 'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1587788652'}  消息处理总量:3条
2020-04-25 at 12:25:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1587788704', 'end_time': '1587788705'}  消息处理总量:2条
2020-04-25 at 12:28:44 | SUCCESS | 消息内容:{'start_time': '1587788861', 'end_time': '1587788865', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:7条
2020-04-25 at 12:32:38 | SUCCESS | 消息内容:{'end_time': '1587789104', 'spider_name': 'caijing_163_hongguan', 'collection_name': 'sy_news_finance_163_raw', 'start_time': '1587789104'}  消息处理总量:1条
2020-04-25 at 12:34:28 | SUCCESS | 消息内容:{'start_time': '1587789283', 'end_time': '1587789283', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-04-25 at 12:34:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'start_time': '1587789144', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587789174'}  消息处理总量:50条
2020-04-25 at 12:39:28 | SUCCESS | 消息内容:{'end_time': '1587789512', 'spider_name': 'caijing_china_zq', 'collection_name': 'sy_news_finance_china_raw', 'start_time': '1587789512'}  消息处理总量:1条
2020-04-25 at 12:39:58 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587789542', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587789542'}  消息处理总量:1条
2020-04-25 at 12:40:28 | SUCCESS | 消息内容:{'start_time': '1587789574', 'end_time': '1587789574', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs'}  消息处理总量:1条
2020-04-25 at 12:40:38 | SUCCESS | 消息内容:{'end_time': '1587789652', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1587789652'}  消息处理总量:1条
2020-04-25 at 12:42:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_bjnews_finance', 'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1587789696', 'start_time': '1587789695'}  消息处理总量:3条
2020-04-25 at 12:42:48 | SUCCESS | 消息内容:{'start_time': '1587789715', 'end_time': '1587789715', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-04-25 at 12:42:59 | SUCCESS | 消息内容:{'end_time': '1587789722', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1587789721'}  消息处理总量:2条
2020-04-25 at 12:43:13 | SUCCESS | 消息内容:{'spider_name': 'hangye_mining120_guonei', 'collection_name': 'sy_news_hangye_mining120_raw', 'end_time': '1587789802', 'start_time': '1587789802'}  消息处理总量:1条
2020-04-25 at 12:44:20 | SUCCESS | 消息内容:{'end_time': '1587789794', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1587789791'}  消息处理总量:6条
2020-04-25 at 12:44:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1587789815', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587789816'}  消息处理总量:3条
2020-04-25 at 12:44:38 | SUCCESS | 消息内容:{'start_time': '1587789764', 'end_time': '1587789787', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:36条
2020-04-25 at 12:45:28 | SUCCESS | 消息内容:{'start_time': '1587789872', 'end_time': '1587789872', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:1条
2020-04-25 at 12:46:08 | SUCCESS | 消息内容:{'end_time': '1587789982', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw', 'start_time': '1587789982'}  消息处理总量:1条
2020-04-25 at 12:49:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587790102', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587790104'}  消息处理总量:2条
2020-04-25 at 12:50:19 | SUCCESS | 消息内容:{'start_time': '1587790161', 'end_time': '1587790161', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-04-25 at 12:50:58 | SUCCESS | 消息内容:{'end_time': '1587790201', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw', 'start_time': '1587790201'}  消息处理总量:1条
2020-04-25 at 12:52:03 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587790266', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587790266'}  消息处理总量:1条
2020-04-25 at 12:53:58 | SUCCESS | 消息内容:{'start_time': '1587790372', 'end_time': '1587790372', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg'}  消息处理总量:1条
