2020-07-23 at 09:02:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1595412377', 'end_time': '1595412377', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-23 at 17:23:19 | SUCCESS | 消息内容:{'end_time': '1595496236', 'start_time': '1595496236', 'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news'}  消息处理总量:1条
2020-07-23 at 17:23:54 | SUCCESS | 消息内容:{'start_time': '1595496229', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595496232', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:5条
2020-07-23 at 17:24:08 | SUCCESS | 消息内容:{'start_time': '1595496244', 'end_time': '1595496249', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:9条
2020-07-23 at 17:24:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_caixin_raw', 'start_time': '1595496263', 'spider_name': 'caijing_caixin_companies', 'end_time': '1595496263'}  消息处理总量:1条
2020-07-23 at 17:24:21 | SUCCESS | 消息内容:{'start_time': '1595496272', 'end_time': '1595496275', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-07-23 at 17:24:29 | SUCCESS | 消息内容:{'start_time': '1595496285', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595496285', 'spider_name': 'caijing_sina_zq'}  消息处理总量:1条
2020-07-23 at 17:24:35 | SUCCESS | 消息内容:{'end_time': '1595496266', 'start_time': '1595496257', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:18条
2020-07-23 at 17:24:50 | SUCCESS | 消息内容:{'start_time': '1595496305', 'end_time': '1595496305', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_czggng'}  消息处理总量:1条
2020-07-23 at 17:25:25 | SUCCESS | 消息内容:{'start_time': '1595496333', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1595496333'}  消息处理总量:1条
2020-07-23 at 17:25:47 | SUCCESS | 消息内容:{'end_time': '1595496343', 'start_time': '1595496337', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:12条
2020-07-23 at 17:25:59 | SUCCESS | 消息内容:{'start_time': '1595496376', 'end_time': '1595496376', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-07-23 at 17:26:07 | SUCCESS | 消息内容:{'start_time': '1595496325', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595496327', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:2条
2020-07-23 at 17:26:15 | SUCCESS | 消息内容:{'end_time': '1595496373', 'start_time': '1595496367', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:8条
2020-07-23 at 17:26:40 | SUCCESS | 消息内容:{'start_time': '1595496434', 'collection_name': 'sy_news_hangye_csia_iccad_raw', 'end_time': '1595496435', 'spider_name': 'hangye_csia_iccad_news'}  消息处理总量:2条
2020-07-23 at 17:26:50 | SUCCESS | 消息内容:{'start_time': '1595496403', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1595496409'}  消息处理总量:11条
2020-07-23 at 17:27:09 | SUCCESS | 消息内容:{'end_time': '1595496427', 'start_time': '1595496424', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj'}  消息处理总量:7条
2020-07-23 at 17:27:11 | SUCCESS | 消息内容:{'start_time': '1595496435', 'end_time': '1595496438', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:4条
2020-07-23 at 17:27:34 | SUCCESS | 消息内容:{'end_time': '1595496464', 'start_time': '1595496463', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-23 at 17:27:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1595496455', 'end_time': '1595496458', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:5条
2020-07-23 at 17:27:51 | SUCCESS | 消息内容:{'start_time': '1595496464', 'end_time': '1595496468', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-07-23 at 17:27:52 | SUCCESS | 消息内容:{'start_time': '1595496292', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj', 'end_time': '1595496292'}  消息处理总量:1条
2020-07-23 at 17:28:05 | SUCCESS | 消息内容:{'end_time': '1595496493', 'start_time': '1595496493', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_xsb'}  消息处理总量:1条
2020-07-23 at 17:28:31 | SUCCESS | 消息内容:{'start_time': '1595496544', 'collection_name': 'sy_news_hangye_cbminfo_raw', 'end_time': '1595496544', 'spider_name': 'hangye_cbminfo_news'}  消息处理总量:1条
2020-07-23 at 17:28:41 | SUCCESS | 消息内容:{'end_time': '1595496495', 'start_time': '1595496494', 'collection_name': 'sy_news_finance_zhicheng_raw', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:2条
2020-07-23 at 17:28:51 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595496537', 'end_time': '1595496540', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-07-23 at 17:29:05 | SUCCESS | 消息内容:{'start_time': '1595496488', 'end_time': '1595496515', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:33条
2020-07-23 at 17:29:10 | SUCCESS | 消息内容:{'end_time': '1595496504', 'start_time': '1595496504', 'collection_name': 'sy_news_finance_wabei_raw', 'spider_name': 'caijing_wabei_chanye'}  消息处理总量:1条
2020-07-23 at 17:29:17 | SUCCESS | 消息内容:{'start_time': '1595496566', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595496568'}  消息处理总量:2条
2020-07-23 at 17:29:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595496524', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1595496557'}  消息处理总量:11条
2020-07-23 at 17:29:35 | SUCCESS | 消息内容:{'end_time': '1595496576', 'start_time': '1595496528', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-07-23 at 17:29:37 | SUCCESS | 消息内容:{'start_time': '1595496404', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595496415', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:2条
2020-07-23 at 17:29:49 | SUCCESS | 消息内容:{'start_time': '1595496602', 'end_time': '1595496602', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_cyjj'}  消息处理总量:1条
2020-07-23 at 17:30:30 | SUCCESS | 消息内容:{'end_time': '1595496642', 'start_time': '1595496642', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-23 at 17:30:43 | SUCCESS | 消息内容:{'start_time': '1595496644', 'collection_name': 'sy_news_finance_askci_raw', 'end_time': '1595496644', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:1条
2020-07-23 at 17:30:53 | SUCCESS | 消息内容:{'start_time': '1595496662', 'spider_name': 'caijing_sohu_hs', 'collection_name': 'sy_news_finance_sohu_raw', 'end_time': '1595496662'}  消息处理总量:1条
2020-07-23 at 17:31:05 | SUCCESS | 消息内容:{'end_time': '1595496678', 'start_time': '1595496678', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hysk'}  消息处理总量:1条
2020-07-23 at 17:31:52 | SUCCESS | 消息内容:{'start_time': '1595496675', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1595496676'}  消息处理总量:2条
2020-07-23 at 17:32:11 | SUCCESS | 消息内容:{'end_time': '1595496739', 'start_time': '1595496739', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-07-23 at 17:32:12 | SUCCESS | 消息内容:{'start_time': '1595496712', 'end_time': '1595496737', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-23 at 17:33:02 | SUCCESS | 消息内容:{'start_time': '1595496774', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1595496779', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:3条
2020-07-23 at 17:33:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_youth_raw', 'start_time': '1595496834', 'end_time': '1595496834', 'spider_name': 'caijing_youth_djgj'}  消息处理总量:1条
2020-07-23 at 17:33:50 | SUCCESS | 消息内容:{'start_time': '1595496825', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595496830'}  消息处理总量:8条
2020-07-23 at 17:34:07 | SUCCESS | 消息内容:{'start_time': '1595496848', 'end_time': '1595496852', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:7条
2020-07-23 at 17:34:35 | SUCCESS | 消息内容:{'start_time': '1595496870', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1595496873'}  消息处理总量:5条
2020-07-23 at 17:35:00 | SUCCESS | 消息内容:{'start_time': '1595496894', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595496897'}  消息处理总量:3条
2020-07-23 at 17:35:10 | SUCCESS | 消息内容:{'end_time': '1595496833', 'start_time': '1595496798', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:53条
2020-07-23 at 17:35:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595496927', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1595496927'}  消息处理总量:1条
2020-07-23 at 17:35:29 | SUCCESS | 消息内容:{'start_time': '1595496945', 'end_time': '1595496945', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:1条
2020-07-23 at 17:35:32 | SUCCESS | 消息内容:{'end_time': '1595496902', 'start_time': '1595496902', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_hyyj'}  消息处理总量:1条
2020-07-23 at 17:35:44 | SUCCESS | 消息内容:{'start_time': '1595496972', 'collection_name': 'sy_news_hangye_dcement_raw', 'spider_name': 'hangye_dcement_news', 'end_time': '1595496972'}  消息处理总量:1条
2020-07-23 at 17:36:18 | SUCCESS | 消息内容:{'start_time': '1595496935', 'end_time': '1595496936', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:3条
2020-07-23 at 17:36:20 | SUCCESS | 消息内容:{'end_time': '1595496996', 'start_time': '1595496996', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:1条
2020-07-23 at 17:36:40 | SUCCESS | 消息内容:{'start_time': '1595496963', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1595496965'}  消息处理总量:3条
2020-07-23 at 17:36:50 | SUCCESS | 消息内容:{'start_time': '1595497026', 'end_time': '1595497026', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-23 at 17:36:58 | SUCCESS | 消息内容:{'end_time': '1595497052', 'start_time': '1595497051', 'collection_name': 'sy_news_hangye_chinagas_raw', 'spider_name': 'hangye_chinagas_news'}  消息处理总量:3条
2020-07-23 at 17:37:15 | SUCCESS | 消息内容:{'start_time': '1595497024', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1595497028'}  消息处理总量:5条
2020-07-23 at 17:37:28 | SUCCESS | 消息内容:{'start_time': '1595497047', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1595497050'}  消息处理总量:5条
2020-07-23 at 17:37:28 | SUCCESS | 消息内容:{'end_time': '1595497066', 'start_time': '1595497066', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_kcb'}  消息处理总量:1条
2020-07-23 at 17:37:44 | SUCCESS | 消息内容:{'start_time': '1595497044', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_zqyw', 'end_time': '1595497072'}  消息处理总量:8条
2020-07-23 at 17:37:44 | SUCCESS | 消息内容:{'start_time': '1595497077', 'end_time': '1595497077', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry'}  消息处理总量:2条
2020-07-23 at 17:37:48 | SUCCESS | 消息内容:{'end_time': '1595497080', 'start_time': '1595497077', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:4条
2020-07-23 at 17:37:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1595497088', 'end_time': '1595497088', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-23 at 17:38:24 | SUCCESS | 消息内容:{'start_time': '1595497084', 'end_time': '1595497084', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:2条
2020-07-23 at 17:38:33 | SUCCESS | 消息内容:{'end_time': '1595497118', 'start_time': '1595497118', 'collection_name': 'sy_news_finance_southmoney_raw', 'spider_name': 'caijing_southmoney_caijingyaowen'}  消息处理总量:1条
2020-07-23 at 17:38:34 | SUCCESS | 消息内容:{'start_time': '1595497124', 'end_time': '1595497124', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs'}  消息处理总量:1条
2020-07-23 at 17:38:40 | SUCCESS | 消息内容:{'end_time': '1595497119', 'start_time': '1595497065', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:3条
2020-07-23 at 17:39:04 | SUCCESS | 消息内容:{'end_time': '1595497156', 'start_time': '1595497125', 'collection_name': 'sy_news_finance_youth_raw', 'spider_name': 'caijing_youth_IT'}  消息处理总量:3条
2020-07-23 at 17:39:19 | SUCCESS | 消息内容:{'end_time': '1595497163', 'start_time': '1595497157', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:4条
2020-07-23 at 17:39:24 | SUCCESS | 消息内容:{'end_time': '1595497192', 'start_time': '1595497192', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news'}  消息处理总量:2条
2020-07-23 at 17:39:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595497099', 'end_time': '1595497123', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:32条
2020-07-23 at 17:39:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595497185', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1595497186'}  消息处理总量:2条
2020-07-23 at 17:39:49 | SUCCESS | 消息内容:{'start_time': '1595497204', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'end_time': '1595497204'}  消息处理总量:1条
2020-07-23 at 17:40:25 | SUCCESS | 消息内容:{'start_time': '1595497109', 'end_time': '1595497139', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:57条
2020-07-23 at 17:40:39 | SUCCESS | 消息内容:{'start_time': '1595497229', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1595497229', 'spider_name': 'caijing_cyzone_zuixin'}  消息处理总量:1条
2020-07-23 at 17:40:49 | SUCCESS | 消息内容:{'start_time': '1595497252', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595497256'}  消息处理总量:3条
2020-07-23 at 17:40:59 | SUCCESS | 消息内容:{'start_time': '1595497263', 'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1595497264'}  消息处理总量:2条
2020-07-23 at 17:41:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1595497236', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1595497243'}  消息处理总量:6条
2020-07-23 at 17:41:06 | SUCCESS | 消息内容:{'start_time': '1595497263', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595497263'}  消息处理总量:1条
2020-07-23 at 17:41:11 | SUCCESS | 消息内容:{'end_time': '1595497176', 'start_time': '1595497023', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:65条
2020-07-23 at 17:41:13 | SUCCESS | 消息内容:{'start_time': '1595497224', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin', 'end_time': '1595497229'}  消息处理总量:2条
2020-07-23 at 17:41:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'start_time': '1595497274', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1595497277'}  消息处理总量:2条
2020-07-23 at 17:41:30 | SUCCESS | 消息内容:{'start_time': '1595497302', 'spider_name': 'caijing_nbd_jinrong_all', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1595497302'}  消息处理总量:1条
2020-07-23 at 17:41:39 | SUCCESS | 消息内容:{'end_time': '1595497333', 'start_time': '1595497333', 'collection_name': 'sy_news_hangye_dramx_raw', 'spider_name': 'hangye_dramx_news'}  消息处理总量:1条
2020-07-23 at 17:42:04 | SUCCESS | 消息内容:{'start_time': '1595497333', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595497336'}  消息处理总量:5条
