2020-07-16 at 09:20:47 | SUCCESS | 消息内容:{'start_time': '1594822554', 'end_time': '1594822554', 'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw'}  消息处理总量:1条
2020-07-16 at 22:59:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594911567', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594911553'}  消息处理总量:11条
2020-07-16 at 23:00:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_askci_raw', 'end_time': '1594911653', 'spider_name': 'caijing_askci_gcy', 'start_time': '1594911653'}  消息处理总量:1条
2020-07-16 at 23:02:32 | SUCCESS | 消息内容:{'end_time': '1594911729', 'start_time': '1594911723', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:2条
2020-07-16 at 23:02:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594911776', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594911776'}  消息处理总量:1条
2020-07-16 at 23:02:43 | SUCCESS | 消息内容:{'end_time': '1594911767', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594911764'}  消息处理总量:6条
2020-07-16 at 23:02:43 | SUCCESS | 消息内容:{'end_time': '1594911774', 'start_time': '1594911774', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan'}  消息处理总量:3条
2020-07-16 at 23:03:00 | SUCCESS | 消息内容:{'end_time': '1594911794', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1594911794'}  消息处理总量:1条
2020-07-16 at 23:03:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594911802', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594911802'}  消息处理总量:1条
2020-07-16 at 23:03:15 | SUCCESS | 消息内容:{'end_time': '1594911782', 'start_time': '1594911775', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-07-16 at 23:03:52 | SUCCESS | 消息内容:{'end_time': '1594911830', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594911828'}  消息处理总量:5条
2020-07-16 at 23:04:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594911906', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594911905'}  消息处理总量:2条
2020-07-16 at 23:04:55 | SUCCESS | 消息内容:{'end_time': '1594911905', 'start_time': '1594911905', 'collection_name': 'sy_news_finance_people_raw', 'spider_name': 'caijing_people_cjcy'}  消息处理总量:1条
2020-07-16 at 23:05:19 | SUCCESS | 消息内容:{'end_time': '1594911875', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1594911875'}  消息处理总量:1条
2020-07-16 at 23:05:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594911937', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594911924'}  消息处理总量:12条
2020-07-16 at 23:06:12 | SUCCESS | 消息内容:{'end_time': '1594911985', 'start_time': '1594911985', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:1条
2020-07-16 at 23:06:23 | SUCCESS | 消息内容:{'end_time': '1594911918', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'start_time': '1594911829'}  消息处理总量:7条
2020-07-16 at 23:07:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594912056', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594912054'}  消息处理总量:3条
2020-07-16 at 23:07:41 | SUCCESS | 消息内容:{'end_time': '1594912034', 'start_time': '1594912034', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all'}  消息处理总量:1条
2020-07-16 at 23:08:16 | SUCCESS | 消息内容:{'end_time': '1594912110', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'start_time': '1594912108'}  消息处理总量:3条
2020-07-16 at 23:08:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594912113', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594912113'}  消息处理总量:2条
2020-07-16 at 23:08:29 | SUCCESS | 消息内容:{'end_time': '1594912121', 'start_time': '1594912112', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:3条
2020-07-16 at 23:08:35 | SUCCESS | 消息内容:{'end_time': '1594912124', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1594912124'}  消息处理总量:1条
2020-07-16 at 23:08:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912144', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594912138'}  消息处理总量:3条
2020-07-16 at 23:09:03 | SUCCESS | 消息内容:{'end_time': '1594912152', 'start_time': '1594912141', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-07-16 at 23:09:40 | SUCCESS | 消息内容:{'end_time': '1594912188', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594912187'}  消息处理总量:2条
2020-07-16 at 23:10:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912216', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594912216'}  消息处理总量:1条
2020-07-16 at 23:10:21 | SUCCESS | 消息内容:{'end_time': '1594912233', 'start_time': '1594912233', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-07-16 at 23:11:38 | SUCCESS | 消息内容:{'end_time': '1594912294', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594912294'}  消息处理总量:1条
2020-07-16 at 23:12:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594912364', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594912363'}  消息处理总量:2条
2020-07-16 at 23:12:44 | SUCCESS | 消息内容:{'end_time': '1594912376', 'start_time': '1594912376', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-07-16 at 23:12:50 | SUCCESS | 消息内容:{'end_time': '1594912384', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594912384'}  消息处理总量:1条
2020-07-16 at 23:13:01 | SUCCESS | 消息内容:{'end_time': '1594912396', 'start_time': '1594912396', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu'}  消息处理总量:1条
2020-07-16 at 23:13:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'end_time': '1594912394', 'spider_name': 'caijing_china_quyu', 'start_time': '1594912394'}  消息处理总量:1条
2020-07-16 at 23:13:33 | SUCCESS | 消息内容:{'end_time': '1594912423', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594912422'}  消息处理总量:2条
2020-07-16 at 23:13:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1594912394', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594912394'}  消息处理总量:1条
2020-07-16 at 23:14:00 | SUCCESS | 消息内容:{'end_time': '1594912423', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1594912423'}  消息处理总量:1条
2020-07-16 at 23:14:01 | SUCCESS | 消息内容:{'end_time': '1594912451', 'start_time': '1594912447', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-07-16 at 23:14:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1594912464', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1594912464'}  消息处理总量:1条
2020-07-16 at 23:14:44 | SUCCESS | 消息内容:{'end_time': '1594912479', 'start_time': '1594912475', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:7条
2020-07-16 at 23:14:48 | SUCCESS | 消息内容:{'end_time': '1594912495', 'collection_name': 'sy_news_finance_caixin_raw', 'spider_name': 'caijing_caixin_companies', 'start_time': '1594912494'}  消息处理总量:2条
2020-07-16 at 23:15:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912494', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594912493'}  消息处理总量:2条
2020-07-16 at 23:15:11 | SUCCESS | 消息内容:{'end_time': '1594912524', 'start_time': '1594912524', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:1条
2020-07-16 at 23:16:02 | SUCCESS | 消息内容:{'end_time': '1594912576', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'start_time': '1594912576'}  消息处理总量:1条
2020-07-16 at 23:16:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1594912602', 'spider_name': 'caijing_sina_guonei', 'start_time': '1594912602'}  消息处理总量:1条
2020-07-16 at 23:17:13 | SUCCESS | 消息内容:{'end_time': '1594912626', 'start_time': '1594912626', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan'}  消息处理总量:1条
2020-07-16 at 23:17:45 | SUCCESS | 消息内容:{'end_time': '1594912678', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594912675'}  消息处理总量:3条
2020-07-16 at 23:17:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912666', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594912662'}  消息处理总量:3条
2020-07-16 at 23:18:43 | SUCCESS | 消息内容:{'end_time': '1594912734', 'start_time': '1594912732', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:3条
2020-07-16 at 23:18:53 | SUCCESS | 消息内容:{'end_time': '1594912709', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594912704'}  消息处理总量:4条
2020-07-16 at 23:19:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912759', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594912759'}  消息处理总量:1条
2020-07-16 at 23:19:32 | SUCCESS | 消息内容:{'end_time': '1594912784', 'start_time': '1594912784', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:2条
2020-07-16 at 23:19:35 | SUCCESS | 消息内容:{'end_time': '1594912656', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1594912656'}  消息处理总量:1条
2020-07-16 at 23:19:58 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594912810', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1594912810'}  消息处理总量:1条
2020-07-16 at 23:20:23 | SUCCESS | 消息内容:{'end_time': '1594912832', 'start_time': '1594912832', 'collection_name': 'sy_news_finance_nbd_raw', 'spider_name': 'caijing_nbd_gongsi_all'}  消息处理总量:1条
2020-07-16 at 23:21:14 | SUCCESS | 消息内容:{'end_time': '1594912873', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594912873'}  消息处理总量:1条
2020-07-16 at 23:22:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1594912932', 'spider_name': 'caijing_cs_shichang', 'start_time': '1594912926'}  消息处理总量:9条
2020-07-16 at 23:22:22 | SUCCESS | 消息内容:{'end_time': '1594912916', 'start_time': '1594912916', 'collection_name': 'sy_news_finance_eeo_raw', 'spider_name': 'caijing_eeo_caijing'}  消息处理总量:1条
2020-07-16 at 23:23:33 | SUCCESS | 消息内容:{'end_time': '1594913015', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1594913007'}  消息处理总量:8条
2020-07-16 at 23:23:42 | SUCCESS | 消息内容:{'end_time': '1594913036', 'start_time': '1594913036', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:1条
2020-07-16 at 23:23:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'end_time': '1594913008', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1594912984'}  消息处理总量:3条
2020-07-16 at 23:23:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594913033', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594913033'}  消息处理总量:1条
2020-07-16 at 23:24:03 | SUCCESS | 消息内容:{'end_time': '1594913044', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1594913042'}  消息处理总量:4条
2020-07-16 at 23:24:25 | SUCCESS | 消息内容:{'end_time': '1594913050', 'start_time': '1594913050', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-16 at 23:24:39 | SUCCESS | 消息内容:{'end_time': '1594913084', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1594913068'}  消息处理总量:4条
2020-07-16 at 23:25:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjnews_raw', 'end_time': '1594913117', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1594913116'}  消息处理总量:3条
2020-07-16 at 23:25:11 | SUCCESS | 消息内容:{'end_time': '1594913120', 'start_time': '1594913118', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-07-16 at 23:25:21 | SUCCESS | 消息内容:{'end_time': '1594913135', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1594913134'}  消息处理总量:2条
2020-07-16 at 23:25:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594913145', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1594913144'}  消息处理总量:2条
2020-07-16 at 23:25:50 | SUCCESS | 消息内容:{'end_time': '1594913124', 'start_time': '1594913124', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun'}  消息处理总量:1条
2020-07-16 at 23:26:00 | SUCCESS | 消息内容:{'end_time': '1594913130', 'collection_name': 'sy_news_finance_guandian_raw', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1594913130'}  消息处理总量:1条
2020-07-16 at 23:26:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1594913185', 'spider_name': 'caijing_nbd_fangchan_all', 'start_time': '1594913185'}  消息处理总量:1条
2020-07-16 at 23:26:41 | SUCCESS | 消息内容:{'end_time': '1594913215', 'start_time': '1594913215', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:1条
2020-07-16 at 23:26:59 | SUCCESS | 消息内容:{'end_time': '1594913215', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1594913215'}  消息处理总量:1条
2020-07-16 at 23:28:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594913297', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594913294'}  消息处理总量:5条
2020-07-16 at 23:29:00 | SUCCESS | 消息内容:{'end_time': '1594913353', 'start_time': '1594913353', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-07-16 at 23:29:08 | SUCCESS | 消息内容:{'end_time': '1594913329', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1594913328'}  消息处理总量:2条
2020-07-16 at 23:29:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1594913354', 'spider_name': 'caijing_iyiou_kuaixun', 'start_time': '1594913354'}  消息处理总量:1条
2020-07-16 at 23:29:34 | SUCCESS | 消息内容:{'end_time': '1594913381', 'start_time': '1594913379', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:3条
2020-07-16 at 23:29:57 | SUCCESS | 消息内容:{'end_time': '1594913407', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1594913405'}  消息处理总量:2条
2020-07-16 at 23:31:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1594913418', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1594913402'}  消息处理总量:6条
2020-07-16 at 23:31:25 | SUCCESS | 消息内容:{'end_time': '1594913492', 'start_time': '1594913490', 'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy'}  消息处理总量:3条
2020-07-16 at 23:32:53 | SUCCESS | 消息内容:{'end_time': '1594913584', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1594913527'}  消息处理总量:3条
2020-07-16 at 23:33:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1594913606', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1594913604'}  消息处理总量:3条
2020-07-16 at 23:33:32 | SUCCESS | 消息内容:{'end_time': '1594913602', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1594913602'}  消息处理总量:1条
