2020-08-18 at 09:17:01 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1597376083', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597376083'}  消息处理总量:1条
2020-08-19 at 05:25:38 | SUCCESS | 消息内容:{'start_time': '1597473107', 'spider_name': 'caijing_jrj_ss', 'end_time': '1597473108', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-19 at 05:25:52 | SUCCESS | 消息内容:{'start_time': '1597473081', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597473109', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:2条
2020-08-19 at 05:25:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597473139', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597473142'}  消息处理总量:6条
2020-08-19 at 05:27:28 | SUCCESS | 消息内容:{'start_time': '1597473163', 'spider_name': 'caijing_stcn_gs', 'end_time': '1597473163', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:1条
2020-08-19 at 05:27:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'start_time': '1597473178', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597473178'}  消息处理总量:1条
2020-08-19 at 05:27:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597473395', 'end_time': '1597473395', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:1条
2020-08-19 at 05:27:35 | SUCCESS | 消息内容:{'start_time': '1597473365', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597473365', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 05:27:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_wx_gongzhonghao_all', 'collection_name': 'sy_news_finance_wx_raw', 'end_time': '1597472820', 'start_time': '1597471928'}  消息处理总量:31条
2020-08-19 at 05:27:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597473395', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597473395'}  消息处理总量:1条
2020-08-19 at 05:27:39 | SUCCESS | 消息内容:{'start_time': '1597473396', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597473396', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-19 at 05:27:47 | SUCCESS | 消息内容:{'start_time': '1597473529', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597473529', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 05:27:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1597473435', 'start_time': '1597473435'}  消息处理总量:1条
2020-08-19 at 05:27:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'start_time': '1597473502', 'spider_name': 'caijing_abi_zixun', 'end_time': '1597473502'}  消息处理总量:1条
2020-08-19 at 05:27:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597473602', 'start_time': '1597473602'}  消息处理总量:1条
2020-08-19 at 05:27:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_591hx_raw', 'start_time': '1597473577', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1597473577'}  消息处理总量:1条
2020-08-19 at 05:27:55 | SUCCESS | 消息内容:{'start_time': '1597473533', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1597473535', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:3条
2020-08-19 at 05:27:58 | SUCCESS | 消息内容:{'start_time': '1597473698', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597473698', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:1条
2020-08-19 at 05:28:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_yunfabu', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597473568', 'start_time': '1597473568'}  消息处理总量:1条
2020-08-19 at 05:28:00 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597473706', 'end_time': '1597473708', 'spider_name': 'caijing_eastmoney_ganggu'}  消息处理总量:2条
2020-08-19 at 05:28:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1597473676', 'start_time': '1597473676'}  消息处理总量:1条
2020-08-19 at 05:28:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597473747', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597473747'}  消息处理总量:1条
2020-08-19 at 05:28:09 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597473951', 'start_time': '1597473942'}  消息处理总量:2条
2020-08-19 at 05:28:10 | SUCCESS | 消息内容:{'start_time': '1597473759', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597473761', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-08-19 at 05:28:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597474015', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1597474019'}  消息处理总量:3条
2020-08-19 at 05:28:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_gmw_jjyw', 'collection_name': 'sy_news_finance_gmw_raw', 'end_time': '1597474033', 'start_time': '1597474033'}  消息处理总量:1条
2020-08-19 at 05:28:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_winshang_raw', 'start_time': '1597473980', 'end_time': '1597473980', 'spider_name': 'caijing_winshang_yaowen_all'}  消息处理总量:1条
2020-08-19 at 05:28:16 | SUCCESS | 消息内容:{'start_time': '1597474023', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597474023', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:1条
2020-08-19 at 05:28:22 | SUCCESS | 消息内容:{'start_time': '1597474136', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597474136', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 05:28:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597474106', 'end_time': '1597474106', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-08-19 at 05:28:26 | SUCCESS | 消息内容:{'start_time': '1597474144', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1597474145', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:2条
2020-08-19 at 05:28:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjnews_raw', 'start_time': '1597474299', 'spider_name': 'caijing_bjnews_finance', 'end_time': '1597474299'}  消息处理总量:1条
2020-08-19 at 05:28:31 | SUCCESS | 消息内容:{'start_time': '1597474359', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597474359', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:1条
2020-08-19 at 05:28:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597474069', 'start_time': '1597474068'}  消息处理总量:3条
2020-08-19 at 05:28:36 | SUCCESS | 消息内容:{'start_time': '1597474355', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597474355', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-08-19 at 05:28:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_xueqiu_raw', 'spider_name': 'caijing_xueqiu_hs', 'end_time': '1597474394', 'start_time': '1597474394'}  消息处理总量:1条
2020-08-19 at 05:28:42 | SUCCESS | 消息内容:{'start_time': '1597474414', 'spider_name': 'caijing_163_gupiao', 'end_time': '1597474414', 'collection_name': 'sy_news_finance_163_raw'}  消息处理总量:1条
2020-08-19 at 05:28:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597474377', 'end_time': '1597474380', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-08-19 at 05:28:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_nbd_raw', 'start_time': '1597474674', 'end_time': '1597474674', 'spider_name': 'caijing_nbd_jijin_all'}  消息处理总量:1条
2020-08-19 at 05:28:55 | SUCCESS | 消息内容:{'start_time': '1597474536', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597474536', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-19 at 05:28:58 | SUCCESS | 消息内容:{'start_time': '1597474626', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1597474626', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:1条
2020-08-19 at 05:29:01 | SUCCESS | 消息内容:{'start_time': '1597474869', 'spider_name': 'caijing_zhicheng_caijing', 'end_time': '1597474869', 'collection_name': 'sy_news_finance_zhicheng_raw'}  消息处理总量:1条
2020-08-19 at 05:29:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597474688', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597474692'}  消息处理总量:7条
2020-08-19 at 05:29:10 | SUCCESS | 消息内容:{'start_time': '1597474928', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597474946', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-19 at 05:29:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597474437', 'start_time': '1597474432'}  消息处理总量:10条
2020-08-19 at 05:29:12 | SUCCESS | 消息内容:{'start_time': '1597474964', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597474964', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-08-19 at 05:29:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597474998', 'end_time': '1597474999', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:2条
2020-08-19 at 05:29:18 | SUCCESS | 消息内容:{'start_time': '1597475094', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1597475094', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-19 at 05:29:21 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597475090', 'start_time': '1597475084'}  消息处理总量:3条
2020-08-19 at 05:29:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597475214', 'end_time': '1597475223', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:3条
2020-08-19 at 05:29:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1597475265', 'start_time': '1597475265'}  消息处理总量:1条
2020-08-19 at 05:29:36 | SUCCESS | 消息内容:{'start_time': '1597475246', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597475249', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-08-19 at 05:29:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597475360', 'start_time': '1597475358'}  消息处理总量:2条
2020-08-19 at 05:29:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597475308', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597475310'}  消息处理总量:4条
2020-08-19 at 05:29:44 | SUCCESS | 消息内容:{'start_time': '1597475399', 'spider_name': 'caijing_qq_chanye', 'end_time': '1597475399', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-08-19 at 05:29:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1597475404', 'start_time': '1597475404'}  消息处理总量:1条
2020-08-19 at 05:29:59 | SUCCESS | 消息内容:{'start_time': '1597475462', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597475462', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-19 at 05:30:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597475427', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597475428'}  消息处理总量:2条
2020-08-19 at 05:30:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1597475566', 'start_time': '1597475566'}  消息处理总量:1条
2020-08-19 at 05:30:11 | SUCCESS | 消息内容:{'start_time': '1597475574', 'spider_name': 'caijing_10jqka_cjyw', 'end_time': '1597475575', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-08-19 at 05:30:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597475778', 'start_time': '1597475778'}  消息处理总量:2条
2020-08-19 at 05:30:21 | SUCCESS | 消息内容:{'start_time': '1597475843', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597475844', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-08-19 at 05:30:25 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597475618', 'end_time': '1597475625', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:4条
2020-08-19 at 05:30:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1597475849', 'start_time': '1597475834'}  消息处理总量:3条
2020-08-19 at 05:30:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'start_time': '1597475868', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597475868'}  消息处理总量:1条
2020-08-19 at 05:30:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'spider_name': 'hangye_bjx_yaowen', 'end_time': '1597475915', 'start_time': '1597475915'}  消息处理总量:1条
2020-08-19 at 05:30:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597475876', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597475883'}  消息处理总量:2条
2020-08-19 at 05:30:37 | SUCCESS | 消息内容:{'start_time': '1597475866', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597475868', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-08-19 at 05:30:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_nbd_quanshang_all', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597475964', 'start_time': '1597475963'}  消息处理总量:2条
2020-08-19 at 05:30:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all', 'end_time': '1597476116', 'start_time': '1597476116'}  消息处理总量:1条
2020-08-19 at 05:30:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597475968', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597475968'}  消息处理总量:1条
2020-08-19 at 05:30:43 | SUCCESS | 消息内容:{'start_time': '1597476086', 'spider_name': 'caijing_sina_guonei', 'end_time': '1597476087', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-08-19 at 05:30:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1597476120', 'start_time': '1597476120'}  消息处理总量:1条
2020-08-19 at 05:30:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597476162', 'end_time': '1597476162', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:1条
2020-08-19 at 05:30:52 | SUCCESS | 消息内容:{'start_time': '1597476236', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597476237', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-08-19 at 05:30:54 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597476283', 'start_time': '1597476283'}  消息处理总量:1条
2020-08-19 at 05:30:57 | SUCCESS | 消息内容:{'start_time': '1597476327', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597476327', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 05:31:02 | SUCCESS | 消息内容:{'start_time': '1597476487', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597476487', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 05:31:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597476396', 'start_time': '1597476394'}  消息处理总量:3条
2020-08-19 at 05:31:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597476491', 'start_time': '1597476491'}  消息处理总量:1条
2020-08-19 at 05:31:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597476289', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597476292'}  消息处理总量:5条
2020-08-19 at 05:31:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_gucheng_gundong', 'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1597476535', 'start_time': '1597476535'}  消息处理总量:1条
2020-08-19 at 05:31:08 | SUCCESS | 消息内容:{'start_time': '1597476494', 'spider_name': 'caijing_eastmoney_ganggu', 'end_time': '1597476494', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 05:31:11 | SUCCESS | 消息内容:{'start_time': '1597476583', 'spider_name': 'caijing_southmoney_caijingyaowen', 'end_time': '1597476583', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:1条
2020-08-19 at 05:31:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597476523', 'start_time': '1597476523'}  消息处理总量:1条
