2020-08-19 at 09:28:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597604899', 'start_time': '1597604899', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-19 at 16:26:07 | SUCCESS | 消息内容:{'start_time': '1597738096', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597738096', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:2条
2020-08-19 at 16:26:13 | SUCCESS | 消息内容:{'start_time': '1597738192', 'collection_name': 'sy_news_finance_youth_raw', 'end_time': '1597738193', 'spider_name': 'caijing_youth_djgj'}  消息处理总量:2条
2020-08-19 at 16:26:16 | SUCCESS | 消息内容:{'start_time': '1597738121', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597738162', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:16条
2020-08-19 at 16:26:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_thecapital_raw', 'spider_name': 'caijing_thecapital_zixun', 'end_time': '1597738176', 'start_time': '1597738138'}  消息处理总量:8条
2020-08-19 at 16:26:22 | SUCCESS | 消息内容:{'start_time': '1597738217', 'spider_name': 'caijing_jrj_kcb', 'end_time': '1597738217', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 16:26:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597738155', 'start_time': '1597738155', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-19 at 16:26:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'spider_name': 'caijing_abi_zixun', 'end_time': '1597738242', 'start_time': '1597738235'}  消息处理总量:3条
2020-08-19 at 16:26:40 | SUCCESS | 消息内容:{'start_time': '1597738215', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1597738220', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:8条
2020-08-19 at 16:26:49 | SUCCESS | 消息内容:{'start_time': '1597738236', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1597738236', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:2条
2020-08-19 at 16:27:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738251', 'start_time': '1597738239', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:13条
2020-08-19 at 16:27:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_cyjj', 'end_time': '1597738294', 'start_time': '1597738294'}  消息处理总量:1条
2020-08-19 at 16:27:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_163_raw', 'spider_name': 'caijing_163_hongguan', 'start_time': '1597738345', 'end_time': '1597738345'}  消息处理总量:2条
2020-08-19 at 16:27:24 | SUCCESS | 消息内容:{'start_time': '1597738283', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1597738295', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:14条
2020-08-19 at 16:27:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597738343', 'end_time': '1597738344', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-08-19 at 16:27:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_smm_raw', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1597738340', 'start_time': '1597738333'}  消息处理总量:2条
2020-08-19 at 16:27:30 | SUCCESS | 消息内容:{'start_time': '1597738384', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1597738387', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-19 at 16:27:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_chinatimes_raw', 'spider_name': 'caijing_chinatimes_all', 'end_time': '1597738329', 'start_time': '1597738267'}  消息处理总量:1条
2020-08-19 at 16:27:34 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_cbcie_raw', 'spider_name': 'hangye_cbcie_news', 'end_time': '1597738430', 'start_time': '1597738429'}  消息处理总量:3条
2020-08-19 at 16:27:37 | SUCCESS | 消息内容:{'start_time': '1597738435', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597738435', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-08-19 at 16:27:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_askci_raw', 'spider_name': 'caijing_askci_gcy', 'end_time': '1597738417', 'start_time': '1597738417'}  消息处理总量:2条
2020-08-19 at 16:27:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1597738418', 'end_time': '1597738422', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:6条
2020-08-19 at 16:27:48 | SUCCESS | 消息内容:{'start_time': '1597738188', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738215', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:44条
2020-08-19 at 16:27:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597738449', 'start_time': '1597738447'}  消息处理总量:2条
2020-08-19 at 16:27:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1597738481', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1597738482'}  消息处理总量:2条
2020-08-19 at 16:27:56 | SUCCESS | 消息内容:{'start_time': '1597738422', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738422', 'spider_name': 'caijing_eastmoney_jigou_all'}  消息处理总量:1条
2020-08-19 at 16:28:00 | SUCCESS | 消息内容:{'start_time': '1597738546', 'collection_name': 'sy_news_finance_people_raw', 'end_time': '1597738546', 'spider_name': 'caijing_people_cjcy'}  消息处理总量:1条
2020-08-19 at 16:28:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597738497', 'start_time': '1597738485'}  消息处理总量:7条
2020-08-19 at 16:28:07 | SUCCESS | 消息内容:{'start_time': '1597738578', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738581', 'spider_name': 'caijing_eastmoney_caijing'}  消息处理总量:4条
2020-08-19 at 16:28:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_smm_raw', 'spider_name': 'hangye_smm_news', 'end_time': '1597738602', 'start_time': '1597738602'}  消息处理总量:1条
2020-08-19 at 16:28:15 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1597738733', 'start_time': '1597738732'}  消息处理总量:5条
2020-08-19 at 16:28:15 | SUCCESS | 消息内容:{'start_time': '1597738592', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597738594', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:3条
2020-08-19 at 16:28:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1597738750', 'start_time': '1597738743'}  消息处理总量:9条
2020-08-19 at 16:28:23 | SUCCESS | 消息内容:{'start_time': '1597738783', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597738783', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:1条
2020-08-19 at 16:28:26 | SUCCESS | 消息内容:{'start_time': '1597738784', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597738784', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-19 at 16:28:30 | SUCCESS | 消息内容:{'start_time': '1597738626', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1597738628', 'collection_name': 'sy_news_finance_591hx_raw'}  消息处理总量:3条
2020-08-19 at 16:28:47 | SUCCESS | 消息内容:{'start_time': '1597738833', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1597738841', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-08-19 at 16:29:03 | SUCCESS | 消息内容:{'start_time': '1597738793', 'spider_name': 'caijing_mysteel_zonghe_all', 'end_time': '1597738843', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:6条
2020-08-19 at 16:29:11 | SUCCESS | 消息内容:{'start_time': '1597738845', 'spider_name': 'caijing_abi_zixun', 'end_time': '1597738852', 'collection_name': 'sy_news_finance_abi_raw'}  消息处理总量:3条
2020-08-19 at 16:29:31 | SUCCESS | 消息内容:{'start_time': '1597738810', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738831', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:36条
2020-08-19 at 16:29:36 | SUCCESS | 消息内容:{'start_time': '1597738857', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1597738878', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-08-19 at 16:29:38 | SUCCESS | 消息内容:{'start_time': '1597738869', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738869', 'spider_name': 'caijing_eastmoney_xinsanban_all'}  消息处理总量:3条
2020-08-19 at 16:29:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597738499', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1597738541'}  消息处理总量:67条
2020-08-19 at 16:29:49 | SUCCESS | 消息内容:{'start_time': '1597738942', 'collection_name': 'sy_news_finance_china_raw', 'end_time': '1597738942', 'spider_name': 'caijing_china_bank'}  消息处理总量:1条
2020-08-19 at 16:29:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jijin', 'end_time': '1597738875', 'start_time': '1597738875'}  消息处理总量:2条
2020-08-19 at 16:29:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1597738869', 'start_time': '1597738826'}  消息处理总量:10条
2020-08-19 at 16:29:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1597738960', 'start_time': '1597738960', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-08-19 at 16:29:58 | SUCCESS | 消息内容:{'start_time': '1597738936', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597738940', 'spider_name': 'caijing_eastmoney_zqzx'}  消息处理总量:2条
2020-08-19 at 16:30:00 | SUCCESS | 消息内容:{'start_time': '1597738980', 'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1597738980', 'collection_name': 'sy_news_finance_qq_raw'}  消息处理总量:1条
2020-08-19 at 16:30:03 | SUCCESS | 消息内容:{'start_time': '1597739054', 'collection_name': 'sy_news_finance_nbd_raw', 'end_time': '1597739054', 'spider_name': 'caijing_nbd_jinrong_all'}  消息处理总量:1条
2020-08-19 at 16:30:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1597738976', 'start_time': '1597738976', 'spider_name': 'caijing_36kr_zixun'}  消息处理总量:1条
2020-08-19 at 16:30:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_bjx_raw', 'start_time': '1597739092', 'end_time': '1597739092', 'spider_name': 'caijing_bjx_yaowen'}  消息处理总量:1条
2020-08-19 at 16:30:09 | SUCCESS | 消息内容:{'start_time': '1597739092', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597739093', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:2条
2020-08-19 at 16:30:12 | SUCCESS | 消息内容:{'start_time': '1597739093', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1597739096', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-19 at 16:30:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1597739067', 'end_time': '1597739073', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:2条
2020-08-19 at 16:30:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'start_time': '1597739096', 'end_time': '1597739096', 'spider_name': 'caijing_10jqka_cjyw'}  消息处理总量:1条
2020-08-19 at 16:30:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1597739061', 'start_time': '1597739057'}  消息处理总量:8条
2020-08-19 at 16:30:20 | SUCCESS | 消息内容:{'start_time': '1597739093', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1597739093', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-19 at 16:30:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1597739145', 'end_time': '1597739149'}  消息处理总量:9条
2020-08-19 at 16:30:45 | SUCCESS | 消息内容:{'start_time': '1597739169', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597739183', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:12条
2020-08-19 at 16:30:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1597739170', 'start_time': '1597739164'}  消息处理总量:3条
2020-08-19 at 16:30:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597739199', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1597739197'}  消息处理总量:3条
2020-08-19 at 16:30:53 | SUCCESS | 消息内容:{'start_time': '1597739209', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597739212', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:2条
2020-08-19 at 16:30:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gucheng_raw', 'end_time': '1597739235', 'start_time': '1597739235', 'spider_name': 'caijing_gucheng_gundong'}  消息处理总量:1条
2020-08-19 at 16:31:05 | SUCCESS | 消息内容:{'start_time': '1597739124', 'collection_name': 'sy_news_finance_zhicheng_raw', 'end_time': '1597739162', 'spider_name': 'caijing_zhicheng_caijing'}  消息处理总量:6条
2020-08-19 at 16:31:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597739247', 'spider_name': 'caijing_eastmoney_czggng', 'start_time': '1597739246'}  消息处理总量:5条
2020-08-19 at 16:31:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1597739272', 'end_time': '1597739275'}  消息处理总量:6条
2020-08-19 at 16:31:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1597739345', 'end_time': '1597739346'}  消息处理总量:2条
2020-08-19 at 16:31:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1597739378', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1597739375'}  消息处理总量:6条
2020-08-19 at 16:31:38 | SUCCESS | 消息内容:{'start_time': '1597739240', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1597739262', 'spider_name': 'caijing_eastmoney_stock_all'}  消息处理总量:28条
2020-08-19 at 16:31:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ganggu', 'start_time': '1597739375', 'end_time': '1597739376'}  消息处理总量:2条
2020-08-19 at 16:31:42 | SUCCESS | 消息内容:{'start_time': '1597739367', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597739367', 'spider_name': 'caijing_sina_zsscdt'}  消息处理总量:1条
2020-08-19 at 16:31:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi', 'start_time': '1597739388', 'end_time': '1597739389'}  消息处理总量:2条
2020-08-19 at 16:31:45 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1597739378', 'start_time': '1597739378'}  消息处理总量:1条
2020-08-19 at 16:31:46 | SUCCESS | 消息内容:{'start_time': '1597739192', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1597739217', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:37条
2020-08-19 at 16:31:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_abi_raw', 'end_time': '1597739462', 'start_time': '1597739462', 'spider_name': 'caijing_abi_zixun'}  消息处理总量:1条
2020-08-19 at 16:31:52 | SUCCESS | 消息内容:{'start_time': '1597739402', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1597739404', 'spider_name': 'caijing_sina_chanjing'}  消息处理总量:4条
2020-08-19 at 16:31:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx', 'end_time': '1597739454', 'start_time': '1597739454'}  消息处理总量:1条
2020-08-19 at 16:32:07 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1597739505', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1597739514'}  消息处理总量:7条
2020-08-19 at 16:32:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1597739524', 'start_time': '1597739524', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:1条
2020-08-19 at 16:32:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1597739482', 'start_time': '1597739478'}  消息处理总量:16条
2020-08-19 at 16:32:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_pedaily_raw', 'spider_name': 'caijing_pedaily_gundong', 'end_time': '1597739525', 'start_time': '1597739524'}  消息处理总量:2条
2020-08-19 at 16:32:26 | SUCCESS | 消息内容:{'start_time': '1597739497', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1597739558', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:8条
2020-08-19 at 16:32:29 | SUCCESS | 消息内容:{'start_time': '1597739572', 'spider_name': 'caijing_smm_yaowen', 'end_time': '1597739572', 'collection_name': 'sy_news_finance_smm_raw'}  消息处理总量:1条
2020-08-19 at 16:32:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1597739576', 'end_time': '1597739583'}  消息处理总量:5条
