2020-07-22 at 09:37:25 | SUCCESS | 消息内容:{'spider_name': 'hangye_bmlink_marketnews', 'end_time': '1595317172', 'start_time': '1595317171', 'collection_name': 'sy_news_hangye_bmlink_raw'}  消息处理总量:3条
2020-07-22 at 15:59:07 | SUCCESS | 消息内容:{'start_time': '1595404755', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595404756'}  消息处理总量:2条
2020-07-22 at 15:59:32 | SUCCESS | 消息内容:{'start_time': '1595404744', 'spider_name': 'caijing_stockstar_zqyw', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1595404771'}  消息处理总量:7条
2020-07-22 at 15:59:32 | SUCCESS | 消息内容:{'end_time': '1595404769', 'start_time': '1595404764', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 15:59:49 | SUCCESS | 消息内容:{'start_time': '1595404774', 'spider_name': 'caijing_huxiu_zixun', 'collection_name': 'sy_news_finance_huxiu_raw', 'end_time': '1595404776'}  消息处理总量:3条
2020-07-22 at 15:59:55 | SUCCESS | 消息内容:{'end_time': '1595404786', 'start_time': '1595404778', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-22 at 16:00:04 | SUCCESS | 消息内容:{'start_time': '1595404804', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1595404805'}  消息处理总量:4条
2020-07-22 at 16:00:14 | SUCCESS | 消息内容:{'end_time': '1595404747', 'start_time': '1595404745', 'spider_name': 'caijing_chinaventure_xinxiaofei', 'collection_name': 'sy_news_finance_chinaventure_raw'}  消息处理总量:3条
2020-07-22 at 16:00:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw', 'end_time': '1595404793', 'start_time': '1595404782'}  消息处理总量:5条
2020-07-22 at 16:00:58 | SUCCESS | 消息内容:{'end_time': '1595404755', 'start_time': '1595404728', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:40条
2020-07-22 at 16:01:03 | SUCCESS | 消息内容:{'spider_name': 'hangye_csia_iccad_news', 'start_time': '1595404852', 'collection_name': 'sy_news_hangye_csia_iccad_raw', 'end_time': '1595404855'}  消息处理总量:4条
2020-07-22 at 16:01:14 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_kcb', 'start_time': '1595404835', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1595404835'}  消息处理总量:1条
2020-07-22 at 16:01:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guandian_raw', 'start_time': '1595404825', 'spider_name': 'caijing_guandian_news_all', 'end_time': '1595404825'}  消息处理总量:1条
2020-07-22 at 16:01:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595404882', 'start_time': '1595404882'}  消息处理总量:1条
2020-07-22 at 16:01:32 | SUCCESS | 消息内容:{'end_time': '1595404856', 'start_time': '1595404845', 'spider_name': 'hangye_instrumentsinfo_news', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw'}  消息处理总量:10条
2020-07-22 at 16:02:39 | SUCCESS | 消息内容:{'end_time': '1595404962', 'start_time': '1595404955', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw'}  消息处理总量:6条
2020-07-22 at 16:02:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1595404944', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595404955'}  消息处理总量:10条
2020-07-22 at 16:02:54 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1595404961', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1595404961'}  消息处理总量:1条
2020-07-22 at 16:02:55 | SUCCESS | 消息内容:{'end_time': '1595404978', 'start_time': '1595404974', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:4条
2020-07-22 at 16:02:57 | SUCCESS | 消息内容:{'end_time': '1595404809', 'start_time': '1595404702', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:60条
2020-07-22 at 16:03:16 | SUCCESS | 消息内容:{'end_time': '1595404963', 'start_time': '1595404963', 'collection_name': 'sy_news_finance_10jqka_raw', 'spider_name': 'caijing_10jqka_zqzx'}  消息处理总量:1条
2020-07-22 at 16:03:25 | SUCCESS | 消息内容:{'end_time': '1595404984', 'start_time': '1595404984', 'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-07-22 at 16:03:37 | SUCCESS | 消息内容:{'end_time': '1595405033', 'start_time': '1595405033', 'spider_name': 'hangye_csia_news', 'collection_name': 'sy_news_hangye_csia_raw'}  消息处理总量:1条
2020-07-22 at 16:03:54 | SUCCESS | 消息内容:{'end_time': '1595405007', 'start_time': '1595405003', 'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw'}  消息处理总量:3条
2020-07-22 at 16:03:58 | SUCCESS | 消息内容:{'end_time': '1595405019', 'start_time': '1595405018', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin'}  消息处理总量:3条
2020-07-22 at 16:04:05 | SUCCESS | 消息内容:{'end_time': '1595405015', 'start_time': '1595405015', 'collection_name': 'sy_news_finance_iyiou_raw', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-07-22 at 16:04:26 | SUCCESS | 消息内容:{'end_time': '1595405067', 'start_time': '1595405065', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:3条
2020-07-22 at 16:04:29 | SUCCESS | 消息内容:{'end_time': '1595404980', 'start_time': '1595404966', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-07-22 at 16:04:54 | SUCCESS | 消息内容:{'end_time': '1595405122', 'start_time': '1595405122', 'spider_name': 'hangye_autohome_news', 'collection_name': 'sy_news_hangye_autohome_raw'}  消息处理总量:1条
2020-07-22 at 16:05:07 | SUCCESS | 消息内容:{'end_time': '1595405093', 'start_time': '1595405088', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-22 at 16:05:07 | SUCCESS | 消息内容:{'start_time': '1595404924', 'spider_name': 'caijing_eastmoney_jijin', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595404974'}  消息处理总量:32条
2020-07-22 at 16:05:22 | SUCCESS | 消息内容:{'end_time': '1595405109', 'start_time': '1595405105', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-07-22 at 16:05:37 | SUCCESS | 消息内容:{'end_time': '1595405134', 'start_time': '1595405134', 'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-07-22 at 16:05:40 | SUCCESS | 消息内容:{'end_time': '1595405118', 'start_time': '1595405115', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-07-22 at 16:05:58 | SUCCESS | 消息内容:{'end_time': '1595405152', 'start_time': '1595405152', 'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:2条
2020-07-22 at 16:06:16 | SUCCESS | 消息内容:{'end_time': '1595405147', 'start_time': '1595405133', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw'}  消息处理总量:2条
2020-07-22 at 16:06:31 | SUCCESS | 消息内容:{'end_time': '1595405196', 'start_time': '1595405196', 'spider_name': 'caijing_cs_shichang', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-07-22 at 16:07:39 | SUCCESS | 消息内容:{'end_time': '1595405268', 'start_time': '1595405268', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gongsi'}  消息处理总量:1条
2020-07-22 at 16:07:45 | SUCCESS | 消息内容:{'end_time': '1595405268', 'start_time': '1595405268', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:2条
2020-07-22 at 16:07:55 | SUCCESS | 消息内容:{'start_time': '1595405038', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595405123'}  消息处理总量:51条
2020-07-22 at 16:07:57 | SUCCESS | 消息内容:{'end_time': '1595405256', 'start_time': '1595405254', 'collection_name': 'sy_news_finance_qianlong_raw', 'spider_name': 'caijing_qianlong_jingji'}  消息处理总量:2条
2020-07-22 at 16:07:59 | SUCCESS | 消息内容:{'end_time': '1595405297', 'start_time': '1595405294', 'spider_name': 'hangye_zgkyb_news', 'collection_name': 'sy_news_hangye_zgkyb_raw'}  消息处理总量:4条
2020-07-22 at 16:08:02 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_gucheng_raw', 'start_time': '1595405285', 'spider_name': 'caijing_gucheng_gundong', 'end_time': '1595405285'}  消息处理总量:1条
2020-07-22 at 16:08:13 | SUCCESS | 消息内容:{'end_time': '1595405245', 'start_time': '1595405219', 'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all'}  消息处理总量:6条
2020-07-22 at 16:08:24 | SUCCESS | 消息内容:{'spider_name': 'hangye_bjx_yaowen', 'start_time': '1595405334', 'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1595405335'}  消息处理总量:2条
2020-07-22 at 16:08:33 | SUCCESS | 消息内容:{'end_time': '1595405316', 'start_time': '1595405315', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:2条
2020-07-22 at 16:08:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595405321', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1595405323'}  消息处理总量:3条
2020-07-22 at 16:08:48 | SUCCESS | 消息内容:{'end_time': '1595405083', 'start_time': '1595405083', 'spider_name': 'caijing_china_chanjing', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:1条
2020-07-22 at 16:08:52 | SUCCESS | 消息内容:{'start_time': '1595405325', 'spider_name': 'caijing_iyiou_kuaixun', 'collection_name': 'sy_news_finance_iyiou_raw', 'end_time': '1595405325'}  消息处理总量:1条
2020-07-22 at 16:09:04 | SUCCESS | 消息内容:{'end_time': '1595405303', 'start_time': '1595405295', 'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:12条
2020-07-22 at 16:09:07 | SUCCESS | 消息内容:{'end_time': '1595405348', 'start_time': '1595405348', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-07-22 at 16:09:28 | SUCCESS | 消息内容:{'end_time': '1595405374', 'start_time': '1595405373', 'spider_name': 'caijing_china_jijin', 'collection_name': 'sy_news_finance_china_raw'}  消息处理总量:2条
2020-07-22 at 16:09:57 | SUCCESS | 消息内容:{'end_time': '1595405389', 'start_time': '1595405384', 'collection_name': 'sy_news_hangye_mining120_raw', 'spider_name': 'hangye_mining120_guonei'}  消息处理总量:9条
2020-07-22 at 16:10:09 | SUCCESS | 消息内容:{'end_time': '1595405400', 'start_time': '1595405398', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 16:10:26 | SUCCESS | 消息内容:{'end_time': '1595405426', 'start_time': '1595405425', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 16:10:27 | SUCCESS | 消息内容:{'end_time': '1595405378', 'start_time': '1595405375', 'spider_name': 'caijing_guandian_news_all', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:3条
2020-07-22 at 16:10:33 | SUCCESS | 消息内容:{'end_time': '1595405404', 'start_time': '1595405404', 'spider_name': 'caijing_10jqka_hyyj', 'collection_name': 'sy_news_finance_10jqka_raw'}  消息处理总量:1条
2020-07-22 at 16:10:33 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1595405348', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1595405363'}  消息处理总量:24条
2020-07-22 at 16:10:41 | SUCCESS | 消息内容:{'end_time': '1595405462', 'start_time': '1595405462', 'spider_name': 'hangye_chinagas_news', 'collection_name': 'sy_news_hangye_chinagas_raw'}  消息处理总量:1条
2020-07-22 at 16:10:53 | SUCCESS | 消息内容:{'end_time': '1595405452', 'start_time': '1595405452', 'spider_name': 'caijing_nbd_jinrong_all', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-07-22 at 16:10:54 | SUCCESS | 消息内容:{'end_time': '1595405437', 'start_time': '1595405435', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance'}  消息处理总量:4条
2020-07-22 at 16:11:05 | SUCCESS | 消息内容:{'end_time': '1595405464', 'start_time': '1595405464', 'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw'}  消息处理总量:1条
2020-07-22 at 16:11:05 | SUCCESS | 消息内容:{'end_time': '1595405401', 'start_time': '1595405401', 'spider_name': 'caijing_thecapital_zixun', 'collection_name': 'sy_news_finance_thecapital_raw'}  消息处理总量:1条
2020-07-22 at 16:11:29 | SUCCESS | 消息内容:{'end_time': '1595405490', 'start_time': '1595405485', 'collection_name': 'sy_news_hangye_in_en_raw', 'spider_name': 'hangye_oil_news'}  消息处理总量:7条
2020-07-22 at 16:11:37 | SUCCESS | 消息内容:{'end_time': '1595405480', 'start_time': '1595405475', 'spider_name': 'caijing_thepaper_cjsxy', 'collection_name': 'sy_news_finance_thepaper_raw'}  消息处理总量:9条
2020-07-22 at 16:11:43 | SUCCESS | 消息内容:{'end_time': '1595405495', 'start_time': '1595405495', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs'}  消息处理总量:2条
2020-07-22 at 16:11:50 | SUCCESS | 消息内容:{'end_time': '1595405504', 'start_time': '1595405504', 'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-07-22 at 16:11:55 | SUCCESS | 消息内容:{'end_time': '1595405500', 'start_time': '1595405500', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-07-22 at 16:12:02 | SUCCESS | 消息内容:{'start_time': '1595405333', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595405429'}  消息处理总量:32条
2020-07-22 at 16:12:10 | SUCCESS | 消息内容:{'end_time': '1595405510', 'start_time': '1595405503', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 16:12:13 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guancha_raw', 'start_time': '1595405534', 'spider_name': 'caijing_guancha_dagongsi', 'end_time': '1595405534'}  消息处理总量:1条
2020-07-22 at 16:12:18 | SUCCESS | 消息内容:{'end_time': '1595405516', 'start_time': '1595405515', 'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:2条
2020-07-22 at 16:13:34 | SUCCESS | 消息内容:{'end_time': '1595405595', 'start_time': '1595405595', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-07-22 at 16:13:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1595405576', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1595405583'}  消息处理总量:13条
2020-07-22 at 16:13:53 | SUCCESS | 消息内容:{'end_time': '1595405633', 'start_time': '1595405604', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:3条
2020-07-22 at 16:13:58 | SUCCESS | 消息内容:{'end_time': '1595405662', 'start_time': '1595405662', 'spider_name': 'hangye_opticsky_news', 'collection_name': 'sy_news_hangye_opticsky_raw'}  消息处理总量:1条
2020-07-22 at 16:14:03 | SUCCESS | 消息内容:{'start_time': '1595405644', 'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1595405644'}  消息处理总量:1条
2020-07-22 at 16:14:42 | SUCCESS | 消息内容:{'start_time': '1595405686', 'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1595405687'}  消息处理总量:2条
2020-07-22 at 16:14:53 | SUCCESS | 消息内容:{'end_time': '1595405684', 'start_time': '1595405684', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun'}  消息处理总量:1条
2020-07-22 at 16:14:58 | SUCCESS | 消息内容:{'start_time': '1595405686', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1595405686'}  消息处理总量:2条
2020-07-22 at 16:15:32 | SUCCESS | 消息内容:{'start_time': '1595405576', 'collection_name': 'sy_news_finance_591hx_raw', 'spider_name': 'caijing_591hx_stock_all', 'end_time': '1595405576'}  消息处理总量:1条
2020-07-22 at 16:15:35 | SUCCESS | 消息内容:{'end_time': '1595405718', 'start_time': '1595405708', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-07-22 at 16:15:42 | SUCCESS | 消息内容:{'start_time': '1595405737', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_xiaofei', 'end_time': '1595405737'}  消息处理总量:1条
2020-07-22 at 16:15:45 | SUCCESS | 消息内容:{'end_time': '1595405763', 'start_time': '1595405763', 'collection_name': 'sy_news_hangye_dramx_raw', 'spider_name': 'hangye_dramx_news'}  消息处理总量:1条
2020-07-22 at 16:15:52 | SUCCESS | 消息内容:{'start_time': '1595405754', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'end_time': '1595405754'}  消息处理总量:1条
