2020-08-23 at 00:01:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_menet_raw', 'start_time': '1597996354', 'end_time': '1597996354', 'spider_name': 'caijing_menet_zixun'}  消息处理总量:0条
2020-08-23 at 04:03:06 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yicai_raw', 'start_time': '1598059233', 'end_time': '1598059235', 'spider_name': 'caijing_yicai_cj'}  消息处理总量:4条
2020-08-23 at 04:03:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598059238', 'end_time': '1598059312', 'spider_name': 'caijing_jrj_xsb'}  消息处理总量:0条
2020-08-23 at 04:03:08 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_bjx_raw', 'end_time': '1598059034', 'spider_name': 'hangye_bjx_yaowen', 'start_time': '1598059032'}  消息处理总量:3条
2020-08-23 at 04:03:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_iyiou_raw', 'start_time': '1598059336', 'end_time': '1598059336', 'spider_name': 'caijing_iyiou_kuaixun'}  消息处理总量:1条
2020-08-23 at 04:03:11 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1598059361', 'spider_name': 'caijing_cnfol_gncj', 'start_time': '1598059361'}  消息处理总量:1条
2020-08-23 at 04:03:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598059420', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598059420'}  消息处理总量:1条
2020-08-23 at 04:03:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598059398', 'end_time': '1598059398', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:1条
2020-08-23 at 04:03:22 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598059079', 'start_time': '1598059072', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-08-23 at 04:03:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1598059437', 'spider_name': 'caijing_cyzone_all', 'start_time': '1598059359'}  消息处理总量:2条
2020-08-23 at 04:03:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598059647', 'start_time': '1598059647', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-23 at 04:03:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_hangye_autohome_raw', 'end_time': '1598059746', 'spider_name': 'hangye_autohome_news', 'start_time': '1598059746'}  消息处理总量:1条
2020-08-23 at 04:03:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_southmoney_caijingyaowen', 'collection_name': 'sy_news_finance_southmoney_raw', 'start_time': '1598059747', 'end_time': '1598059748'}  消息处理总量:3条
2020-08-23 at 04:03:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598060016', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598060016'}  消息处理总量:1条
2020-08-23 at 04:03:36 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_21jingji_raw', 'start_time': '1598059583', 'end_time': '1598059588', 'spider_name': 'caijing_21jingji_politics'}  消息处理总量:6条
2020-08-23 at 04:03:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cb_raw', 'start_time': '1598060583', 'end_time': '1598060583', 'spider_name': 'caijing_cb_gushi'}  消息处理总量:1条
2020-08-23 at 04:04:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_china_raw', 'start_time': '1598060382', 'end_time': '1598060389', 'spider_name': 'caijing_china_chanjing'}  消息处理总量:3条
2020-08-23 at 04:04:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598060458', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598060451'}  消息处理总量:7条
2020-08-23 at 04:04:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598060263', 'end_time': '1598060268'}  消息处理总量:7条
2020-08-23 at 04:04:20 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_shichang', 'end_time': '1598060938', 'start_time': '1598060938', 'collection_name': 'sy_news_hangye_ofweek_raw'}  消息处理总量:1条
2020-08-23 at 04:04:21 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598060662', 'end_time': '1598060664', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:4条
2020-08-23 at 04:04:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598061035', 'end_time': '1598061035', 'spider_name': 'caijing_cs_jigou'}  消息处理总量:2条
2020-08-23 at 04:04:35 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'start_time': '1598060959', 'end_time': '1598060980'}  消息处理总量:3条
2020-08-23 at 04:04:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'start_time': '1598061044', 'end_time': '1598061044', 'spider_name': 'caijing_cs_gsxw'}  消息处理总量:1条
2020-08-23 at 04:04:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'end_time': '1598061107', 'start_time': '1598061096', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-23 at 04:04:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598060874', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598060853'}  消息处理总量:16条
2020-08-23 at 04:04:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'end_time': '1598061488', 'start_time': '1598061478', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:3条
2020-08-23 at 04:05:12 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qianlong_raw', 'end_time': '1598061832', 'spider_name': 'caijing_qianlong_jingji', 'start_time': '1598061825'}  消息处理总量:10条
2020-08-23 at 04:05:14 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598062109', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598062107'}  消息处理总量:0条
2020-08-23 at 04:05:16 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_jijin', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598061925', 'end_time': '1598061932'}  消息处理总量:8条
2020-08-23 at 04:05:16 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598061235', 'end_time': '1598061242', 'spider_name': 'caijing_sina_ssgs'}  消息处理总量:13条
2020-08-23 at 04:05:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598062619', 'end_time': '1598062620', 'spider_name': 'caijing_sina_guonei'}  消息处理总量:3条
2020-08-23 at 04:05:26 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598062308', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598062308'}  消息处理总量:2条
2020-08-23 at 04:05:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598062448', 'end_time': '1598062450'}  消息处理总量:3条
2020-08-23 at 04:05:30 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598062913', 'spider_name': 'caijing_sina_guonei', 'start_time': '1598062912'}  消息处理总量:2条
2020-08-23 at 04:05:39 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598062706', 'end_time': '1598062731', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:7条
2020-08-23 at 04:05:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_xinsanban_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598063333', 'end_time': '1598063435'}  消息处理总量:6条
2020-08-23 at 04:05:52 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'end_time': '1598064957', 'start_time': '1598064957', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-23 at 04:05:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598064314', 'end_time': '1598064317', 'spider_name': 'caijing_eastmoney_ccjxw'}  消息处理总量:5条
2020-08-23 at 04:08:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_wx_raw', 'end_time': '1598064039', 'spider_name': 'caijing_wx_gongzhonghao_all', 'start_time': '1598063155'}  消息处理总量:60条
