2020-04-22 at 13:40:00 | SUCCESS | 消息内容:{'end_time': '1587533944', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587533944', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:1条
2020-04-23 at 21:38:49 | SUCCESS | 消息内容:{'end_time': '1587649057', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587649051'}  消息处理总量:9条
2020-04-23 at 21:38:52 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587649017', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587648961'}  消息处理总量:71条
2020-04-23 at 21:39:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_xueqiu_hs', 'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1587649124', 'start_time': '1587649122'}  消息处理总量:4条
2020-04-23 at 21:39:57 | SUCCESS | 消息内容:{'start_time': '1587649138', 'end_time': '1587649138', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-04-23 at 21:39:58 | SUCCESS | 消息内容:{'end_time': '1587649144', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1587649144'}  消息处理总量:1条
2020-04-23 at 21:40:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587649188', 'start_time': '1587649186'}  消息处理总量:4条
2020-04-23 at 21:41:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587649209', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587649209'}  消息处理总量:1条
2020-04-23 at 21:41:11 | SUCCESS | 消息内容:{'end_time': '1587649216', 'collection_name': 'sy_news_finance_caijing_raw', 'spider_name': 'caijing_caijing_industry', 'start_time': '1587649212'}  消息处理总量:3条
2020-04-23 at 21:41:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587649232', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587649232'}  消息处理总量:1条
2020-04-23 at 21:41:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587649215', 'end_time': '1587649224', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:17条
2020-04-23 at 21:41:39 | SUCCESS | 消息内容:{'end_time': '1587649244', 'collection_name': 'sy_news_finance_sohu_raw', 'spider_name': 'caijing_sohu_hs', 'start_time': '1587649244'}  消息处理总量:1条
2020-04-23 at 21:44:01 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587649384', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587649384'}  消息处理总量:1条
2020-04-23 at 21:44:07 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587649372', 'start_time': '1587649361'}  消息处理总量:9条
2020-04-23 at 21:44:19 | SUCCESS | 消息内容:{'end_time': '1587649401', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_ny', 'start_time': '1587649401'}  消息处理总量:1条
2020-04-23 at 21:45:02 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587649427', 'start_time': '1587649415'}  消息处理总量:21条
2020-04-23 at 21:45:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587649451', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587649447'}  消息处理总量:3条
2020-04-23 at 21:45:18 | SUCCESS | 消息内容:{'end_time': '1587649462', 'collection_name': 'sy_news_finance_china_raw', 'spider_name': 'caijing_china_hg', 'start_time': '1587649462'}  消息处理总量:1条
2020-04-23 at 21:45:37 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587649477', 'start_time': '1587649474'}  消息处理总量:5条
2020-04-23 at 21:46:38 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587649531', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587649524'}  消息处理总量:10条
2020-04-23 at 21:48:27 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'start_time': '1587649644', 'end_time': '1587649646', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-04-23 at 21:48:47 | SUCCESS | 消息内容:{'end_time': '1587649619', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587649572'}  消息处理总量:61条
2020-04-23 at 21:48:54 | SUCCESS | 消息内容:{'start_time': '1587649671', 'end_time': '1587649671', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-23 at 21:49:54 | SUCCESS | 消息内容:{'end_time': '1587649734', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587649732'}  消息处理总量:5条
2020-04-23 at 21:50:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'start_time': '1587649754', 'end_time': '1587649754', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:1条
2020-04-23 at 21:50:41 | SUCCESS | 消息内容:{'start_time': '1587649784', 'end_time': '1587649785', 'spider_name': 'caijing_yicai_dz', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:3条
2020-04-23 at 21:51:20 | SUCCESS | 消息内容:{'end_time': '1587649826', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587649824'}  消息处理总量:4条
2020-04-23 at 21:51:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587649834', 'end_time': '1587649836', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-04-23 at 21:54:18 | SUCCESS | 消息内容:{'start_time': '1587650004', 'end_time': '1587650004', 'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-04-23 at 21:54:56 | SUCCESS | 消息内容:{'end_time': '1587650038', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1587650037'}  消息处理总量:4条
2020-04-23 at 21:54:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587650042', 'end_time': '1587650042', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-04-23 at 21:55:30 | SUCCESS | 消息内容:{'start_time': '1587650067', 'end_time': '1587650070', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-04-23 at 21:55:49 | SUCCESS | 消息内容:{'end_time': '1587650092', 'collection_name': 'sy_news_finance_ifeng_raw', 'spider_name': 'caijing_ifeng_hongguan', 'start_time': '1587650092'}  消息处理总量:1条
2020-04-23 at 21:56:15 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587650118', 'start_time': '1587650117'}  消息处理总量:3条
2020-04-23 at 21:56:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587650148', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587650144'}  消息处理总量:7条
2020-04-23 at 21:57:04 | SUCCESS | 消息内容:{'end_time': '1587650166', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587650166'}  消息处理总量:1条
2020-04-23 at 21:57:18 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587650182', 'start_time': '1587650182'}  消息处理总量:1条
2020-04-23 at 21:57:48 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587650215', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587650215'}  消息处理总量:1条
2020-04-23 at 21:58:59 | SUCCESS | 消息内容:{'spider_name': 'caijing_163_gegu', 'collection_name': 'sy_news_finance_163_raw', 'end_time': '1587650284', 'start_time': '1587650284'}  消息处理总量:1条
2020-04-23 at 21:59:26 | SUCCESS | 消息内容:{'start_time': '1587650291', 'end_time': '1587650296', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:10条
2020-04-23 at 21:59:33 | SUCCESS | 消息内容:{'end_time': '1587650284', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'start_time': '1587650264'}  消息处理总量:35条
2020-04-23 at 21:59:41 | SUCCESS | 消息内容:{'end_time': '1587650326', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'start_time': '1587650325'}  消息处理总量:3条
2020-04-23 at 22:00:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587650351', 'end_time': '1587650352', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:2条
2020-04-23 at 22:00:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587650378', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587650378'}  消息处理总量:2条
2020-04-23 at 22:01:04 | SUCCESS | 消息内容:{'end_time': '1587650404', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1587650404'}  消息处理总量:1条
2020-04-23 at 22:01:25 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587650428', 'end_time': '1587650429', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:2条
2020-04-23 at 22:01:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1587650450', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1587650443'}  消息处理总量:11条
2020-04-23 at 22:02:04 | SUCCESS | 消息内容:{'end_time': '1587650460', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587650455'}  消息处理总量:10条
2020-04-23 at 22:02:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_cyjj', 'collection_name': 'sy_news_finance_cnfol_raw', 'end_time': '1587650501', 'start_time': '1587650497'}  消息处理总量:5条
2020-04-23 at 22:03:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587650533', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587650533'}  消息处理总量:2条
2020-04-23 at 22:03:33 | SUCCESS | 消息内容:{'end_time': '1587650554', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjgs', 'start_time': '1587650554'}  消息处理总量:1条
2020-04-23 at 22:04:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'start_time': '1587650624', 'end_time': '1587650624', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:1条
2020-04-23 at 22:05:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587650662', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1587650661'}  消息处理总量:3条
2020-04-23 at 22:05:29 | SUCCESS | 消息内容:{'end_time': '1587650661', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'start_time': '1587650654'}  消息处理总量:11条
2020-04-23 at 22:06:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjsxy', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1587650734', 'start_time': '1587650733'}  消息处理总量:2条
2020-04-23 at 22:06:46 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587650749', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587650736'}  消息处理总量:2条
2020-04-23 at 22:07:06 | SUCCESS | 消息内容:{'end_time': '1587650766', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587650764'}  消息处理总量:3条
2020-04-23 at 22:07:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'start_time': '1587650782', 'end_time': '1587650782', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-04-23 at 22:07:29 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_guancha_raw', 'end_time': '1587650795', 'spider_name': 'caijing_guancha_dagongsi', 'start_time': '1587650795'}  消息处理总量:1条
2020-04-23 at 22:08:10 | SUCCESS | 消息内容:{'end_time': '1587650835', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587650834'}  消息处理总量:2条
2020-04-23 at 22:08:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'start_time': '1587650841', 'end_time': '1587650841', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 22:09:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1587650919', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1587650911'}  消息处理总量:12条
2020-04-23 at 22:10:47 | SUCCESS | 消息内容:{'end_time': '1587650988', 'collection_name': 'sy_news_finance_stockstar_raw', 'spider_name': 'caijing_stockstar_gs', 'start_time': '1587650986'}  消息处理总量:6条
2020-04-23 at 22:11:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1587651004', 'start_time': '1587650997'}  消息处理总量:2条
2020-04-23 at 22:11:13 | SUCCESS | 消息内容:{'start_time': '1587651011', 'end_time': '1587651011', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:1条
2020-04-23 at 22:11:19 | SUCCESS | 消息内容:{'end_time': '1587651023', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1587651023'}  消息处理总量:1条
2020-04-23 at 22:11:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1587651048', 'end_time': '1587651049', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-04-23 at 22:12:00 | SUCCESS | 消息内容:{'start_time': '1587651064', 'end_time': '1587651065', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-04-23 at 22:12:17 | SUCCESS | 消息内容:{'end_time': '1587651076', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587651074'}  消息处理总量:4条
2020-04-23 at 22:13:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1587651152', 'start_time': '1587651151'}  消息处理总量:2条
2020-04-23 at 22:15:02 | SUCCESS | 消息内容:{'start_time': '1587651222', 'end_time': '1587651235', 'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:18条
2020-04-23 at 22:15:06 | SUCCESS | 消息内容:{'end_time': '1587651250', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1587651244'}  消息处理总量:3条
2020-04-23 at 22:15:39 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'start_time': '1587651282', 'end_time': '1587651282', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 22:15:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_xueqiu_raw', 'end_time': '1587651294', 'spider_name': 'caijing_xueqiu_hs', 'start_time': '1587651294'}  消息处理总量:1条
2020-04-23 at 22:16:19 | SUCCESS | 消息内容:{'end_time': '1587651316', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'start_time': '1587651307'}  消息处理总量:6条
2020-04-23 at 22:16:28 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_ssgs', 'start_time': '1587651334', 'end_time': '1587651334', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 22:16:56 | SUCCESS | 消息内容:{'start_time': '1587651358', 'end_time': '1587651359', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:3条
2020-04-23 at 22:17:27 | SUCCESS | 消息内容:{'end_time': '1587651388', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'start_time': '1587651384'}  消息处理总量:4条
2020-04-23 at 22:17:40 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnfol_gegu', 'start_time': '1587651402', 'end_time': '1587651403', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:3条
2020-04-23 at 22:18:28 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1587651455', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1587651455'}  消息处理总量:1条
2020-04-23 at 22:18:42 | SUCCESS | 消息内容:{'end_time': '1587651464', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'start_time': '1587651462'}  消息处理总量:4条
2020-04-23 at 22:19:19 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_xsb', 'start_time': '1587651505', 'end_time': '1587651505', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:2条
2020-04-23 at 22:20:03 | SUCCESS | 消息内容:{'start_time': '1587651532', 'end_time': '1587651538', 'spider_name': 'caijing_stcn_gs', 'collection_name': 'sy_news_finance_stcn_raw'}  消息处理总量:10条
2020-04-23 at 22:20:49 | SUCCESS | 消息内容:{'end_time': '1587651594', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_dz', 'start_time': '1587651594'}  消息处理总量:1条
2020-04-23 at 22:20:55 | SUCCESS | 消息内容:{'start_time': '1587651597', 'end_time': '1587651597', 'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-04-23 at 22:21:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw', 'end_time': '1587651592', 'start_time': '1587651585'}  消息处理总量:14条
