2020-09-01 at 09:22:53 | SUCCESS | 消息内容:{'end_time': '1598923286', 'start_time': '1598923286', 'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-09-01 at 19:24:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598959480', 'start_time': '1598959476'}  消息处理总量:7条
2020-09-01 at 19:24:31 | SUCCESS | 消息内容:{'end_time': '1598959476', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598959476'}  消息处理总量:1条
2020-09-01 at 19:24:35 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598959429', 'start_time': '1598959415'}  消息处理总量:11条
2020-09-01 at 19:24:39 | SUCCESS | 消息内容:{'end_time': '1598959503', 'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_hongguan', 'start_time': '1598959503'}  消息处理总量:1条
2020-09-01 at 19:24:41 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598959477', 'start_time': '1598959475'}  消息处理总量:3条
2020-09-01 at 19:24:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1598959508', 'start_time': '1598959496'}  消息处理总量:0条
2020-09-01 at 19:25:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_qq_raw', 'spider_name': 'caijing_qq_zhaiquan', 'end_time': '1598959522', 'start_time': '1598959522'}  消息处理总量:1条
2020-09-01 at 19:25:17 | SUCCESS | 消息内容:{'start_time': '1598959461', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598959504'}  消息处理总量:14条
2020-09-01 at 19:25:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598959533', 'start_time': '1598959527'}  消息处理总量:3条
2020-09-01 at 19:25:58 | SUCCESS | 消息内容:{'start_time': '1598959584', 'collection_name': 'sy_news_finance_yicai_raw', 'spider_name': 'caijing_yicai_Agu', 'end_time': '1598959584'}  消息处理总量:1条
2020-09-01 at 19:26:12 | SUCCESS | 消息内容:{'end_time': '1598959574', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'start_time': '1598959573'}  消息处理总量:4条
2020-09-01 at 19:26:17 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598959585', 'start_time': '1598959573'}  消息处理总量:21条
2020-09-01 at 19:26:17 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598959588', 'start_time': '1598959585'}  消息处理总量:7条
2020-09-01 at 19:26:22 | SUCCESS | 消息内容:{'end_time': '1598959605', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598959604'}  消息处理总量:2条
2020-09-01 at 19:26:59 | SUCCESS | 消息内容:{'start_time': '1598959663', 'collection_name': 'sy_news_hangye_autohome_raw', 'spider_name': 'hangye_autohome_news', 'end_time': '1598959663'}  消息处理总量:1条
2020-09-01 at 19:27:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_36kr_zixun', 'collection_name': 'sy_news_finance_36kr_raw', 'end_time': '1598959620', 'start_time': '1598959614'}  消息处理总量:3条
2020-09-01 at 19:27:32 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598959676', 'start_time': '1598959675'}  消息处理总量:2条
2020-09-01 at 19:27:38 | SUCCESS | 消息内容:{'end_time': '1598959655', 'collection_name': 'sy_news_finance_cyzone_raw', 'spider_name': 'caijing_cyzone_zuixin', 'start_time': '1598959655'}  消息处理总量:1条
2020-09-01 at 19:27:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_youth_djgj', 'collection_name': 'sy_news_finance_youth_raw', 'end_time': '1598959692', 'start_time': '1598959692'}  消息处理总量:1条
2020-09-01 at 19:27:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_stcn_raw', 'spider_name': 'caijing_stcn_gs', 'end_time': '1598959703', 'start_time': '1598959703'}  消息处理总量:1条
2020-09-01 at 19:28:17 | SUCCESS | 消息内容:{'end_time': '1598959722', 'collection_name': 'sy_news_finance_jiemian_raw', 'spider_name': 'caijing_jiemian_dichan', 'start_time': '1598959722'}  消息处理总量:1条
2020-09-01 at 19:28:31 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598959733', 'start_time': '1598959732'}  消息处理总量:2条
2020-09-01 at 19:29:20 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598959766', 'start_time': '1598959762'}  消息处理总量:5条
2020-09-01 at 19:29:59 | SUCCESS | 消息内容:{'end_time': '1598959823', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'start_time': '1598959823'}  消息处理总量:1条
2020-09-01 at 19:30:30 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_gncj', 'collection_name': 'sy_news_finance_jrj_raw', 'end_time': '1598959856', 'start_time': '1598959856'}  消息处理总量:1条
2020-09-01 at 19:30:56 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598959879', 'start_time': '1598959859'}  消息处理总量:4条
2020-09-01 at 19:31:15 | SUCCESS | 消息内容:{'start_time': '1598959888', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598959896'}  消息处理总量:2条
2020-09-01 at 19:32:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastday_caijing', 'collection_name': 'sy_news_finance_eastday_raw', 'end_time': '1598959984', 'start_time': '1598959984'}  消息处理总量:1条
2020-09-01 at 19:32:55 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598959979', 'start_time': '1598959974'}  消息处理总量:3条
2020-09-01 at 19:33:10 | SUCCESS | 消息内容:{'start_time': '1598960014', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_news_all', 'end_time': '1598960014'}  消息处理总量:1条
2020-09-01 at 19:33:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598960022', 'start_time': '1598960019'}  消息处理总量:3条
2020-09-01 at 19:34:13 | SUCCESS | 消息内容:{'spider_name': 'caijing_mysteel_zonghe_all', 'collection_name': 'sy_news_finance_mysteel_raw', 'end_time': '1598960065', 'start_time': '1598960028'}  消息处理总量:3条
2020-09-01 at 19:34:22 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_cjyw', 'end_time': '1598960069', 'start_time': '1598960065'}  消息处理总量:2条
2020-09-01 at 19:34:30 | SUCCESS | 消息内容:{'start_time': '1598960065', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598960075'}  消息处理总量:16条
2020-09-01 at 19:34:51 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gsxw', 'collection_name': 'sy_news_finance_cs_raw', 'end_time': '1598960115', 'start_time': '1598960115'}  消息处理总量:1条
2020-09-01 at 19:35:21 | SUCCESS | 消息内容:{'start_time': '1598960043', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598960103'}  消息处理总量:6条
2020-09-01 at 19:35:36 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_gsxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598960141', 'start_time': '1598960133'}  消息处理总量:13条
2020-09-01 at 19:35:41 | SUCCESS | 消息内容:{'end_time': '1598960165', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598960165'}  消息处理总量:1条
2020-09-01 at 19:35:41 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598960105', 'start_time': '1598960105'}  消息处理总量:2条
2020-09-01 at 19:35:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jigou', 'end_time': '1598960176', 'start_time': '1598960176'}  消息处理总量:1条
2020-09-01 at 19:36:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1598960239', 'start_time': '1598960223'}  消息处理总量:3条
2020-09-01 at 19:38:07 | SUCCESS | 消息内容:{'start_time': '1598960304', 'collection_name': 'sy_news_finance_bjnews_raw', 'spider_name': 'caijing_bjnews_finance', 'end_time': '1598960306'}  消息处理总量:4条
2020-09-01 at 19:38:19 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_jigou_all', 'end_time': '1598960306', 'start_time': '1598960306'}  消息处理总量:1条
2020-09-01 at 19:38:27 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598960324', 'start_time': '1598960317'}  消息处理总量:6条
2020-09-01 at 19:38:41 | SUCCESS | 消息内容:{'end_time': '1598960346', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598960346'}  消息处理总量:1条
2020-09-01 at 19:38:53 | SUCCESS | 消息内容:{'spider_name': 'caijing_lieyunwang_zixun', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'end_time': '1598960316', 'start_time': '1598960316'}  消息处理总量:2条
2020-09-01 at 19:39:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598960382', 'start_time': '1598960382'}  消息处理总量:2条
2020-09-01 at 19:39:38 | SUCCESS | 消息内容:{'start_time': '1598960383', 'collection_name': 'sy_news_finance_huxiu_raw', 'spider_name': 'caijing_huxiu_zixun', 'end_time': '1598960388'}  消息处理总量:4条
2020-09-01 at 19:39:42 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1598960402', 'start_time': '1598960402'}  消息处理总量:1条
2020-09-01 at 19:39:59 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1598960426', 'start_time': '1598960426'}  消息处理总量:0条
2020-09-01 at 19:40:41 | SUCCESS | 消息内容:{'start_time': '1598960413', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598960437'}  消息处理总量:38条
2020-09-01 at 19:40:45 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598960459', 'start_time': '1598960456'}  消息处理总量:6条
2020-09-01 at 19:40:53 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_xsb', 'end_time': '1598960476', 'start_time': '1598960474'}  消息处理总量:0条
2020-09-01 at 19:41:14 | SUCCESS | 消息内容:{'start_time': '1598960459', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1598960467'}  消息处理总量:8条
2020-09-01 at 19:41:18 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_whdd', 'end_time': '1598960496', 'start_time': '1598960496'}  消息处理总量:1条
2020-09-01 at 19:41:48 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598960525', 'start_time': '1598960518'}  消息处理总量:2条
2020-09-01 at 19:42:35 | SUCCESS | 消息内容:{'end_time': '1598960567', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598960560'}  消息处理总量:13条
2020-09-01 at 19:42:40 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1598960584', 'start_time': '1598960584'}  消息处理总量:1条
2020-09-01 at 19:42:42 | SUCCESS | 消息内容:{'spider_name': 'caijing_cyzone_zuixin', 'collection_name': 'sy_news_finance_cyzone_raw', 'end_time': '1598960572', 'start_time': '1598960572'}  消息处理总量:1条
2020-09-01 at 19:43:21 | SUCCESS | 消息内容:{'start_time': '1598960595', 'collection_name': 'sy_news_finance_36kr_raw', 'spider_name': 'caijing_36kr_zixun', 'end_time': '1598960595'}  消息处理总量:3条
2020-09-01 at 19:43:49 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing', 'end_time': '1598960655', 'start_time': '1598960655'}  消息处理总量:2条
2020-09-01 at 19:44:43 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598960688', 'start_time': '1598960684'}  消息处理总量:7条
2020-09-01 at 19:44:51 | SUCCESS | 消息内容:{'start_time': '1598960713', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_chanjing', 'end_time': '1598960713'}  消息处理总量:1条
2020-09-01 at 19:45:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_hongguan', 'collection_name': 'sy_news_finance_hexun_raw', 'end_time': '1598960733', 'start_time': '1598960733'}  消息处理总量:1条
2020-09-01 at 19:45:44 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_xinsanban_all', 'end_time': '1598960756', 'start_time': '1598960694'}  消息处理总量:9条
2020-09-01 at 19:47:03 | SUCCESS | 消息内容:{'end_time': '1598960840', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'start_time': '1598960834'}  消息处理总量:11条
2020-09-01 at 19:47:10 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_yuncaijing_raw', 'spider_name': 'caijing_yuncaijing_neican', 'end_time': '1598960838', 'start_time': '1598960833'}  消息处理总量:4条
2020-09-01 at 19:47:12 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_kcb', 'collection_name': 'sy_news_finance_sina_raw', 'end_time': '1598960854', 'start_time': '1598960854'}  消息处理总量:2条
2020-09-01 at 19:47:24 | SUCCESS | 消息内容:{'start_time': '1598960866', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_hk_all', 'end_time': '1598960867'}  消息处理总量:3条
2020-09-01 at 19:47:31 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598960871', 'start_time': '1598960870'}  消息处理总量:3条
2020-09-01 at 19:47:46 | SUCCESS | 消息内容:{'spider_name': 'caijing_zhicheng_caijing', 'collection_name': 'sy_news_finance_zhicheng_raw', 'end_time': '1598960881', 'start_time': '1598960881'}  消息处理总量:1条
2020-09-01 at 19:48:08 | SUCCESS | 消息内容:{'start_time': '1598960915', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1598960915'}  消息处理总量:0条
2020-09-01 at 19:48:23 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all', 'end_time': '1598960927', 'start_time': '1598960924'}  消息处理总量:6条
2020-09-01 at 19:48:50 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598960948', 'start_time': '1598960946'}  消息处理总量:6条
2020-09-01 at 19:49:04 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_leju_raw', 'spider_name': 'caijing_leju_lejucaijing_all', 'end_time': '1598960952', 'start_time': '1598960952'}  消息处理总量:1条
2020-09-01 at 19:49:05 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_jijin', 'end_time': '1598960968', 'start_time': '1598960968'}  消息处理总量:1条
2020-09-01 at 19:49:07 | SUCCESS | 消息内容:{'start_time': '1598960945', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing', 'end_time': '1598960952'}  消息处理总量:3条
2020-09-01 at 19:49:22 | SUCCESS | 消息内容:{'end_time': '1598960952', 'collection_name': 'sy_news_finance_mysteel_raw', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598960944'}  消息处理总量:3条
2020-09-01 at 19:49:32 | SUCCESS | 消息内容:{'spider_name': 'caijing_thepaper_cjgs', 'collection_name': 'sy_news_finance_thepaper_raw', 'end_time': '1598960996', 'start_time': '1598960995'}  消息处理总量:3条
2020-09-01 at 19:50:03 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598961024', 'start_time': '1598961022'}  消息处理总量:5条
2020-09-01 at 19:50:57 | SUCCESS | 消息内容:{'end_time': '1598961078', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'start_time': '1598961075'}  消息处理总量:4条
2020-09-01 at 19:51:08 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw', 'end_time': '1598961061', 'start_time': '1598961061'}  消息处理总量:1条
2020-09-01 at 19:51:29 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_news_all', 'collection_name': 'sy_news_finance_cnstock_raw', 'end_time': '1598961112', 'start_time': '1598961112'}  消息处理总量:1条
2020-09-01 at 19:52:28 | SUCCESS | 消息内容:{'start_time': '1598961175', 'collection_name': 'sy_news_finance_thepaper_raw', 'spider_name': 'caijing_thepaper_cjsxy', 'end_time': '1598961175'}  消息处理总量:1条
2020-09-01 at 19:52:57 | SUCCESS | 消息内容:{'collection_name': 'sy_news_finance_winshang_raw', 'spider_name': 'caijing_winshang_yaowen_all', 'end_time': '1598961124', 'start_time': '1598961124'}  消息处理总量:1条
