2020-08-24 at 09:17:19 | SUCCESS | 消息内容:{'end_time': '1598230910', 'collection_name': 'sy_news_hangye_instrumentsinfo_raw', 'start_time': '1598230910', 'spider_name': 'hangye_instrumentsinfo_news'}  消息处理总量:1条
2020-08-25 at 21:50:11 | SUCCESS | 消息内容:{'end_time': '1598363436', 'spider_name': 'caijing_jrj_ss', 'start_time': '1598363425', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:0条
2020-08-25 at 21:50:35 | SUCCESS | 消息内容:{'start_time': '1598363410', 'end_time': '1598363434', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:10条
2020-08-25 at 21:50:49 | SUCCESS | 消息内容:{'end_time': '1598363431', 'spider_name': 'caijing_huxiu_zixun', 'start_time': '1598363424', 'collection_name': 'sy_news_finance_huxiu_raw'}  消息处理总量:8条
2020-08-25 at 21:51:00 | SUCCESS | 消息内容:{'spider_name': 'caijing_cnstock_ssgs', 'end_time': '1598363480', 'start_time': '1598363479', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-08-25 at 21:51:30 | SUCCESS | 消息内容:{'end_time': '1598363463', 'spider_name': 'caijing_szse_yaowen', 'start_time': '1598363463', 'collection_name': 'sy_news_finance_szse_raw'}  消息处理总量:1条
2020-08-25 at 21:52:31 | SUCCESS | 消息内容:{'start_time': '1598363534', 'end_time': '1598363548', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-08-25 at 21:53:53 | SUCCESS | 消息内容:{'end_time': '1598363648', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cjjsp', 'start_time': '1598363648'}  消息处理总量:1条
2020-08-25 at 21:55:33 | SUCCESS | 消息内容:{'end_time': '1598363717', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598363717', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:1条
2020-08-25 at 21:56:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_stock_all', 'end_time': '1598363799', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598363788'}  消息处理总量:10条
2020-08-25 at 21:56:56 | SUCCESS | 消息内容:{'start_time': '1598363769', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598363790'}  消息处理总量:38条
2020-08-25 at 21:56:57 | SUCCESS | 消息内容:{'end_time': '1598363825', 'spider_name': 'caijing_eastmoney_cgnjj', 'start_time': '1598363819', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-08-25 at 21:57:12 | SUCCESS | 消息内容:{'start_time': '1598363845', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598363846'}  消息处理总量:3条
2020-08-25 at 21:57:25 | SUCCESS | 消息内容:{'end_time': '1598363863', 'collection_name': 'sy_news_finance_hexun_raw', 'start_time': '1598363863', 'spider_name': 'caijing_hexun_hongguan'}  消息处理总量:2条
2020-08-25 at 21:58:14 | SUCCESS | 消息内容:{'end_time': '1598363917', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1598363917', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:1条
2020-08-25 at 21:59:14 | SUCCESS | 消息内容:{'start_time': '1598363953', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_gsxw', 'end_time': '1598363965'}  消息处理总量:15条
2020-08-25 at 21:59:41 | SUCCESS | 消息内容:{'end_time': '1598364002', 'start_time': '1598364002', 'collection_name': 'sy_news_finance_hexun_raw', 'spider_name': 'caijing_hexun_hysk'}  消息处理总量:1条
2020-08-25 at 21:59:57 | SUCCESS | 消息内容:{'end_time': '1598363980', 'spider_name': 'caijing_mysteel_zonghe_all', 'start_time': '1598363965', 'collection_name': 'sy_news_finance_mysteel_raw'}  消息处理总量:3条
2020-08-25 at 22:00:02 | SUCCESS | 消息内容:{'start_time': '1598364018', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1598364020'}  消息处理总量:3条
2020-08-25 at 22:00:33 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_chanjing', 'end_time': '1598364052', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598364052'}  消息处理总量:2条
2020-08-25 at 22:01:26 | SUCCESS | 消息内容:{'end_time': '1598364111', 'spider_name': 'caijing_yicai_Agu', 'start_time': '1598364110', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:2条
2020-08-25 at 22:01:51 | SUCCESS | 消息内容:{'end_time': '1598364129', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598364127', 'spider_name': 'caijing_eastmoney_cgnjj'}  消息处理总量:3条
2020-08-25 at 22:02:03 | SUCCESS | 消息内容:{'start_time': '1598364077', 'end_time': '1598364123', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:15条
2020-08-25 at 22:02:12 | SUCCESS | 消息内容:{'end_time': '1598364125', 'spider_name': 'caijing_36kr_zixun', 'start_time': '1598364124', 'collection_name': 'sy_news_finance_36kr_raw'}  消息处理总量:3条
2020-08-25 at 22:02:15 | SUCCESS | 消息内容:{'start_time': '1598364153', 'end_time': '1598364154', 'spider_name': 'caijing_jrj_chanjing', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:3条
2020-08-25 at 22:02:17 | SUCCESS | 消息内容:{'end_time': '1598364145', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598364136', 'spider_name': 'caijing_eastmoney_hk_all'}  消息处理总量:7条
2020-08-25 at 22:02:54 | SUCCESS | 消息内容:{'end_time': '1598364194', 'spider_name': 'caijing_cnfol_cyjj', 'start_time': '1598364194', 'collection_name': 'sy_news_finance_cnfol_raw'}  消息处理总量:1条
2020-08-25 at 22:03:01 | SUCCESS | 消息内容:{'start_time': '1598364172', 'end_time': '1598364190', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:6条
2020-08-25 at 22:03:38 | SUCCESS | 消息内容:{'spider_name': 'caijing_sina_guonei', 'end_time': '1598364236', 'collection_name': 'sy_news_finance_sina_raw', 'start_time': '1598364233'}  消息处理总量:6条
2020-08-25 at 22:05:06 | SUCCESS | 消息内容:{'start_time': '1598364320', 'end_time': '1598364320', 'spider_name': 'caijing_eastmoney_whdd', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-25 at 22:06:10 | SUCCESS | 消息内容:{'end_time': '1598364348', 'start_time': '1598364342', 'collection_name': 'sy_news_finance_eastday_raw', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:5条
2020-08-25 at 22:07:10 | SUCCESS | 消息内容:{'start_time': '1598364437', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598364440'}  消息处理总量:6条
2020-08-25 at 22:07:21 | SUCCESS | 消息内容:{'end_time': '1598364354', 'spider_name': 'caijing_hexun_gsyw', 'start_time': '1598364303', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:82条
2020-08-25 at 22:08:19 | SUCCESS | 消息内容:{'end_time': '1598364515', 'spider_name': 'caijing_eastmoney_hk_all', 'start_time': '1598364507', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:7条
2020-08-25 at 22:09:28 | SUCCESS | 消息内容:{'spider_name': 'hangye_ofweek_led', 'end_time': '1598364604', 'collection_name': 'sy_news_hangye_ofweek_raw', 'start_time': '1598364604'}  消息处理总量:1条
2020-08-25 at 22:10:06 | SUCCESS | 消息内容:{'start_time': '1598364626', 'end_time': '1598364626', 'spider_name': 'caijing_stockstar_gs', 'collection_name': 'sy_news_finance_stockstar_raw'}  消息处理总量:2条
2020-08-25 at 22:10:09 | SUCCESS | 消息内容:{'end_time': '1598364566', 'spider_name': 'caijing_sina_zsscdt', 'start_time': '1598364566', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-25 at 22:10:50 | SUCCESS | 消息内容:{'spider_name': 'caijing_jrj_ss', 'end_time': '1598364674', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598364664'}  消息处理总量:0条
2020-08-25 at 22:11:32 | SUCCESS | 消息内容:{'start_time': '1598364712', 'end_time': '1598364713', 'spider_name': 'caijing_cnstock_ssgs', 'collection_name': 'sy_news_finance_cnstock_raw'}  消息处理总量:2条
2020-08-25 at 22:11:55 | SUCCESS | 消息内容:{'end_time': '1598364727', 'start_time': '1598364722', 'collection_name': 'sy_news_finance_cnstock_raw', 'spider_name': 'caijing_cnstock_ssgs_all'}  消息处理总量:8条
2020-08-25 at 22:11:58 | SUCCESS | 消息内容:{'end_time': '1598364713', 'spider_name': 'caijing_eastmoney_gsxw', 'start_time': '1598364694', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:17条
2020-08-25 at 22:12:50 | SUCCESS | 消息内容:{'start_time': '1598364780', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_caijing', 'end_time': '1598364784'}  消息处理总量:6条
2020-08-25 at 22:13:01 | SUCCESS | 消息内容:{'end_time': '1598364746', 'spider_name': 'caijing_leju_lejucaijing_all', 'start_time': '1598364711', 'collection_name': 'sy_news_finance_leju_raw'}  消息处理总量:2条
2020-08-25 at 22:13:48 | SUCCESS | 消息内容:{'end_time': '1598364822', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'start_time': '1598364822'}  消息处理总量:1条
2020-08-25 at 22:14:36 | SUCCESS | 消息内容:{'start_time': '1598364846', 'collection_name': 'sy_news_finance_cs_raw', 'spider_name': 'caijing_cs_gsxw', 'end_time': '1598364849'}  消息处理总量:5条
2020-08-25 at 22:15:22 | SUCCESS | 消息内容:{'end_time': '1598364932', 'spider_name': 'caijing_ifeng_hongguan', 'start_time': '1598364928', 'collection_name': 'sy_news_finance_ifeng_raw'}  消息处理总量:7条
2020-08-25 at 22:16:16 | SUCCESS | 消息内容:{'end_time': '1598364989', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598364986', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:6条
2020-08-25 at 22:17:00 | SUCCESS | 消息内容:{'end_time': '1598365042', 'spider_name': 'caijing_hexun_kcb', 'start_time': '1598365042', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:1条
2020-08-25 at 22:17:09 | SUCCESS | 消息内容:{'start_time': '1598365036', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_ssgs', 'end_time': '1598365039'}  消息处理总量:5条
2020-08-25 at 22:17:53 | SUCCESS | 消息内容:{'start_time': '1598365085', 'end_time': '1598365088', 'spider_name': 'caijing_eastmoney_caijing', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:5条
2020-08-25 at 22:18:20 | SUCCESS | 消息内容:{'spider_name': 'caijing_eastmoney_ccjxw', 'end_time': '1598365044', 'start_time': '1598365009', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:58条
2020-08-25 at 22:18:55 | SUCCESS | 消息内容:{'end_time': '1598365118', 'spider_name': 'caijing_eeo_caijing', 'start_time': '1598365115', 'collection_name': 'sy_news_finance_eeo_raw'}  消息处理总量:5条
2020-08-25 at 22:19:10 | SUCCESS | 消息内容:{'spider_name': 'caijing_cs_gsxw', 'end_time': '1598365164', 'start_time': '1598365163', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-08-25 at 22:19:47 | SUCCESS | 消息内容:{'end_time': '1598365180', 'spider_name': 'caijing_caiguu_pinglun', 'start_time': '1598365180', 'collection_name': 'sy_news_finance_caiguu_raw'}  消息处理总量:1条
2020-08-25 at 22:21:05 | SUCCESS | 消息内容:{'spider_name': 'caijing_hexun_gsyw', 'end_time': '1598365252', 'start_time': '1598365233', 'collection_name': 'sy_news_finance_hexun_raw'}  消息处理总量:33条
2020-08-25 at 22:21:08 | SUCCESS | 消息内容:{'end_time': '1598365295', 'spider_name': 'hangye_eefocus_news', 'start_time': '1598365289', 'collection_name': 'sy_news_hangye_eefocus_raw'}  消息处理总量:11条
2020-08-25 at 22:21:10 | SUCCESS | 消息内容:{'end_time': '1598365271', 'collection_name': 'sy_news_finance_eastday_raw', 'start_time': '1598365268', 'spider_name': 'caijing_eastday_caijing'}  消息处理总量:4条
2020-08-25 at 22:21:14 | SUCCESS | 消息内容:{'start_time': '1598365058', 'collection_name': 'sy_news_finance_cnfol_raw', 'spider_name': 'caijing_cnfol_gegu', 'end_time': '1598365135'}  消息处理总量:118条
2020-08-25 at 22:21:16 | SUCCESS | 消息内容:{'end_time': '1598365297', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598365297', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-25 at 22:21:47 | SUCCESS | 消息内容:{'end_time': '1598365328', 'spider_name': 'caijing_eastmoney_ccjxw', 'collection_name': 'sy_news_finance_eastmoney_raw', 'start_time': '1598365327'}  消息处理总量:3条
2020-08-25 at 22:22:20 | SUCCESS | 消息内容:{'end_time': '1598365362', 'spider_name': 'caijing_sina_kcb', 'start_time': '1598365362', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-25 at 22:22:48 | SUCCESS | 消息内容:{'start_time': '1598365368', 'end_time': '1598365374', 'spider_name': 'caijing_eastmoney_cgnjj', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:9条
2020-08-25 at 22:22:53 | SUCCESS | 消息内容:{'end_time': '1598365390', 'spider_name': 'caijing_jrj_chanjing', 'start_time': '1598365386', 'collection_name': 'sy_news_finance_jrj_raw'}  消息处理总量:6条
2020-08-25 at 22:24:24 | SUCCESS | 消息内容:{'end_time': '1598365428', 'spider_name': 'caijing_guandian_news_all', 'start_time': '1598365427', 'collection_name': 'sy_news_finance_guandian_raw'}  消息处理总量:3条
2020-08-25 at 22:26:05 | SUCCESS | 消息内容:{'start_time': '1598365565', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_gncj', 'end_time': '1598365574'}  消息处理总量:16条
2020-08-25 at 22:26:21 | SUCCESS | 消息内容:{'end_time': '1598365603', 'start_time': '1598365595', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-25 at 22:26:32 | SUCCESS | 消息内容:{'end_time': '1598365612', 'spider_name': 'caijing_sina_chanjing', 'start_time': '1598365612', 'collection_name': 'sy_news_finance_sina_raw'}  消息处理总量:1条
2020-08-25 at 22:27:27 | SUCCESS | 消息内容:{'start_time': '1598365638', 'end_time': '1598365654', 'spider_name': 'caijing_eastmoney_stock_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:11条
2020-08-25 at 22:28:16 | SUCCESS | 消息内容:{'end_time': '1598365703', 'start_time': '1598365698', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_chanjing'}  消息处理总量:9条
2020-08-25 at 22:29:17 | SUCCESS | 消息内容:{'end_time': '1598365776', 'spider_name': 'caijing_cs_gsxw', 'start_time': '1598365775', 'collection_name': 'sy_news_finance_cs_raw'}  消息处理总量:3条
2020-08-25 at 22:29:31 | SUCCESS | 消息内容:{'start_time': '1598365782', 'collection_name': 'sy_news_finance_sina_raw', 'spider_name': 'caijing_sina_guonei', 'end_time': '1598365785'}  消息处理总量:5条
2020-08-25 at 22:31:24 | SUCCESS | 消息内容:{'start_time': '1598365904', 'collection_name': 'sy_news_finance_jrj_raw', 'spider_name': 'caijing_jrj_ss', 'end_time': '1598365906'}  消息处理总量:0条
2020-08-25 at 22:31:31 | SUCCESS | 消息内容:{'end_time': '1598365899', 'spider_name': 'caijing_yuncaijing_neican', 'start_time': '1598365876', 'collection_name': 'sy_news_finance_yuncaijing_raw'}  消息处理总量:9条
2020-08-25 at 22:31:49 | SUCCESS | 消息内容:{'end_time': '1598365903', 'spider_name': 'caijing_eastday_caijing', 'start_time': '1598365884', 'collection_name': 'sy_news_finance_eastday_raw'}  消息处理总量:5条
2020-08-25 at 22:33:19 | SUCCESS | 消息内容:{'start_time': '1598365986', 'end_time': '1598365998', 'spider_name': 'caijing_eastmoney_hk_all', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:20条
2020-08-25 at 22:33:23 | SUCCESS | 消息内容:{'end_time': '1598366018', 'spider_name': 'caijing_eastmoney_stock_all', 'start_time': '1598366018', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-25 at 22:33:28 | SUCCESS | 消息内容:{'end_time': '1598365801', 'collection_name': 'sy_news_finance_cnfol_raw', 'start_time': '1598365665', 'spider_name': 'caijing_cnfol_gegu'}  消息处理总量:216条
2020-08-25 at 22:33:56 | SUCCESS | 消息内容:{'start_time': '1598366073', 'collection_name': 'sy_news_hangye_cnrmc_raw', 'spider_name': 'hangye_cnrmc_news', 'end_time': '1598366075'}  消息处理总量:3条
2020-08-25 at 22:34:31 | SUCCESS | 消息内容:{'end_time': '1598366092', 'spider_name': 'caijing_yicai_dz', 'start_time': '1598366089', 'collection_name': 'sy_news_finance_yicai_raw'}  消息处理总量:5条
2020-08-25 at 22:36:53 | SUCCESS | 消息内容:{'end_time': '1598366232', 'spider_name': 'caijing_nbd_gongsi_all', 'start_time': '1598366232', 'collection_name': 'sy_news_finance_nbd_raw'}  消息处理总量:1条
2020-08-25 at 22:38:02 | SUCCESS | 消息内容:{'start_time': '1598366298', 'collection_name': 'sy_news_finance_eastmoney_raw', 'spider_name': 'caijing_eastmoney_cgnjj', 'end_time': '1598366299'}  消息处理总量:4条
2020-08-25 at 22:39:39 | SUCCESS | 消息内容:{'end_time': '1598366294', 'spider_name': 'caijing_eastmoney_jigou_all', 'start_time': '1598366294', 'collection_name': 'sy_news_finance_eastmoney_raw'}  消息处理总量:1条
2020-08-25 at 22:42:03 | SUCCESS | 消息内容:{'end_time': '1598366539', 'collection_name': 'sy_news_finance_jrj_raw', 'start_time': '1598366532', 'spider_name': 'caijing_jrj_ss'}  消息处理总量:0条
2020-08-25 at 22:44:04 | SUCCESS | 消息内容:{'start_time': '1598366634', 'collection_name': 'sy_news_finance_lieyunwang_raw', 'spider_name': 'caijing_lieyunwang_zixun', 'end_time': '1598366635'}  消息处理总量:2条
2020-08-25 at 22:44:54 | SUCCESS | 消息内容:{'end_time': '1598366724', 'spider_name': 'hangye_mining120_guoji', 'start_time': '1598366717', 'collection_name': 'sy_news_hangye_mining120_raw'}  消息处理总量:14条
